"","DateTime","IU.BBSR.00.BHZ.M"
"540",2010-01-12 22:29:50,-68676.1925
"541",2010-01-12 22:30:00,180933.04
"542",2010-01-12 22:30:10,278763.7225
"543",2010-01-12 22:30:20,-248680.26
"544",2010-01-12 22:30:30,64642.995
"545",2010-01-12 22:30:40,-115369.1
"546",2010-01-12 22:30:50,83966.25
"547",2010-01-12 22:31:00,227919.47
"548",2010-01-12 22:31:10,31547.0325
"549",2010-01-12 22:31:20,5562.345
"550",2010-01-12 22:31:30,-38129.735
"551",2010-01-12 22:31:40,-137962.3125
"552",2010-01-12 22:31:50,-163687.555
"553",2010-01-12 22:32:00,127185.74
"554",2010-01-12 22:32:10,217853.235
"555",2010-01-12 22:32:20,118756.695
"556",2010-01-12 22:32:30,-359648.08
"557",2010-01-12 22:32:40,123047.5225
"558",2010-01-12 22:32:50,342585.47
"559",2010-01-12 22:33:00,-370385.0875
"560",2010-01-12 22:33:10,148208.045
"561",2010-01-12 22:33:20,122114.81
"562",2010-01-12 22:33:30,-92600.1325
"563",2010-01-12 22:33:40,402379.7425
"564",2010-01-12 22:33:50,-185050.48
"565",2010-01-12 22:34:00,11531.7325
"566",2010-01-12 22:34:10,74280.2625
"567",2010-01-12 22:34:20,-21134.8375
"568",2010-01-12 22:34:30,32235.0275
"569",2010-01-12 22:34:40,52079.555
"570",2010-01-12 22:34:50,191660.09
"571",2010-01-12 22:35:00,-127233.7875
"572",2010-01-12 22:35:10,-127552.555
"573",2010-01-12 22:35:20,224632.895
"574",2010-01-12 22:35:30,32548.4425
"575",2010-01-12 22:35:40,41948.37
"576",2010-01-12 22:35:50,-227072.9975
"577",2010-01-12 22:36:00,237444.19
"578",2010-01-12 22:36:10,-75468.865
"579",2010-01-12 22:36:20,101162.3825
"580",2010-01-12 22:36:30,224673.1275
"581",2010-01-12 22:36:40,-88203.7825
"582",2010-01-12 22:36:50,-173168.9175
"583",2010-01-12 22:37:00,226186.1525
"584",2010-01-12 22:37:10,-104192.9675
"585",2010-01-12 22:37:20,103853.9725
"586",2010-01-12 22:37:30,-12871.24
"587",2010-01-12 22:37:40,16903.945
"588",2010-01-12 22:37:50,-12582.8975
"589",2010-01-12 22:38:00,319007.595
"590",2010-01-12 22:38:10,-1984.23
"591",2010-01-12 22:38:20,-156653.0425
"592",2010-01-12 22:38:30,-58796.325
"593",2010-01-12 22:38:40,112099.9075
"594",2010-01-12 22:38:50,-21746.04
"595",2010-01-12 22:39:00,149986.31
"596",2010-01-12 22:39:10,23582.7425
"597",2010-01-12 22:39:20,-6849.8975
"598",2010-01-12 22:39:30,135188.2675
"599",2010-01-12 22:39:40,-137290.5075
"600",2010-01-12 22:39:50,-101191.5675
"601",2010-01-12 22:40:00,90867.8525
"602",2010-01-12 22:40:10,-82830.6325
"603",2010-01-12 22:40:20,106033
"604",2010-01-12 22:40:30,210443.8075
"605",2010-01-12 22:40:40,-175594.19
"606",2010-01-12 22:40:50,853.715
"607",2010-01-12 22:41:00,66099.2075
"608",2010-01-12 22:41:10,225188.9025
"609",2010-01-12 22:41:20,-126534.4425
"610",2010-01-12 22:41:30,72505.2325
"611",2010-01-12 22:41:40,-4141.385
"612",2010-01-12 22:41:50,-4321.6675
"613",2010-01-12 22:42:00,110001.785
"614",2010-01-12 22:42:10,-45536.595
"615",2010-01-12 22:42:20,79741.495
"616",2010-01-12 22:42:30,85666.2275
"617",2010-01-12 22:42:40,-64585.9075
"618",2010-01-12 22:42:50,32276.655
"619",2010-01-12 22:43:00,172958.9075
"620",2010-01-12 22:43:10,-179579.1175
"621",2010-01-12 22:43:20,76912.735
"622",2010-01-12 22:43:30,62507.6375
"623",2010-01-12 22:43:40,-50982.2325
"624",2010-01-12 22:43:50,5682.6025
"625",2010-01-12 22:44:00,37290.1125
"626",2010-01-12 22:44:10,-115874.6675
"627",2010-01-12 22:44:20,214577.75
"628",2010-01-12 22:44:30,-173433.84
"629",2010-01-12 22:44:40,288474.57
"630",2010-01-12 22:44:50,36452.56
"631",2010-01-12 22:45:00,-28875.96
"632",2010-01-12 22:45:10,33901.9075
"633",2010-01-12 22:45:20,-174137.07
"634",2010-01-12 22:45:30,193307.4825
"635",2010-01-12 22:45:40,-6845.0525
