"","DateTime","DR.SDD..BHZ.M"
"1545",2010-01-12 21:25:44,-416.52
"1546",2010-01-12 21:25:45,-758.6
"1547",2010-01-12 21:25:46,-389.14
"1548",2010-01-12 21:25:47,-446.86
"1549",2010-01-12 21:25:48,-887.24
"1550",2010-01-12 21:25:49,-813.86
"1551",2010-01-12 21:25:50,-358.14
"1552",2010-01-12 21:25:51,-434.9
"1553",2010-01-12 21:25:52,-677.96
"1554",2010-01-12 21:25:53,-1031.72
"1555",2010-01-12 21:25:54,-685.5
"1556",2010-01-12 21:25:55,-615.88
"1557",2010-01-12 21:25:56,-596.78
"1558",2010-01-12 21:25:57,-1097.58
"1559",2010-01-12 21:25:58,-1246.36
"1560",2010-01-12 21:25:59,-1303.62
"1561",2010-01-12 21:26:00,-1430.1
"1562",2010-01-12 21:26:01,-1500.04
"1563",2010-01-12 21:26:02,-1691.68
"1564",2010-01-12 21:26:03,-2010.38
"1565",2010-01-12 21:26:04,-1982.6
"1566",2010-01-12 21:26:05,-2069.7
"1567",2010-01-12 21:26:06,-2316.02
"1568",2010-01-12 21:26:07,-2371.78
"1569",2010-01-12 21:26:08,-2366.96
"1570",2010-01-12 21:26:09,-2387.46
"1571",2010-01-12 21:26:10,-2670.4
"1572",2010-01-12 21:26:11,-3178.8
"1573",2010-01-12 21:26:12,-3256.28
"1574",2010-01-12 21:26:13,-3504.4
"1575",2010-01-12 21:26:14,-3257.68
"1576",2010-01-12 21:26:15,-3742.4
"1577",2010-01-12 21:26:16,-4336.28
"1578",2010-01-12 21:26:17,-3997.98
"1579",2010-01-12 21:26:18,-4515.42
"1580",2010-01-12 21:26:19,-4553.42
"1581",2010-01-12 21:26:20,-4282.22
"1582",2010-01-12 21:26:21,-4717.48
"1583",2010-01-12 21:26:22,-4772
"1584",2010-01-12 21:26:23,-4679.92
"1585",2010-01-12 21:26:24,-4526.4
"1586",2010-01-12 21:26:25,-5045.22
"1587",2010-01-12 21:26:26,-4908.48
"1588",2010-01-12 21:26:27,-5267.02
"1589",2010-01-12 21:26:28,-4740.28
"1590",2010-01-12 21:26:29,-5211.58
"1591",2010-01-12 21:26:30,-4908.64
"1592",2010-01-12 21:26:31,-4963.36
"1593",2010-01-12 21:26:32,-4920.96
"1594",2010-01-12 21:26:33,-4783.14
"1595",2010-01-12 21:26:34,-4371.78
"1596",2010-01-12 21:26:35,-4609.76
"1597",2010-01-12 21:26:36,-4348.18
"1598",2010-01-12 21:26:37,-3862.04
"1599",2010-01-12 21:26:38,-3972.8
"1600",2010-01-12 21:26:39,-4219.36
"1601",2010-01-12 21:26:40,-3796.18
"1602",2010-01-12 21:26:41,-3740.66
"1603",2010-01-12 21:26:42,-3641.44
"1604",2010-01-12 21:26:43,-3604.5
"1605",2010-01-12 21:26:44,-3763.72
"1606",2010-01-12 21:26:45,-3580
"1607",2010-01-12 21:26:46,-3357.68
"1608",2010-01-12 21:26:47,-3427.9
"1609",2010-01-12 21:26:48,-3214.96
"1610",2010-01-12 21:26:49,-3176.3
"1611",2010-01-12 21:26:50,-2833.42
"1612",2010-01-12 21:26:51,-2435.54
"1613",2010-01-12 21:26:52,-2823.34
"1614",2010-01-12 21:26:53,-2321.36
"1615",2010-01-12 21:26:54,-2473.72
"1616",2010-01-12 21:26:55,-2549.36
"1617",2010-01-12 21:26:56,-2085.74
"1618",2010-01-12 21:26:57,-2063.46
"1619",2010-01-12 21:26:58,-2186.82
"1620",2010-01-12 21:26:59,-1976.76
"1621",2010-01-12 21:27:00,-1817.78
"1622",2010-01-12 21:27:01,-1788.82
"1623",2010-01-12 21:27:02,-1448.02
"1624",2010-01-12 21:27:03,-1680.6
"1625",2010-01-12 21:27:04,-1348.84
"1626",2010-01-12 21:27:05,-1013.28
"1627",2010-01-12 21:27:06,-1076.6
"1628",2010-01-12 21:27:07,-1060.12
"1629",2010-01-12 21:27:08,-475.54
"1630",2010-01-12 21:27:09,-940.22
"1631",2010-01-12 21:27:10,-984.1
"1632",2010-01-12 21:27:11,-647.22
"1633",2010-01-12 21:27:12,-638.04
"1634",2010-01-12 21:27:13,-578.74
"1635",2010-01-12 21:27:14,-435.3
"1636",2010-01-12 21:27:15,-667.44
"1637",2010-01-12 21:27:16,-322.98
"1638",2010-01-12 21:27:17,-209.34
"1639",2010-01-12 21:27:18,-331.7
"1640",2010-01-12 21:27:19,17.12
"1641",2010-01-12 21:27:20,133.2
"1642",2010-01-12 21:27:21,148.9
"1643",2010-01-12 21:27:22,-177.02
"1644",2010-01-12 21:27:23,-130.72
"1645",2010-01-12 21:27:24,171.72
"1646",2010-01-12 21:27:25,178.28
"1647",2010-01-12 21:27:26,-316.96
"1648",2010-01-12 21:27:27,-18.66
"1649",2010-01-12 21:27:28,-286.46
"1650",2010-01-12 21:27:29,-591.36
"1651",2010-01-12 21:27:30,-91.82
"1652",2010-01-12 21:27:31,31.32
"1653",2010-01-12 21:27:32,-128.96
"1654",2010-01-12 21:27:33,-183.58
"1655",2010-01-12 21:27:34,-98.62
"1656",2010-01-12 21:27:35,1.1
"1657",2010-01-12 21:27:36,-12.52
"1658",2010-01-12 21:27:37,-68.7
"1659",2010-01-12 21:27:38,-435.82
"1660",2010-01-12 21:27:39,-411.26
"1661",2010-01-12 21:27:40,-232.3
"1662",2010-01-12 21:27:41,-675.54
"1663",2010-01-12 21:27:42,-481.3
"1664",2010-01-12 21:27:43,-271.6
"1665",2010-01-12 21:27:44,-313.24
"1666",2010-01-12 21:27:45,-671.74
"1667",2010-01-12 21:27:46,-437.66
"1668",2010-01-12 21:27:47,5.28
"1669",2010-01-12 21:27:48,57.5
"1670",2010-01-12 21:27:49,-258.5
"1671",2010-01-12 21:27:50,-211.24
"1672",2010-01-12 21:27:51,-75.42
"1673",2010-01-12 21:27:52,-126.54
"1674",2010-01-12 21:27:53,-150.58
"1675",2010-01-12 21:27:54,-303.16
"1676",2010-01-12 21:27:55,-250.06
"1677",2010-01-12 21:27:56,-243.46
"1678",2010-01-12 21:27:57,-267.28
"1679",2010-01-12 21:27:58,-129.56
"1680",2010-01-12 21:27:59,-72.56
"1681",2010-01-12 21:28:00,-83.48
"1682",2010-01-12 21:28:01,-14.08
"1683",2010-01-12 21:28:02,70.18
"1684",2010-01-12 21:28:03,-274.74
"1685",2010-01-12 21:28:04,19.04
"1686",2010-01-12 21:28:05,245.32
"1687",2010-01-12 21:28:06,27.88
"1688",2010-01-12 21:28:07,-744.3
"1689",2010-01-12 21:28:08,-484.8
"1690",2010-01-12 21:28:09,-193.4
"1691",2010-01-12 21:28:10,-173.6
"1692",2010-01-12 21:28:11,-736.82
"1693",2010-01-12 21:28:12,-821.74
"1694",2010-01-12 21:28:13,-481.06
"1695",2010-01-12 21:28:14,-398.28
"1696",2010-01-12 21:28:15,-767.46
"1697",2010-01-12 21:28:16,-857.82
"1698",2010-01-12 21:28:17,-596.44
"1699",2010-01-12 21:28:18,-893.18
"1700",2010-01-12 21:28:19,-1202.5
"1701",2010-01-12 21:28:20,-1303.96
"1702",2010-01-12 21:28:21,-1117.7
"1703",2010-01-12 21:28:22,-1630.52
"1704",2010-01-12 21:28:23,-1742.12
"1705",2010-01-12 21:28:24,-1863.5
"1706",2010-01-12 21:28:25,-1824.36
"1707",2010-01-12 21:28:26,-2148.9
"1708",2010-01-12 21:28:27,-2214.5
"1709",2010-01-12 21:28:28,-1991.3
"1710",2010-01-12 21:28:29,-2032.7
"1711",2010-01-12 21:28:30,-2409.64
"1712",2010-01-12 21:28:31,-2459.08
"1713",2010-01-12 21:28:32,-2225.52
"1714",2010-01-12 21:28:33,-2420.5
"1715",2010-01-12 21:28:34,-2178.28
"1716",2010-01-12 21:28:35,-2863.22
"1717",2010-01-12 21:28:36,-2793.86
"1718",2010-01-12 21:28:37,-3114.64
"1719",2010-01-12 21:28:38,-3101.4
"1720",2010-01-12 21:28:39,-3189.5
"1721",2010-01-12 21:28:40,-3346.34
"1722",2010-01-12 21:28:41,-3492.12
"1723",2010-01-12 21:28:42,-3399.8
"1724",2010-01-12 21:28:43,-3253.62
"1725",2010-01-12 21:28:44,-3304
"1726",2010-01-12 21:28:45,-3344.14
"1727",2010-01-12 21:28:46,-3514.3
"1728",2010-01-12 21:28:47,-3446.86
"1729",2010-01-12 21:28:48,-3220.6
"1730",2010-01-12 21:28:49,-3379.6
"1731",2010-01-12 21:28:50,-3294.2
"1732",2010-01-12 21:28:51,-3534.16
"1733",2010-01-12 21:28:52,-3354.76
"1734",2010-01-12 21:28:53,-3305.48
"1735",2010-01-12 21:28:54,-3595.18
"1736",2010-01-12 21:28:55,-3221.84
"1737",2010-01-12 21:28:56,-3293.94
"1738",2010-01-12 21:28:57,-3191.82
"1739",2010-01-12 21:28:58,-2825.8
"1740",2010-01-12 21:28:59,-3043.66
"1741",2010-01-12 21:29:00,-2721.7
"1742",2010-01-12 21:29:01,-2805.8
"1743",2010-01-12 21:29:02,-3100.02
"1744",2010-01-12 21:29:03,-2547.94
"1745",2010-01-12 21:29:04,-2661.5
"1746",2010-01-12 21:29:05,-3053.2
"1747",2010-01-12 21:29:06,-2802.22
"1748",2010-01-12 21:29:07,-3025.48
"1749",2010-01-12 21:29:08,-3132.54
"1750",2010-01-12 21:29:09,-2754.64
"1751",2010-01-12 21:29:10,-2603.22
"1752",2010-01-12 21:29:11,-3074.48
"1753",2010-01-12 21:29:12,-2804.22
"1754",2010-01-12 21:29:13,-2357.88
"1755",2010-01-12 21:29:14,-2559.86
"1756",2010-01-12 21:29:15,-2230.02
"1757",2010-01-12 21:29:16,-2260.38
"1758",2010-01-12 21:29:17,-2461.04
"1759",2010-01-12 21:29:18,-2498.5
"1760",2010-01-12 21:29:19,-2325.58
"1761",2010-01-12 21:29:20,-2315.34
"1762",2010-01-12 21:29:21,-2634.4
"1763",2010-01-12 21:29:22,-2859.12
"1764",2010-01-12 21:29:23,-2767.6
"1765",2010-01-12 21:29:24,-2661.3
"1766",2010-01-12 21:29:25,-2423.1
"1767",2010-01-12 21:29:26,-2554.66
"1768",2010-01-12 21:29:27,-2767.96
"1769",2010-01-12 21:29:28,-2424.54
"1770",2010-01-12 21:29:29,-2090
"1771",2010-01-12 21:29:30,-2135.76
"1772",2010-01-12 21:29:31,-2380.48
"1773",2010-01-12 21:29:32,-2248.54
"1774",2010-01-12 21:29:33,-1976.04
"1775",2010-01-12 21:29:34,-1999.12
"1776",2010-01-12 21:29:35,-2064.54
"1777",2010-01-12 21:29:36,-1961.06
"1778",2010-01-12 21:29:37,-1821.16
"1779",2010-01-12 21:29:38,-1728.62
"1780",2010-01-12 21:29:39,-1549.42
"1781",2010-01-12 21:29:40,-1289.94
"1782",2010-01-12 21:29:41,-1249.74
"1783",2010-01-12 21:29:42,-1325.26
"1784",2010-01-12 21:29:43,-912.62
"1785",2010-01-12 21:29:44,-754.82
"1786",2010-01-12 21:29:45,-886.18
"1787",2010-01-12 21:29:46,-842.74
"1788",2010-01-12 21:29:47,-835.44
"1789",2010-01-12 21:29:48,-837.06
"1790",2010-01-12 21:29:49,-815.12
"1791",2010-01-12 21:29:50,-847.92
"1792",2010-01-12 21:29:51,-797.96
"1793",2010-01-12 21:29:52,-770.56
"1794",2010-01-12 21:29:53,-817.94
"1795",2010-01-12 21:29:54,-613.58
"1796",2010-01-12 21:29:55,-619.26
"1797",2010-01-12 21:29:56,-332.2
"1798",2010-01-12 21:29:57,-822.4
"1799",2010-01-12 21:29:58,-426.62
"1800",2010-01-12 21:29:59,-518.78
"1801",2010-01-12 21:30:00,-638.62
"1802",2010-01-12 21:30:01,-655
"1803",2010-01-12 21:30:02,-886.54
"1804",2010-01-12 21:30:03,-742
"1805",2010-01-12 21:30:04,-1034.84
"1806",2010-01-12 21:30:05,-1232.6
"1807",2010-01-12 21:30:06,-1397.88
"1808",2010-01-12 21:30:07,-1258.44
"1809",2010-01-12 21:30:08,-797.14
"1810",2010-01-12 21:30:09,-1276.02
"1811",2010-01-12 21:30:10,-1301.34
"1812",2010-01-12 21:30:11,-992.2
"1813",2010-01-12 21:30:12,-1036
"1814",2010-01-12 21:30:13,-1054.84
"1815",2010-01-12 21:30:14,-845
"1816",2010-01-12 21:30:15,-901.4
"1817",2010-01-12 21:30:16,-982.2
"1818",2010-01-12 21:30:17,-1197.96
"1819",2010-01-12 21:30:18,-1340.94
"1820",2010-01-12 21:30:19,-906.7
"1821",2010-01-12 21:30:20,-1060.9
"1822",2010-01-12 21:30:21,-1524.98
"1823",2010-01-12 21:30:22,-1606.58
"1824",2010-01-12 21:30:23,-1185
"1825",2010-01-12 21:30:24,-1737.18
"1826",2010-01-12 21:30:25,-1317.96
"1827",2010-01-12 21:30:26,-1313.8
"1828",2010-01-12 21:30:27,-1611.7
"1829",2010-01-12 21:30:28,-1329.36
"1830",2010-01-12 21:30:29,-1601.54
"1831",2010-01-12 21:30:30,-1725.98
"1832",2010-01-12 21:30:31,-1622.78
"1833",2010-01-12 21:30:32,-1741.82
"1834",2010-01-12 21:30:33,-1705.42
"1835",2010-01-12 21:30:34,-1526.04
"1836",2010-01-12 21:30:35,-1971.82
"1837",2010-01-12 21:30:36,-1743.58
"1838",2010-01-12 21:30:37,-1712.84
"1839",2010-01-12 21:30:38,-1408.8
"1840",2010-01-12 21:30:39,-1663.76
"1841",2010-01-12 21:30:40,-1667.5
"1842",2010-01-12 21:30:41,-1616.38
"1843",2010-01-12 21:30:42,-1494.34
"1844",2010-01-12 21:30:43,-1433.52
"1845",2010-01-12 21:30:44,-1458.66
"1846",2010-01-12 21:30:45,-1439.76
"1847",2010-01-12 21:30:46,-1766.24
"1848",2010-01-12 21:30:47,-1592.98
"1849",2010-01-12 21:30:48,-1758.88
"1850",2010-01-12 21:30:49,-1856.36
"1851",2010-01-12 21:30:50,-1184.56
"1852",2010-01-12 21:30:51,-1674.64
"1853",2010-01-12 21:30:52,-1919.8
"1854",2010-01-12 21:30:53,-1642.52
"1855",2010-01-12 21:30:54,-1498.8
"1856",2010-01-12 21:30:55,-1501.5
"1857",2010-01-12 21:30:56,-1606.92
"1858",2010-01-12 21:30:57,-1350.5
"1859",2010-01-12 21:30:58,-1604.22
"1860",2010-01-12 21:30:59,-1492.52
"1861",2010-01-12 21:31:00,-1615
"1862",2010-01-12 21:31:01,-1491
"1863",2010-01-12 21:31:02,-1615.14
"1864",2010-01-12 21:31:03,-1640.6
"1865",2010-01-12 21:31:04,-848.16
"1866",2010-01-12 21:31:05,-1150.7
"1867",2010-01-12 21:31:06,-1229
"1868",2010-01-12 21:31:07,-946.32
"1869",2010-01-12 21:31:08,-934.22
"1870",2010-01-12 21:31:09,-629.8
"1871",2010-01-12 21:31:10,-525.82
"1872",2010-01-12 21:31:11,-382.06
"1873",2010-01-12 21:31:12,-361.78
"1874",2010-01-12 21:31:13,-528.66
"1875",2010-01-12 21:31:14,-413.54
"1876",2010-01-12 21:31:15,-459.1
"1877",2010-01-12 21:31:16,-218.3
"1878",2010-01-12 21:31:17,-381.34
"1879",2010-01-12 21:31:18,-191.86
"1880",2010-01-12 21:31:19,-327.5
"1881",2010-01-12 21:31:20,-256.74
"1882",2010-01-12 21:31:21,-145.1
"1883",2010-01-12 21:31:22,46.12
"1884",2010-01-12 21:31:23,189.8
"1885",2010-01-12 21:31:24,-123.58
"1886",2010-01-12 21:31:25,-23.38
"1887",2010-01-12 21:31:26,85
"1888",2010-01-12 21:31:27,-10.94
"1889",2010-01-12 21:31:28,-6.88
"1890",2010-01-12 21:31:29,-140.3
"1891",2010-01-12 21:31:30,-513.12
"1892",2010-01-12 21:31:31,-688.96
"1893",2010-01-12 21:31:32,-355.42
"1894",2010-01-12 21:31:33,-315.32
"1895",2010-01-12 21:31:34,-584.98
"1896",2010-01-12 21:31:35,-893.38
"1897",2010-01-12 21:31:36,-580
"1898",2010-01-12 21:31:37,-403.68
"1899",2010-01-12 21:31:38,-595.76
"1900",2010-01-12 21:31:39,-717.68
"1901",2010-01-12 21:31:40,-638.94
"1902",2010-01-12 21:31:41,-744.28
"1903",2010-01-12 21:31:42,-774.56
"1904",2010-01-12 21:31:43,-1304
"1905",2010-01-12 21:31:44,-1078.1
"1906",2010-01-12 21:31:45,-922.72
"1907",2010-01-12 21:31:46,-1205.56
"1908",2010-01-12 21:31:47,-1320.94
"1909",2010-01-12 21:31:48,-1266.7
"1910",2010-01-12 21:31:49,-993.26
"1911",2010-01-12 21:31:50,-1139.38
"1912",2010-01-12 21:31:51,-1216.98
"1913",2010-01-12 21:31:52,-950.44
"1914",2010-01-12 21:31:53,-1256.2
"1915",2010-01-12 21:31:54,-1359.24
"1916",2010-01-12 21:31:55,-1200.9
"1917",2010-01-12 21:31:56,-1033.98
"1918",2010-01-12 21:31:57,-1513.32
"1919",2010-01-12 21:31:58,-1715
"1920",2010-01-12 21:31:59,-2044.8
"1921",2010-01-12 21:32:00,-1415.52
"1922",2010-01-12 21:32:01,-1648.74
"1923",2010-01-12 21:32:02,-1788.06
"1924",2010-01-12 21:32:03,-1822.74
"1925",2010-01-12 21:32:04,-1843.26
"1926",2010-01-12 21:32:05,-1351.88
"1927",2010-01-12 21:32:06,-1198.12
"1928",2010-01-12 21:32:07,-1666.3
"1929",2010-01-12 21:32:08,-1605.1
"1930",2010-01-12 21:32:09,-1262.36
"1931",2010-01-12 21:32:10,-1229.68
"1932",2010-01-12 21:32:11,-1525.36
"1933",2010-01-12 21:32:12,-1376.2
"1934",2010-01-12 21:32:13,-1781.38
"1935",2010-01-12 21:32:14,-1528.6
"1936",2010-01-12 21:32:15,-1248.6
"1937",2010-01-12 21:32:16,-1790.1
"1938",2010-01-12 21:32:17,-1835.4
"1939",2010-01-12 21:32:18,-1806.68
"1940",2010-01-12 21:32:19,-1484.56
"1941",2010-01-12 21:32:20,-1499.32
"1942",2010-01-12 21:32:21,-1559.14
"1943",2010-01-12 21:32:22,-2092.5
"1944",2010-01-12 21:32:23,-2180.42
"1945",2010-01-12 21:32:24,-1912.36
"1946",2010-01-12 21:32:25,-1994.02
"1947",2010-01-12 21:32:26,-2487.38
"1948",2010-01-12 21:32:27,-2627.26
"1949",2010-01-12 21:32:28,-2878.02
"1950",2010-01-12 21:32:29,-2564.54
"1951",2010-01-12 21:32:30,-2502.98
"1952",2010-01-12 21:32:31,-3292.86
"1953",2010-01-12 21:32:32,-3004.38
"1954",2010-01-12 21:32:33,-2838.94
"1955",2010-01-12 21:32:34,-2739.84
"1956",2010-01-12 21:32:35,-2897.54
"1957",2010-01-12 21:32:36,-2672.92
"1958",2010-01-12 21:32:37,-3103.14
"1959",2010-01-12 21:32:38,-3273.6
"1960",2010-01-12 21:32:39,-2674.1
"1961",2010-01-12 21:32:40,-2961.06
"1962",2010-01-12 21:32:41,-3567.24
"1963",2010-01-12 21:32:42,-3600.44
"1964",2010-01-12 21:32:43,-2954.74
"1965",2010-01-12 21:32:44,-2889.32
"1966",2010-01-12 21:32:45,-3418.92
"1967",2010-01-12 21:32:46,-3345.88
"1968",2010-01-12 21:32:47,-2995.58
"1969",2010-01-12 21:32:48,-2447
"1970",2010-01-12 21:32:49,-2692.58
"1971",2010-01-12 21:32:50,-2891.04
"1972",2010-01-12 21:32:51,-2714.82
"1973",2010-01-12 21:32:52,-2205.54
"1974",2010-01-12 21:32:53,-2299.86
"1975",2010-01-12 21:32:54,-2604.66
"1976",2010-01-12 21:32:55,-2289.38
"1977",2010-01-12 21:32:56,-2229.4
"1978",2010-01-12 21:32:57,-2195.08
"1979",2010-01-12 21:32:58,-2217.9
"1980",2010-01-12 21:32:59,-1876.58
"1981",2010-01-12 21:33:00,-1894.62
"1982",2010-01-12 21:33:01,-1738.28
"1983",2010-01-12 21:33:02,-1642.4
"1984",2010-01-12 21:33:03,-1340.22
"1985",2010-01-12 21:33:04,-1235.14
"1986",2010-01-12 21:33:05,-1280.04
"1987",2010-01-12 21:33:06,-1153.62
"1988",2010-01-12 21:33:07,-1239.78
"1989",2010-01-12 21:33:08,-1150.54
"1990",2010-01-12 21:33:09,-1113.52
"1991",2010-01-12 21:33:10,-1087.36
"1992",2010-01-12 21:33:11,-1168.86
"1993",2010-01-12 21:33:12,-1124.18
"1994",2010-01-12 21:33:13,-1638.48
"1995",2010-01-12 21:33:14,-1004.56
"1996",2010-01-12 21:33:15,-779.78
"1997",2010-01-12 21:33:16,-1133.36
"1998",2010-01-12 21:33:17,-1251.34
"1999",2010-01-12 21:33:18,-820.12
"2000",2010-01-12 21:33:19,-1138.56
"2001",2010-01-12 21:33:20,-1065.06
"2002",2010-01-12 21:33:21,-553.26
"2003",2010-01-12 21:33:22,-1382.94
"2004",2010-01-12 21:33:23,-1127.4
"2005",2010-01-12 21:33:24,-1007.58
"2006",2010-01-12 21:33:25,-1444.62
"2007",2010-01-12 21:33:26,-1335.3
"2008",2010-01-12 21:33:27,-1485.94
"2009",2010-01-12 21:33:28,-1428.3
"2010",2010-01-12 21:33:29,-1099.44
"2011",2010-01-12 21:33:30,-1257.3
"2012",2010-01-12 21:33:31,-1407.78
"2013",2010-01-12 21:33:32,-1198.92
"2014",2010-01-12 21:33:33,-1247.72
"2015",2010-01-12 21:33:34,-1328.04
"2016",2010-01-12 21:33:35,-1467.46
"2017",2010-01-12 21:33:36,-1297.32
"2018",2010-01-12 21:33:37,-1520.86
"2019",2010-01-12 21:33:38,-1977.54
"2020",2010-01-12 21:33:39,-1151.86
"2021",2010-01-12 21:33:40,-1782.72
"2022",2010-01-12 21:33:41,-2210.84
"2023",2010-01-12 21:33:42,-1677.56
"2024",2010-01-12 21:33:43,-1309.92
"2025",2010-01-12 21:33:44,-1512.48
"2026",2010-01-12 21:33:45,-1595.62
"2027",2010-01-12 21:33:46,-1517.1
"2028",2010-01-12 21:33:47,-1313.84
"2029",2010-01-12 21:33:48,-1293.76
"2030",2010-01-12 21:33:49,-1257.1
"2031",2010-01-12 21:33:50,-1257
"2032",2010-01-12 21:33:51,-1357.06
"2033",2010-01-12 21:33:52,-1529.88
"2034",2010-01-12 21:33:53,-1222.52
"2035",2010-01-12 21:33:54,-1212.28
"2036",2010-01-12 21:33:55,-1464.92
"2037",2010-01-12 21:33:56,-1348.7
"2038",2010-01-12 21:33:57,-1290.78
"2039",2010-01-12 21:33:58,-885.14
"2040",2010-01-12 21:33:59,-885.88
"2041",2010-01-12 21:34:00,-1324.8
"2042",2010-01-12 21:34:01,-1062.74
"2043",2010-01-12 21:34:02,-804.82
"2044",2010-01-12 21:34:03,-792.76
"2045",2010-01-12 21:34:04,-765.94
"2046",2010-01-12 21:34:05,-1079.28
"2047",2010-01-12 21:34:06,-1078.04
"2048",2010-01-12 21:34:07,-1255.48
"2049",2010-01-12 21:34:08,-1252.04
"2050",2010-01-12 21:34:09,-978.7
"2051",2010-01-12 21:34:10,-1317.92
"2052",2010-01-12 21:34:11,-1211.26
"2053",2010-01-12 21:34:12,-1374.12
"2054",2010-01-12 21:34:13,-1063.12
"2055",2010-01-12 21:34:14,-1295.28
"2056",2010-01-12 21:34:15,-1326.76
"2057",2010-01-12 21:34:16,-1595.06
"2058",2010-01-12 21:34:17,-1170.38
"2059",2010-01-12 21:34:18,-1168.76
"2060",2010-01-12 21:34:19,-1729.32
"2061",2010-01-12 21:34:20,-1790.12
"2062",2010-01-12 21:34:21,-1552.1
"2063",2010-01-12 21:34:22,-1781.56
"2064",2010-01-12 21:34:23,-2213.94
"2065",2010-01-12 21:34:24,-1893.52
"2066",2010-01-12 21:34:25,-1692.88
"2067",2010-01-12 21:34:26,-1869.5
"2068",2010-01-12 21:34:27,-1898.98
"2069",2010-01-12 21:34:28,-1763.76
"2070",2010-01-12 21:34:29,-1618.18
"2071",2010-01-12 21:34:30,-1773.7
"2072",2010-01-12 21:34:31,-1591.86
"2073",2010-01-12 21:34:32,-1832
"2074",2010-01-12 21:34:33,-1584.38
"2075",2010-01-12 21:34:34,-1434.38
"2076",2010-01-12 21:34:35,-2094.68
"2077",2010-01-12 21:34:36,-2015.8
"2078",2010-01-12 21:34:37,-1973.54
"2079",2010-01-12 21:34:38,-1792.62
"2080",2010-01-12 21:34:39,-1997.64
"2081",2010-01-12 21:34:40,-2024.06
"2082",2010-01-12 21:34:41,-2177.78
"2083",2010-01-12 21:34:42,-2016.8
"2084",2010-01-12 21:34:43,-1888.26
"2085",2010-01-12 21:34:44,-2182.04
"2086",2010-01-12 21:34:45,-2203.58
"2087",2010-01-12 21:34:46,-2021.46
"2088",2010-01-12 21:34:47,-2145.1
"2089",2010-01-12 21:34:48,-2374.24
"2090",2010-01-12 21:34:49,-2637.4
"2091",2010-01-12 21:34:50,-2970.36
"2092",2010-01-12 21:34:51,-2516.84
"2093",2010-01-12 21:34:52,-2922.24
"2094",2010-01-12 21:34:53,-2957.74
"2095",2010-01-12 21:34:54,-3514.14
"2096",2010-01-12 21:34:55,-3587.1
"2097",2010-01-12 21:34:56,-3106.94
"2098",2010-01-12 21:34:57,-3218.6
"2099",2010-01-12 21:34:58,-3642.96
"2100",2010-01-12 21:34:59,-3883.88
"2101",2010-01-12 21:35:00,-3389.1
"2102",2010-01-12 21:35:01,-3670.82
"2103",2010-01-12 21:35:02,-3667.84
"2104",2010-01-12 21:35:03,-3941.5
"2105",2010-01-12 21:35:04,-4061.62
"2106",2010-01-12 21:35:05,-3954.86
"2107",2010-01-12 21:35:06,-3967.3
"2108",2010-01-12 21:35:07,-4289.62
"2109",2010-01-12 21:35:08,-3859.42
"2110",2010-01-12 21:35:09,-3869
"2111",2010-01-12 21:35:10,-3528.94
"2112",2010-01-12 21:35:11,-3466.82
"2113",2010-01-12 21:35:12,-3846.44
"2114",2010-01-12 21:35:13,-3084.84
"2115",2010-01-12 21:35:14,-2648.38
"2116",2010-01-12 21:35:15,-2806.78
"2117",2010-01-12 21:35:16,-3108.82
"2118",2010-01-12 21:35:17,-2961.24
"2119",2010-01-12 21:35:18,-2243.98
"2120",2010-01-12 21:35:19,-2297.32
"2121",2010-01-12 21:35:20,-2432.66
"2122",2010-01-12 21:35:21,-2561
"2123",2010-01-12 21:35:22,-2173.98
"2124",2010-01-12 21:35:23,-1885.84
"2125",2010-01-12 21:35:24,-1726.7
"2126",2010-01-12 21:35:25,-1685.08
"2127",2010-01-12 21:35:26,-1639.4
"2128",2010-01-12 21:35:27,-1476.14
"2129",2010-01-12 21:35:28,-1211.5
"2130",2010-01-12 21:35:29,-777.26
"2131",2010-01-12 21:35:30,-1332.8
"2132",2010-01-12 21:35:31,-1232.38
"2133",2010-01-12 21:35:32,-948.18
"2134",2010-01-12 21:35:33,-1078.18
"2135",2010-01-12 21:35:34,-1186.08
"2136",2010-01-12 21:35:35,-1073.2
"2137",2010-01-12 21:35:36,-1410.94
"2138",2010-01-12 21:35:37,-1250.86
"2139",2010-01-12 21:35:38,-811.2
"2140",2010-01-12 21:35:39,-1269.86
"2141",2010-01-12 21:35:40,-1179.38
"2142",2010-01-12 21:35:41,-1017.82
"2143",2010-01-12 21:35:42,-911.52
"2144",2010-01-12 21:35:43,-1003.18
"2145",2010-01-12 21:35:44,-940.26
"2146",2010-01-12 21:35:45,-966.18
"2147",2010-01-12 21:35:46,-1130.18
"2148",2010-01-12 21:35:47,-1179.12
"2149",2010-01-12 21:35:48,-780.48
"2150",2010-01-12 21:35:49,-1502.3
"2151",2010-01-12 21:35:50,-1367.02
"2152",2010-01-12 21:35:51,-948.22
"2153",2010-01-12 21:35:52,-1209.06
"2154",2010-01-12 21:35:53,-1336.62
"2155",2010-01-12 21:35:54,-1502.08
"2156",2010-01-12 21:35:55,-1212.98
"2157",2010-01-12 21:35:56,-1251.12
"2158",2010-01-12 21:35:57,-1386.48
"2159",2010-01-12 21:35:58,-1708.22
"2160",2010-01-12 21:35:59,-1817.3
"2161",2010-01-12 21:36:00,-1853.9
