"","DateTime","PR.CBYP..BHZ.M"
"637",2010-01-12 21:10:36,-50574.85
"638",2010-01-12 21:10:37,-50514.85
"639",2010-01-12 21:10:38,-51004.65
"640",2010-01-12 21:10:39,-51456.55
"641",2010-01-12 21:10:40,-50878.9
"642",2010-01-12 21:10:41,-50082.1
"643",2010-01-12 21:10:42,-50792
"644",2010-01-12 21:10:43,-51093.05
"645",2010-01-12 21:10:44,-51045.9
"646",2010-01-12 21:10:45,-50441.15
"647",2010-01-12 21:10:46,-50881.8
"648",2010-01-12 21:10:47,-50900.6
"649",2010-01-12 21:10:48,-51207.4
"650",2010-01-12 21:10:49,-50612.35
"651",2010-01-12 21:10:50,-50466.85
"652",2010-01-12 21:10:51,-50960.6
"653",2010-01-12 21:10:52,-50778.55
"654",2010-01-12 21:10:53,-51004.1
"655",2010-01-12 21:10:54,-50728.4
"656",2010-01-12 21:10:55,-51128.3
"657",2010-01-12 21:10:56,-51052.5
"658",2010-01-12 21:10:57,-49997.25
"659",2010-01-12 21:10:58,-50702.75
"660",2010-01-12 21:10:59,-51201.9
"661",2010-01-12 21:11:00,-51090.05
"662",2010-01-12 21:11:01,-50494.85
"663",2010-01-12 21:11:02,-50974.15
"664",2010-01-12 21:11:03,-51275.7
"665",2010-01-12 21:11:04,-50462.65
"666",2010-01-12 21:11:05,-50473
"667",2010-01-12 21:11:06,-50953.4
"668",2010-01-12 21:11:07,-50873.8
"669",2010-01-12 21:11:08,-50807.4
"670",2010-01-12 21:11:09,-50868.95
"671",2010-01-12 21:11:10,-50851.1
"672",2010-01-12 21:11:11,-50828.45
"673",2010-01-12 21:11:12,-50632.15
"674",2010-01-12 21:11:13,-50974.1
"675",2010-01-12 21:11:14,-50931.8
"676",2010-01-12 21:11:15,-50893.05
"677",2010-01-12 21:11:16,-50533.95
"678",2010-01-12 21:11:17,-50831.55
"679",2010-01-12 21:11:18,-50986.95
"680",2010-01-12 21:11:19,-51276.9
"681",2010-01-12 21:11:20,-50315.85
"682",2010-01-12 21:11:21,-50243.85
"683",2010-01-12 21:11:22,-51355.2
"684",2010-01-12 21:11:23,-51194.15
"685",2010-01-12 21:11:24,-50339.1
"686",2010-01-12 21:11:25,-50697.5
"687",2010-01-12 21:11:26,-51092.05
"688",2010-01-12 21:11:27,-50984.7
"689",2010-01-12 21:11:28,-50602.3
"690",2010-01-12 21:11:29,-50659.6
"691",2010-01-12 21:11:30,-50955.45
"692",2010-01-12 21:11:31,-51052.75
"693",2010-01-12 21:11:32,-50725.85
"694",2010-01-12 21:11:33,-50547.6
"695",2010-01-12 21:11:34,-50953.95
"696",2010-01-12 21:11:35,-51054.55
"697",2010-01-12 21:11:36,-50863.3
"698",2010-01-12 21:11:37,-50652.85
"699",2010-01-12 21:11:38,-50770.85
"700",2010-01-12 21:11:39,-50904.25
"701",2010-01-12 21:11:40,-50776.85
"702",2010-01-12 21:11:41,-50975.25
"703",2010-01-12 21:11:42,-50748.5
"704",2010-01-12 21:11:43,-50438.55
"705",2010-01-12 21:11:44,-50868.1
"706",2010-01-12 21:11:45,-51230.55
"707",2010-01-12 21:11:46,-51045.45
"708",2010-01-12 21:11:47,-50337.35
"709",2010-01-12 21:11:48,-50560
"710",2010-01-12 21:11:49,-50908.45
"711",2010-01-12 21:11:50,-51456.2
"712",2010-01-12 21:11:51,-50759.7
"713",2010-01-12 21:11:52,-50662.3
"714",2010-01-12 21:11:53,-50458.7
"715",2010-01-12 21:11:54,-51103.4
"716",2010-01-12 21:11:55,-50879.6
"717",2010-01-12 21:11:56,-50722.75
"718",2010-01-12 21:11:57,-51059.1
"719",2010-01-12 21:11:58,-50543.85
"720",2010-01-12 21:11:59,-50331.55
"721",2010-01-12 21:12:00,-51600.25
"722",2010-01-12 21:12:01,-50932.05
"723",2010-01-12 21:12:02,-50229.35
"724",2010-01-12 21:12:03,-50469
"725",2010-01-12 21:12:04,-51527.65
"726",2010-01-12 21:12:05,-51242.4
"727",2010-01-12 21:12:06,-50449.5
"728",2010-01-12 21:12:07,-50156.7
"729",2010-01-12 21:12:08,-51159.2
"730",2010-01-12 21:12:09,-51369.9
"731",2010-01-12 21:12:10,-50746.95
"732",2010-01-12 21:12:11,-50304.5
"733",2010-01-12 21:12:12,-50833.55
"734",2010-01-12 21:12:13,-51165.25
"735",2010-01-12 21:12:14,-50834.15
"736",2010-01-12 21:12:15,-50640.9
"737",2010-01-12 21:12:16,-50653.6
"738",2010-01-12 21:12:17,-50767.35
"739",2010-01-12 21:12:18,-51383.55
"740",2010-01-12 21:12:19,-50680.05
"741",2010-01-12 21:12:20,-50316.65
"742",2010-01-12 21:12:21,-51147.45
"743",2010-01-12 21:12:22,-50898.85
"744",2010-01-12 21:12:23,-50949.95
"745",2010-01-12 21:12:24,-50723.75
"746",2010-01-12 21:12:25,-50551.9
"747",2010-01-12 21:12:26,-51027
"748",2010-01-12 21:12:27,-50841.1
"749",2010-01-12 21:12:28,-50844.35
"750",2010-01-12 21:12:29,-50906
"751",2010-01-12 21:12:30,-50781.75
"752",2010-01-12 21:12:31,-50478.3
"753",2010-01-12 21:12:32,-50725.3
"754",2010-01-12 21:12:33,-51320.6
"755",2010-01-12 21:12:34,-50984.4
"756",2010-01-12 21:12:35,-50564.7
"757",2010-01-12 21:12:36,-50434.45
"758",2010-01-12 21:12:37,-51081.05
"759",2010-01-12 21:12:38,-51237.75
"760",2010-01-12 21:12:39,-50658.1
"761",2010-01-12 21:12:40,-50288.3
"762",2010-01-12 21:12:41,-50934.5
"763",2010-01-12 21:12:42,-51256.05
"764",2010-01-12 21:12:43,-51078.8
"765",2010-01-12 21:12:44,-50277.35
"766",2010-01-12 21:12:45,-50817.3
"767",2010-01-12 21:12:46,-50569.4
"768",2010-01-12 21:12:47,-51351.1
"769",2010-01-12 21:12:48,-50874.1
"770",2010-01-12 21:12:49,-50384.9
"771",2010-01-12 21:12:50,-50680.5
"772",2010-01-12 21:12:51,-51206.25
"773",2010-01-12 21:12:52,-51146.1
"774",2010-01-12 21:12:53,-50490.65
"775",2010-01-12 21:12:54,-50508.95
"776",2010-01-12 21:12:55,-51086.6
"777",2010-01-12 21:12:56,-51106.8
"778",2010-01-12 21:12:57,-50420.95
"779",2010-01-12 21:12:58,-50667.75
"780",2010-01-12 21:12:59,-51268.6
"781",2010-01-12 21:13:00,-50679.5
"782",2010-01-12 21:13:01,-50736.7
"783",2010-01-12 21:13:02,-50826.2
"784",2010-01-12 21:13:03,-51025.25
"785",2010-01-12 21:13:04,-50522.1
"786",2010-01-12 21:13:05,-50675.65
"787",2010-01-12 21:13:06,-51131.95
"788",2010-01-12 21:13:07,-51103.45
"789",2010-01-12 21:13:08,-50654.65
"790",2010-01-12 21:13:09,-50525.2
"791",2010-01-12 21:13:10,-50701.45
"792",2010-01-12 21:13:11,-51220.35
"793",2010-01-12 21:13:12,-51022.55
"794",2010-01-12 21:13:13,-50615.5
"795",2010-01-12 21:13:14,-50437.35
"796",2010-01-12 21:13:15,-51166.9
"797",2010-01-12 21:13:16,-51111.6
"798",2010-01-12 21:13:17,-50484.05
"799",2010-01-12 21:13:18,-50304.8
"800",2010-01-12 21:13:19,-50906.6
"801",2010-01-12 21:13:20,-51402.8
"802",2010-01-12 21:13:21,-51113.75
"803",2010-01-12 21:13:22,-50147
"804",2010-01-12 21:13:23,-50604.15
"805",2010-01-12 21:13:24,-51133.2
"806",2010-01-12 21:13:25,-51313.15
"807",2010-01-12 21:13:26,-50353.6
"808",2010-01-12 21:13:27,-50814.35
"809",2010-01-12 21:13:28,-50774
"810",2010-01-12 21:13:29,-50970.55
"811",2010-01-12 21:13:30,-51013.5
"812",2010-01-12 21:13:31,-50696.75
"813",2010-01-12 21:13:32,-50477.7
"814",2010-01-12 21:13:33,-50801.05
"815",2010-01-12 21:13:34,-51210.4
"816",2010-01-12 21:13:35,-50729.95
"817",2010-01-12 21:13:36,-50784.1
"818",2010-01-12 21:13:37,-50491.1
"819",2010-01-12 21:13:38,-50897.55
"820",2010-01-12 21:13:39,-51107.45
"821",2010-01-12 21:13:40,-50907.4
"822",2010-01-12 21:13:41,-50688.35
"823",2010-01-12 21:13:42,-50958.35
"824",2010-01-12 21:13:43,-50714.6
"825",2010-01-12 21:13:44,-50699.25
"826",2010-01-12 21:13:45,-50911.6
"827",2010-01-12 21:13:46,-50988.25
"828",2010-01-12 21:13:47,-50741.45
"829",2010-01-12 21:13:48,-50782.35
"830",2010-01-12 21:13:49,-50696.85
"831",2010-01-12 21:13:50,-50883.75
"832",2010-01-12 21:13:51,-50901.15
"833",2010-01-12 21:13:52,-50751.35
"834",2010-01-12 21:13:53,-50703.9
"835",2010-01-12 21:13:54,-51021.05
"836",2010-01-12 21:13:55,-50912.9
"837",2010-01-12 21:13:56,-50604.75
"838",2010-01-12 21:13:57,-50768.3
"839",2010-01-12 21:13:58,-50901.3
"840",2010-01-12 21:13:59,-51086.6
"841",2010-01-12 21:14:00,-50752.05
"842",2010-01-12 21:14:01,-50399.7
"843",2010-01-12 21:14:02,-50474.85
"844",2010-01-12 21:14:03,-51273.85
"845",2010-01-12 21:14:04,-51060.85
"846",2010-01-12 21:14:05,-50701.8
"847",2010-01-12 21:14:06,-50946.85
"848",2010-01-12 21:14:07,-50670.2
"849",2010-01-12 21:14:08,-50890.5
"850",2010-01-12 21:14:09,-50866.1
"851",2010-01-12 21:14:10,-50659.9
"852",2010-01-12 21:14:11,-50666.7
"853",2010-01-12 21:14:12,-50995.85
"854",2010-01-12 21:14:13,-50957.8
"855",2010-01-12 21:14:14,-50686.3
"856",2010-01-12 21:14:15,-50679.75
"857",2010-01-12 21:14:16,-50862.75
"858",2010-01-12 21:14:17,-51240.55
"859",2010-01-12 21:14:18,-50502.7
"860",2010-01-12 21:14:19,-50518.5
"861",2010-01-12 21:14:20,-50990.45
"862",2010-01-12 21:14:21,-51200.85
"863",2010-01-12 21:14:22,-50925.4
"864",2010-01-12 21:14:23,-50660.85
"865",2010-01-12 21:14:24,-50422.2
"866",2010-01-12 21:14:25,-50781.7
"867",2010-01-12 21:14:26,-51301.35
"868",2010-01-12 21:14:27,-50529.6
"869",2010-01-12 21:14:28,-50904.5
"870",2010-01-12 21:14:29,-50632.4
"871",2010-01-12 21:14:30,-51016.9
"872",2010-01-12 21:14:31,-50916.55
"873",2010-01-12 21:14:32,-50810.15
"874",2010-01-12 21:14:33,-50654.85
"875",2010-01-12 21:14:34,-50868.85
"876",2010-01-12 21:14:35,-50855.2
"877",2010-01-12 21:14:36,-50810.55
"878",2010-01-12 21:14:37,-50607.55
"879",2010-01-12 21:14:38,-50842.1
"880",2010-01-12 21:14:39,-51086.4
"881",2010-01-12 21:14:40,-51186.75
"882",2010-01-12 21:14:41,-50334.2
"883",2010-01-12 21:14:42,-50322.55
"884",2010-01-12 21:14:43,-51010.55
"885",2010-01-12 21:14:44,-51365.7
"886",2010-01-12 21:14:45,-50879.75
"887",2010-01-12 21:14:46,-50260.6
"888",2010-01-12 21:14:47,-50986.35
"889",2010-01-12 21:14:48,-51185.25
"890",2010-01-12 21:14:49,-50411.15
"891",2010-01-12 21:14:50,-50812.3
"892",2010-01-12 21:14:51,-50936.8
"893",2010-01-12 21:14:52,-51013.5
"894",2010-01-12 21:14:53,-50775.5
"895",2010-01-12 21:14:54,-50416.15
"896",2010-01-12 21:14:55,-51287.95
"897",2010-01-12 21:14:56,-50742.4
"898",2010-01-12 21:14:57,-50815.2
"899",2010-01-12 21:14:58,-50728
"900",2010-01-12 21:14:59,-50798.75
"901",2010-01-12 21:15:00,-51114.75
"902",2010-01-12 21:15:01,-50507.7
"903",2010-01-12 21:15:02,-50677.5
"904",2010-01-12 21:15:03,-51277.2
"905",2010-01-12 21:15:04,-50675.5
"906",2010-01-12 21:15:05,-50381.8
"907",2010-01-12 21:15:06,-51163.85
"908",2010-01-12 21:15:07,-51027.4
"909",2010-01-12 21:15:08,-50916.35
"910",2010-01-12 21:15:09,-50271.05
"911",2010-01-12 21:15:10,-50647.4
"912",2010-01-12 21:15:11,-51386.8
"913",2010-01-12 21:15:12,-51081
"914",2010-01-12 21:15:13,-50101.9
"915",2010-01-12 21:15:14,-50740.25
"916",2010-01-12 21:15:15,-51055.85
"917",2010-01-12 21:15:16,-51375.4
"918",2010-01-12 21:15:17,-50720.25
"919",2010-01-12 21:15:18,-50394.15
"920",2010-01-12 21:15:19,-50399.45
"921",2010-01-12 21:15:20,-51436.55
"922",2010-01-12 21:15:21,-51158.7
"923",2010-01-12 21:15:22,-50504.3
"924",2010-01-12 21:15:23,-50687.8
"925",2010-01-12 21:15:24,-50640.6
"926",2010-01-12 21:15:25,-50745.85
"927",2010-01-12 21:15:26,-51064.6
"928",2010-01-12 21:15:27,-51328.9
"929",2010-01-12 21:15:28,-50444.4
"930",2010-01-12 21:15:29,-49977.35
"931",2010-01-12 21:15:30,-51234.85
"932",2010-01-12 21:15:31,-51911.65
"933",2010-01-12 21:15:32,-50593.1
"934",2010-01-12 21:15:33,-49812.7
"935",2010-01-12 21:15:34,-50855.4
"936",2010-01-12 21:15:35,-51687.2
"937",2010-01-12 21:15:36,-50711.25
"938",2010-01-12 21:15:37,-50276.1
"939",2010-01-12 21:15:38,-50627.85
"940",2010-01-12 21:15:39,-51068.85
"941",2010-01-12 21:15:40,-51585.8
"942",2010-01-12 21:15:41,-50464.3
"943",2010-01-12 21:15:42,-50096.2
"944",2010-01-12 21:15:43,-50916.35
"945",2010-01-12 21:15:44,-51474.95
"946",2010-01-12 21:15:45,-50884.95
"947",2010-01-12 21:15:46,-50641.95
"948",2010-01-12 21:15:47,-50366.8
"949",2010-01-12 21:15:48,-50856.1
"950",2010-01-12 21:15:49,-51297.35
"951",2010-01-12 21:15:50,-50910.7
"952",2010-01-12 21:15:51,-50380.45
"953",2010-01-12 21:15:52,-50709.85
"954",2010-01-12 21:15:53,-51063.55
"955",2010-01-12 21:15:54,-50837.7
"956",2010-01-12 21:15:55,-50726.7
"957",2010-01-12 21:15:56,-50970.5
"958",2010-01-12 21:15:57,-50899.45
"959",2010-01-12 21:15:58,-50613.65
"960",2010-01-12 21:15:59,-50461.55
"961",2010-01-12 21:16:00,-50949.5
"962",2010-01-12 21:16:01,-51385.8
"963",2010-01-12 21:16:02,-50762.5
"964",2010-01-12 21:16:03,-50422.9
"965",2010-01-12 21:16:04,-51121.85
"966",2010-01-12 21:16:05,-51023.6
"967",2010-01-12 21:16:06,-50388.15
"968",2010-01-12 21:16:07,-50558.75
"969",2010-01-12 21:16:08,-51024.35
"970",2010-01-12 21:16:09,-51082.7
"971",2010-01-12 21:16:10,-50811.25
"972",2010-01-12 21:16:11,-50475.4
"973",2010-01-12 21:16:12,-50986.5
"974",2010-01-12 21:16:13,-51245.35
"975",2010-01-12 21:16:14,-50314.75
"976",2010-01-12 21:16:15,-50590
"977",2010-01-12 21:16:16,-51005.3
"978",2010-01-12 21:16:17,-51082.65
"979",2010-01-12 21:16:18,-51075.9
"980",2010-01-12 21:16:19,-50626.7
"981",2010-01-12 21:16:20,-50586.65
"982",2010-01-12 21:16:21,-50948.5
"983",2010-01-12 21:16:22,-50554.1
"984",2010-01-12 21:16:23,-50902.35
"985",2010-01-12 21:16:24,-51114.5
"986",2010-01-12 21:16:25,-50369.4
"987",2010-01-12 21:16:26,-51067.2
"988",2010-01-12 21:16:27,-51042.1
"989",2010-01-12 21:16:28,-50859.15
"990",2010-01-12 21:16:29,-50367.45
"991",2010-01-12 21:16:30,-50622.15
"992",2010-01-12 21:16:31,-51154.6
"993",2010-01-12 21:16:32,-51153.4
"994",2010-01-12 21:16:33,-50345.9
"995",2010-01-12 21:16:34,-50592.15
"996",2010-01-12 21:16:35,-51494.7
"997",2010-01-12 21:16:36,-51090.2
"998",2010-01-12 21:16:37,-50383
"999",2010-01-12 21:16:38,-50432.45
"1000",2010-01-12 21:16:39,-50889.85
"1001",2010-01-12 21:16:40,-51289.55
"1002",2010-01-12 21:16:41,-50547.95
"1003",2010-01-12 21:16:42,-50504.6
"1004",2010-01-12 21:16:43,-51180.95
"1005",2010-01-12 21:16:44,-51107.45
"1006",2010-01-12 21:16:45,-50438.35
"1007",2010-01-12 21:16:46,-51208.75
"1008",2010-01-12 21:16:47,-50597.1
"1009",2010-01-12 21:16:48,-50349.6
"1010",2010-01-12 21:16:49,-50915.35
"1011",2010-01-12 21:16:50,-51425.9
"1012",2010-01-12 21:16:51,-50935.95
"1013",2010-01-12 21:16:52,-50089.9
"1014",2010-01-12 21:16:53,-50672
"1015",2010-01-12 21:16:54,-51600.15
"1016",2010-01-12 21:16:55,-50902.95
"1017",2010-01-12 21:16:56,-49882.55
"1018",2010-01-12 21:16:57,-50903.15
"1019",2010-01-12 21:16:58,-51235.35
"1020",2010-01-12 21:16:59,-51185.35
"1021",2010-01-12 21:17:00,-50761.3
"1022",2010-01-12 21:17:01,-50100.8
"1023",2010-01-12 21:17:02,-50881.65
"1024",2010-01-12 21:17:03,-51405.45
"1025",2010-01-12 21:17:04,-51300.45
"1026",2010-01-12 21:17:05,-49880.95
"1027",2010-01-12 21:17:06,-50336.55
"1028",2010-01-12 21:17:07,-51576.9
"1029",2010-01-12 21:17:08,-51333.5
"1030",2010-01-12 21:17:09,-50499.25
"1031",2010-01-12 21:17:10,-50161.1
"1032",2010-01-12 21:17:11,-50899.15
"1033",2010-01-12 21:17:12,-51245.45
"1034",2010-01-12 21:17:13,-50963.2
"1035",2010-01-12 21:17:14,-50397.7
"1036",2010-01-12 21:17:15,-50816.6
"1037",2010-01-12 21:17:16,-50961.4
"1038",2010-01-12 21:17:17,-51269.7
"1039",2010-01-12 21:17:18,-50225.55
"1040",2010-01-12 21:17:19,-50719.85
"1041",2010-01-12 21:17:20,-51219.7
"1042",2010-01-12 21:17:21,-50715.1
"1043",2010-01-12 21:17:22,-50862.95
"1044",2010-01-12 21:17:23,-50602.95
"1045",2010-01-12 21:17:24,-50752.65
"1046",2010-01-12 21:17:25,-51179.75
"1047",2010-01-12 21:17:26,-50893
"1048",2010-01-12 21:17:27,-50595.25
"1049",2010-01-12 21:17:28,-50615.9
"1050",2010-01-12 21:17:29,-50651.25
"1051",2010-01-12 21:17:30,-50996.75
"1052",2010-01-12 21:17:31,-51186.35
"1053",2010-01-12 21:17:32,-50829.15
"1054",2010-01-12 21:17:33,-50584.6
"1055",2010-01-12 21:17:34,-50670.95
"1056",2010-01-12 21:17:35,-50867.55
"1057",2010-01-12 21:17:36,-50969.45
"1058",2010-01-12 21:17:37,-51084.05
"1059",2010-01-12 21:17:38,-50446.6
"1060",2010-01-12 21:17:39,-50708.35
"1061",2010-01-12 21:17:40,-51021.35
"1062",2010-01-12 21:17:41,-51046.3
"1063",2010-01-12 21:17:42,-50604.35
"1064",2010-01-12 21:17:43,-50507.7
"1065",2010-01-12 21:17:44,-50932.15
"1066",2010-01-12 21:17:45,-50907.4
"1067",2010-01-12 21:17:46,-51145.5
"1068",2010-01-12 21:17:47,-50640.65
"1069",2010-01-12 21:17:48,-50477.15
"1070",2010-01-12 21:17:49,-50840.6
"1071",2010-01-12 21:17:50,-51253.5
"1072",2010-01-12 21:17:51,-50916.75
"1073",2010-01-12 21:17:52,-50519.35
"1074",2010-01-12 21:17:53,-50676.95
"1075",2010-01-12 21:17:54,-50958.55
"1076",2010-01-12 21:17:55,-50944.9
"1077",2010-01-12 21:17:56,-50516.9
"1078",2010-01-12 21:17:57,-50688.25
"1079",2010-01-12 21:17:58,-51213.75
"1080",2010-01-12 21:17:59,-51144.8
"1081",2010-01-12 21:18:00,-50607.85
"1082",2010-01-12 21:18:01,-50289.45
"1083",2010-01-12 21:18:02,-50565.25
"1084",2010-01-12 21:18:03,-51537.65
"1085",2010-01-12 21:18:04,-51245.4
"1086",2010-01-12 21:18:05,-50202.85
"1087",2010-01-12 21:18:06,-50438.85
"1088",2010-01-12 21:18:07,-51282
"1089",2010-01-12 21:18:08,-51171.9
"1090",2010-01-12 21:18:09,-50249.45
"1091",2010-01-12 21:18:10,-50616.1
"1092",2010-01-12 21:18:11,-51006.7
"1093",2010-01-12 21:18:12,-51573.15
"1094",2010-01-12 21:18:13,-50608.45
"1095",2010-01-12 21:18:14,-50339
"1096",2010-01-12 21:18:15,-50690.5
"1097",2010-01-12 21:18:16,-50803
"1098",2010-01-12 21:18:17,-51017.25
"1099",2010-01-12 21:18:18,-51040.25
"1100",2010-01-12 21:18:19,-50821.3
"1101",2010-01-12 21:18:20,-50275.35
"1102",2010-01-12 21:18:21,-51241.1
"1103",2010-01-12 21:18:22,-50985.65
"1104",2010-01-12 21:18:23,-50483.55
"1105",2010-01-12 21:18:24,-50850.6
"1106",2010-01-12 21:18:25,-51080.65
"1107",2010-01-12 21:18:26,-50593.3
"1108",2010-01-12 21:18:27,-50807.25
"1109",2010-01-12 21:18:28,-51049.75
"1110",2010-01-12 21:18:29,-50888.15
"1111",2010-01-12 21:18:30,-50401
"1112",2010-01-12 21:18:31,-50746.15
"1113",2010-01-12 21:18:32,-51156.55
"1114",2010-01-12 21:18:33,-50720.9
"1115",2010-01-12 21:18:34,-51111.1
"1116",2010-01-12 21:18:35,-50480
"1117",2010-01-12 21:18:36,-50451.9
"1118",2010-01-12 21:18:37,-51252.85
"1119",2010-01-12 21:18:38,-51142.75
"1120",2010-01-12 21:18:39,-50440
"1121",2010-01-12 21:18:40,-50350.35
"1122",2010-01-12 21:18:41,-51249.05
"1123",2010-01-12 21:18:42,-51562.85
"1124",2010-01-12 21:18:43,-50396.05
"1125",2010-01-12 21:18:44,-50026.7
"1126",2010-01-12 21:18:45,-50929.9
"1127",2010-01-12 21:18:46,-51492.9
"1128",2010-01-12 21:18:47,-50920.55
"1129",2010-01-12 21:18:48,-50557
"1130",2010-01-12 21:18:49,-50451.9
"1131",2010-01-12 21:18:50,-51121.65
"1132",2010-01-12 21:18:51,-50722.85
"1133",2010-01-12 21:18:52,-50885.8
"1134",2010-01-12 21:18:53,-50719.25
"1135",2010-01-12 21:18:54,-50554.95
"1136",2010-01-12 21:18:55,-51346.05
"1137",2010-01-12 21:18:56,-50882.15
"1138",2010-01-12 21:18:57,-50390.85
"1139",2010-01-12 21:18:58,-50913.9
"1140",2010-01-12 21:18:59,-50880.15
"1141",2010-01-12 21:19:00,-50918.4
"1142",2010-01-12 21:19:01,-50962.95
"1143",2010-01-12 21:19:02,-50675.4
"1144",2010-01-12 21:19:03,-50632.85
"1145",2010-01-12 21:19:04,-50843.25
"1146",2010-01-12 21:19:05,-50970.2
"1147",2010-01-12 21:19:06,-50829.55
"1148",2010-01-12 21:19:07,-50756.75
"1149",2010-01-12 21:19:08,-50767.15
"1150",2010-01-12 21:19:09,-50603.35
"1151",2010-01-12 21:19:10,-51036
"1152",2010-01-12 21:19:11,-50862.55
"1153",2010-01-12 21:19:12,-50845.3
"1154",2010-01-12 21:19:13,-50756.9
"1155",2010-01-12 21:19:14,-50749.7
"1156",2010-01-12 21:19:15,-50745.7
"1157",2010-01-12 21:19:16,-51187.9
"1158",2010-01-12 21:19:17,-50813.9
"1159",2010-01-12 21:19:18,-50470.2
"1160",2010-01-12 21:19:19,-50724.9
"1161",2010-01-12 21:19:20,-51079.45
"1162",2010-01-12 21:19:21,-51277.8
"1163",2010-01-12 21:19:22,-50476.4
"1164",2010-01-12 21:19:23,-50320.65
"1165",2010-01-12 21:19:24,-50973.05
"1166",2010-01-12 21:19:25,-51085.55
"1167",2010-01-12 21:19:26,-50805.75
"1168",2010-01-12 21:19:27,-50576
"1169",2010-01-12 21:19:28,-50855
"1170",2010-01-12 21:19:29,-50751.9
"1171",2010-01-12 21:19:30,-51016.6
"1172",2010-01-12 21:19:31,-50958
"1173",2010-01-12 21:19:32,-50784.9
"1174",2010-01-12 21:19:33,-50696.85
"1175",2010-01-12 21:19:34,-50683.8
"1176",2010-01-12 21:19:35,-50613.25
"1177",2010-01-12 21:19:36,-51183.8
"1178",2010-01-12 21:19:37,-51070.25
"1179",2010-01-12 21:19:38,-50427.15
"1180",2010-01-12 21:19:39,-50874.95
"1181",2010-01-12 21:19:40,-50946.6
"1182",2010-01-12 21:19:41,-50759.2
"1183",2010-01-12 21:19:42,-50396.35
"1184",2010-01-12 21:19:43,-50622.5
"1185",2010-01-12 21:19:44,-51481.65
"1186",2010-01-12 21:19:45,-51304.35
"1187",2010-01-12 21:19:46,-50116.45
"1188",2010-01-12 21:19:47,-50402
"1189",2010-01-12 21:19:48,-51465.5
"1190",2010-01-12 21:19:49,-51148.25
"1191",2010-01-12 21:19:50,-50482.55
"1192",2010-01-12 21:19:51,-50112.4
"1193",2010-01-12 21:19:52,-51032.35
"1194",2010-01-12 21:19:53,-51811.9
"1195",2010-01-12 21:19:54,-50627.55
"1196",2010-01-12 21:19:55,-50233.65
"1197",2010-01-12 21:19:56,-51288
"1198",2010-01-12 21:19:57,-50610.9
"1199",2010-01-12 21:19:58,-50399.7
"1200",2010-01-12 21:19:59,-51076.8
"1201",2010-01-12 21:20:00,-51330.05
"1202",2010-01-12 21:20:01,-50245.9
"1203",2010-01-12 21:20:02,-50618.65
"1204",2010-01-12 21:20:03,-51127.4
"1205",2010-01-12 21:20:04,-51170.9
"1206",2010-01-12 21:20:05,-50551.75
"1207",2010-01-12 21:20:06,-50475.15
"1208",2010-01-12 21:20:07,-50967.9
"1209",2010-01-12 21:20:08,-50967.9
"1210",2010-01-12 21:20:09,-50711.5
"1211",2010-01-12 21:20:10,-50802.6
"1212",2010-01-12 21:20:11,-50995.6
"1213",2010-01-12 21:20:12,-50788
"1214",2010-01-12 21:20:13,-50793.9
"1215",2010-01-12 21:20:14,-50976.85
"1216",2010-01-12 21:20:15,-50195.15
"1217",2010-01-12 21:20:16,-51168.8
"1218",2010-01-12 21:20:17,-51113.25
"1219",2010-01-12 21:20:18,-50564.3
"1220",2010-01-12 21:20:19,-50622.8
"1221",2010-01-12 21:20:20,-51152.45
"1222",2010-01-12 21:20:21,-51026.1
"1223",2010-01-12 21:20:22,-50520.8
"1224",2010-01-12 21:20:23,-50622.1
"1225",2010-01-12 21:20:24,-51168.1
"1226",2010-01-12 21:20:25,-50555.45
"1227",2010-01-12 21:20:26,-50569.7
"1228",2010-01-12 21:20:27,-51120.65
"1229",2010-01-12 21:20:28,-50951.45
"1230",2010-01-12 21:20:29,-50777.65
"1231",2010-01-12 21:20:30,-50670.8
"1232",2010-01-12 21:20:31,-50847.9
"1233",2010-01-12 21:20:32,-50684.1
"1234",2010-01-12 21:20:33,-51169.6
"1235",2010-01-12 21:20:34,-50495
"1236",2010-01-12 21:20:35,-50738
"1237",2010-01-12 21:20:36,-51497.05
"1238",2010-01-12 21:20:37,-50581.1
"1239",2010-01-12 21:20:38,-50280
"1240",2010-01-12 21:20:39,-50851.2
"1241",2010-01-12 21:20:40,-51026.6
"1242",2010-01-12 21:20:41,-50896.2
"1243",2010-01-12 21:20:42,-50901.05
"1244",2010-01-12 21:20:43,-50414.2
"1245",2010-01-12 21:20:44,-50923.8
"1246",2010-01-12 21:20:45,-51287.65
"1247",2010-01-12 21:20:46,-50863.8
"1248",2010-01-12 21:20:47,-50254.05
"1249",2010-01-12 21:20:48,-50908.65
"1250",2010-01-12 21:20:49,-50898.3
"1251",2010-01-12 21:20:50,-50569.7
"1252",2010-01-12 21:20:51,-51113.8
"1253",2010-01-12 21:20:52,-50867
"1254",2010-01-12 21:20:53,-50922.15
"1255",2010-01-12 21:20:54,-50760.3
"1256",2010-01-12 21:20:55,-50557.85
"1257",2010-01-12 21:20:56,-50820.15
"1258",2010-01-12 21:20:57,-51012.7
"1259",2010-01-12 21:20:58,-50902.65
"1260",2010-01-12 21:20:59,-50636.35
"1261",2010-01-12 21:21:00,-50649.1
"1262",2010-01-12 21:21:01,-51199.8
