"","DateTime","PR.CRPR..BHZ.M"
"665",2010-01-12 21:11:04,3046.45
"666",2010-01-12 21:11:05,2699.35
"667",2010-01-12 21:11:06,2851.1
"668",2010-01-12 21:11:07,2877.2
"669",2010-01-12 21:11:08,3104
"670",2010-01-12 21:11:09,2531.4
"671",2010-01-12 21:11:10,3072.2
"672",2010-01-12 21:11:11,2981
"673",2010-01-12 21:11:12,2780.25
"674",2010-01-12 21:11:13,2940.4
"675",2010-01-12 21:11:14,2758.2
"676",2010-01-12 21:11:15,3018.3
"677",2010-01-12 21:11:16,3058.5
"678",2010-01-12 21:11:17,2819.75
"679",2010-01-12 21:11:18,2779.8
"680",2010-01-12 21:11:19,2796.35
"681",2010-01-12 21:11:20,2896.7
"682",2010-01-12 21:11:21,2932.3
"683",2010-01-12 21:11:22,2978.45
"684",2010-01-12 21:11:23,2622.55
"685",2010-01-12 21:11:24,3036.25
"686",2010-01-12 21:11:25,2694.6
"687",2010-01-12 21:11:26,2727.7
"688",2010-01-12 21:11:27,3470.95
"689",2010-01-12 21:11:28,2772.9
"690",2010-01-12 21:11:29,2427.9
"691",2010-01-12 21:11:30,2939.6
"692",2010-01-12 21:11:31,3079
"693",2010-01-12 21:11:32,2975.45
"694",2010-01-12 21:11:33,2622.65
"695",2010-01-12 21:11:34,2878.85714285714
"696",2010-01-12 21:11:35,2726.95
"697",2010-01-12 21:11:36,2989.2
"698",2010-01-12 21:11:37,2880.65
"699",2010-01-12 21:11:38,2925.9
"700",2010-01-12 21:11:39,2524.3
"701",2010-01-12 21:11:40,2917.8
"702",2010-01-12 21:11:41,3201.45
"703",2010-01-12 21:11:42,2884.25
"704",2010-01-12 21:11:43,2598.6
"705",2010-01-12 21:11:44,2716.15
"706",2010-01-12 21:11:45,2899.65
"707",2010-01-12 21:11:46,3208.7
"708",2010-01-12 21:11:47,2815.6
"709",2010-01-12 21:11:48,2756.65
"710",2010-01-12 21:11:49,2740.1
"711",2010-01-12 21:11:50,3139.75
"712",2010-01-12 21:11:51,2918.85
"713",2010-01-12 21:11:52,2622.45
"714",2010-01-12 21:11:53,3059.1
"715",2010-01-12 21:11:54,3003.95
"716",2010-01-12 21:11:55,2672.55
"717",2010-01-12 21:11:56,2937.15
"718",2010-01-12 21:11:57,2916.5
"719",2010-01-12 21:11:58,2802.2
"720",2010-01-12 21:11:59,3074.1
"721",2010-01-12 21:12:00,2880.25
"722",2010-01-12 21:12:01,2626.85
"723",2010-01-12 21:12:02,2891.55
"724",2010-01-12 21:12:03,3182.5
"725",2010-01-12 21:12:04,2838.15
"726",2010-01-12 21:12:05,2878.7
"727",2010-01-12 21:12:06,2525.7
"728",2010-01-12 21:12:07,3186.35
"729",2010-01-12 21:12:08,3117.85
"730",2010-01-12 21:12:09,2797.15
"731",2010-01-12 21:12:10,2761.5
"732",2010-01-12 21:12:11,2861.5
"733",2010-01-12 21:12:12,2848.6
"734",2010-01-12 21:12:13,3011.85
"735",2010-01-12 21:12:14,2861.75
"736",2010-01-12 21:12:15,2679.75
"737",2010-01-12 21:12:16,2690.6
"738",2010-01-12 21:12:17,2863.75
"739",2010-01-12 21:12:18,3289.25
"740",2010-01-12 21:12:19,2770.45
"741",2010-01-12 21:12:20,2583.45
"742",2010-01-12 21:12:21,2799.25
"743",2010-01-12 21:12:22,3066.25
"744",2010-01-12 21:12:23,2927.2
"745",2010-01-12 21:12:24,2823.05
"746",2010-01-12 21:12:25,2470.5
"747",2010-01-12 21:12:26,3115.55
"748",2010-01-12 21:12:27,2985.6
"749",2010-01-12 21:12:28,2946.5
"750",2010-01-12 21:12:29,2780.55
"751",2010-01-12 21:12:30,2481.45
"752",2010-01-12 21:12:31,3160.25
"753",2010-01-12 21:12:32,3208.85
"754",2010-01-12 21:12:33,2350
"755",2010-01-12 21:12:34,2913.85
"756",2010-01-12 21:12:35,2989.25
"757",2010-01-12 21:12:36,3085.2
"758",2010-01-12 21:12:37,2651.55
"759",2010-01-12 21:12:38,2683.15
"760",2010-01-12 21:12:39,2848.95
"761",2010-01-12 21:12:40,3413.4
"762",2010-01-12 21:12:41,2640.5
"763",2010-01-12 21:12:42,2486.6
"764",2010-01-12 21:12:43,2994.3
"765",2010-01-12 21:12:44,3113.8
"766",2010-01-12 21:12:45,3049.25
"767",2010-01-12 21:12:46,2382.2
"768",2010-01-12 21:12:47,2570
"769",2010-01-12 21:12:48,3141.55
"770",2010-01-12 21:12:49,3240.55
"771",2010-01-12 21:12:50,2607.95
"772",2010-01-12 21:12:51,2533.95
"773",2010-01-12 21:12:52,2845.65
"774",2010-01-12 21:12:53,3434.3
"775",2010-01-12 21:12:54,2720.7
"776",2010-01-12 21:12:55,2783.1
"777",2010-01-12 21:12:56,2819.6
"778",2010-01-12 21:12:57,3056.3
"779",2010-01-12 21:12:58,3277.85
"780",2010-01-12 21:12:59,2638.75
"781",2010-01-12 21:13:00,2523.6
"782",2010-01-12 21:13:01,3084.25
"783",2010-01-12 21:13:02,3165.9
"784",2010-01-12 21:13:03,2760.9
"785",2010-01-12 21:13:04,2681.8
"786",2010-01-12 21:13:05,2783.3
"787",2010-01-12 21:13:06,2814.45
"788",2010-01-12 21:13:07,3215.1
"789",2010-01-12 21:13:08,2827.35
"790",2010-01-12 21:13:09,2573.25
"791",2010-01-12 21:13:10,2887.35
"792",2010-01-12 21:13:11,2865.1
"793",2010-01-12 21:13:12,3296.85
"794",2010-01-12 21:13:13,2665.7
"795",2010-01-12 21:13:14,2431.9
"796",2010-01-12 21:13:15,3155.8
"797",2010-01-12 21:13:16,2971.9
"798",2010-01-12 21:13:17,2922.85
"799",2010-01-12 21:13:18,2788.9
"800",2010-01-12 21:13:19,2556.7
"801",2010-01-12 21:13:20,2808.05
"802",2010-01-12 21:13:21,3194.8
"803",2010-01-12 21:13:22,2870.85
"804",2010-01-12 21:13:23,2619.15
"805",2010-01-12 21:13:24,2834.2
"806",2010-01-12 21:13:25,3170.65
"807",2010-01-12 21:13:26,2931.1
"808",2010-01-12 21:13:27,2740.15
"809",2010-01-12 21:13:28,2672.45
"810",2010-01-12 21:13:29,3025.8
"811",2010-01-12 21:13:30,3504.25
"812",2010-01-12 21:13:31,2520.6
"813",2010-01-12 21:13:32,2165.4
"814",2010-01-12 21:13:33,3126.4
"815",2010-01-12 21:13:34,3145.7
"816",2010-01-12 21:13:35,3069.3
"817",2010-01-12 21:13:36,2610.95
"818",2010-01-12 21:13:37,2346.6
"819",2010-01-12 21:13:38,3142.45
"820",2010-01-12 21:13:39,3543.45
"821",2010-01-12 21:13:40,2405.9
"822",2010-01-12 21:13:41,2811.65
"823",2010-01-12 21:13:42,2905.7
"824",2010-01-12 21:13:43,2776
"825",2010-01-12 21:13:44,3318.4
"826",2010-01-12 21:13:45,2519.55
"827",2010-01-12 21:13:46,2415.9
"828",2010-01-12 21:13:47,3289.35
"829",2010-01-12 21:13:48,2984.25
"830",2010-01-12 21:13:49,2713.7
"831",2010-01-12 21:13:50,2684.45
"832",2010-01-12 21:13:51,2701.9
"833",2010-01-12 21:13:52,2938.15
"834",2010-01-12 21:13:53,3602.53846153846
