"","DateTime","CU.ANWB..BHZ.M"
"650",2010-01-12 22:48:10,-5588.6475
"651",2010-01-12 22:48:20,13605.66
"652",2010-01-12 22:48:30,-7234.5275
"653",2010-01-12 22:48:40,4375.3425
"654",2010-01-12 22:48:50,-3006.095
"655",2010-01-12 22:49:00,-2584.885
"656",2010-01-12 22:49:10,3365.4775
"657",2010-01-12 22:49:20,6698.5575
"658",2010-01-12 22:49:30,-5282.605
"659",2010-01-12 22:49:40,3986.1875
"660",2010-01-12 22:49:50,7423.835
"661",2010-01-12 22:50:00,-7257.04
"662",2010-01-12 22:50:10,926.9425
"663",2010-01-12 22:50:20,3248.4675
"664",2010-01-12 22:50:30,4958.3725
"665",2010-01-12 22:50:40,-3612.745
"666",2010-01-12 22:50:50,610.7775
"667",2010-01-12 22:51:00,7355.1125
"668",2010-01-12 22:51:10,-1460.6875
"669",2010-01-12 22:51:20,4065.565
"670",2010-01-12 22:51:30,-3742.6525
"671",2010-01-12 22:51:40,10549.425
"672",2010-01-12 22:51:50,-9767.0975
"673",2010-01-12 22:52:00,625.57
"674",2010-01-12 22:52:10,-1174.48
"675",2010-01-12 22:52:20,6692.09
"676",2010-01-12 22:52:30,-7926.9675
"677",2010-01-12 22:52:40,9177.5775
"678",2010-01-12 22:52:50,7327.26
"679",2010-01-12 22:53:00,-7498.8475
"680",2010-01-12 22:53:10,3644.135
"681",2010-01-12 22:53:20,4657.3875
"682",2010-01-12 22:53:30,731.835
"683",2010-01-12 22:53:40,-2455.45
"684",2010-01-12 22:53:50,-613.5625
"685",2010-01-12 22:54:00,897.1975
"686",2010-01-12 22:54:10,6515.225
"687",2010-01-12 22:54:20,-5830.195
"688",2010-01-12 22:54:30,9444.405
"689",2010-01-12 22:54:40,-2037.855
"690",2010-01-12 22:54:50,3.1675
"691",2010-01-12 22:55:00,1287.2625
"692",2010-01-12 22:55:10,-3530.725
"693",2010-01-12 22:55:20,6226.85
"694",2010-01-12 22:55:30,-2057.27
"695",2010-01-12 22:55:40,3926.8225
"696",2010-01-12 22:55:50,-4865.76
"697",2010-01-12 22:56:00,1859.525
"698",2010-01-12 22:56:10,2107.3125
"699",2010-01-12 22:56:20,7794.805
"700",2010-01-12 22:56:30,-6782.8375
"701",2010-01-12 22:56:40,10483.0825
"702",2010-01-12 22:56:50,-8848.9375
"703",2010-01-12 22:57:00,8159.875
"704",2010-01-12 22:57:10,-4616.4975
"705",2010-01-12 22:57:20,2434.85
"706",2010-01-12 22:57:30,-2188.0525
"707",2010-01-12 22:57:40,6407.085
"708",2010-01-12 22:57:50,-5898.41
"709",2010-01-12 22:58:00,8226.5575
"710",2010-01-12 22:58:10,-970.3875
"711",2010-01-12 22:58:20,3213.9675
"712",2010-01-12 22:58:30,-2072.11
"713",2010-01-12 22:58:40,6319.295
"714",2010-01-12 22:58:50,-2732.9825
"715",2010-01-12 22:59:00,1399.1375
"716",2010-01-12 22:59:10,2051.19
"717",2010-01-12 22:59:20,-2904.015
"718",2010-01-12 22:59:30,6047.8525
"719",2010-01-12 22:59:40,668.16
"720",2010-01-12 22:59:50,-505.83
"721",2010-01-12 23:00:00,-184.285
"722",2010-01-12 23:00:10,2905.4225
"723",2010-01-12 23:00:20,-400.135
"724",2010-01-12 23:00:30,2238.7725
"725",2010-01-12 23:00:40,-2515.5725
"726",2010-01-12 23:00:50,4868.8175
"727",2010-01-12 23:01:00,-1500.95
"728",2010-01-12 23:01:10,3427.86
"729",2010-01-12 23:01:20,-2776.7575
"730",2010-01-12 23:01:30,6943.0075
"731",2010-01-12 23:01:40,-3330.9725
"732",2010-01-12 23:01:50,-56.19
"733",2010-01-12 23:02:00,-13.7775
"734",2010-01-12 23:02:10,5728.0025
"735",2010-01-12 23:02:20,177.4425
"736",2010-01-12 23:02:30,4020.0625
"737",2010-01-12 23:02:40,-6975.655
"738",2010-01-12 23:02:50,6516.3625
"739",2010-01-12 23:03:00,1133.085
"740",2010-01-12 23:03:10,1554.6575
"741",2010-01-12 23:03:20,3316.6175
"742",2010-01-12 23:03:30,-5215.915
"743",2010-01-12 23:03:40,7321.38
"744",2010-01-12 23:03:50,-5678.1425
"745",2010-01-12 23:04:00,2224.51
"746",2010-01-12 23:04:10,7956.515
"747",2010-01-12 23:04:20,1439.975
"748",2010-01-12 23:04:30,-2152.9575
"749",2010-01-12 23:04:40,-3030.6525
"750",2010-01-12 23:04:50,4766.12
"751",2010-01-12 23:05:00,-1870.6575
"752",2010-01-12 23:05:10,2810.89
"753",2010-01-12 23:05:20,-2574.6
"754",2010-01-12 23:05:30,561.38
"755",2010-01-12 23:05:40,9152.945
"756",2010-01-12 23:05:50,-360.79
"757",2010-01-12 23:06:00,2153.025
"758",2010-01-12 23:06:10,-6063.965
"759",2010-01-12 23:06:20,4660.94
"760",2010-01-12 23:06:30,2522.985
"761",2010-01-12 23:06:40,1700.745
"762",2010-01-12 23:06:50,-4282.5675
"763",2010-01-12 23:07:00,3919.725
"764",2010-01-12 23:07:10,3853.9325
"765",2010-01-12 23:07:20,5933.7525
"766",2010-01-12 23:07:30,-4738.6325
"767",2010-01-12 23:07:40,-1797.4675
"768",2010-01-12 23:07:50,4082.93
"769",2010-01-12 23:08:00,-3402.3
"770",2010-01-12 23:08:10,2130.7525
"771",2010-01-12 23:08:20,751.9575
"772",2010-01-12 23:08:30,4996.97
"773",2010-01-12 23:08:40,-3435.705
"774",2010-01-12 23:08:50,5469.8825
"775",2010-01-12 23:09:00,-52.47
"776",2010-01-12 23:09:10,447.52
"777",2010-01-12 23:09:20,2787.7625
"778",2010-01-12 23:09:30,-1191.9975
"779",2010-01-12 23:09:40,1013.95
"780",2010-01-12 23:09:50,1937.1925
"781",2010-01-12 23:10:00,885.5225
"782",2010-01-12 23:10:10,782.2375
"783",2010-01-12 23:10:20,952.1
"784",2010-01-12 23:10:30,4998.7475
"785",2010-01-12 23:10:40,-1274.055
"786",2010-01-12 23:10:50,3323.345
"787",2010-01-12 23:11:00,-2702.9675
"788",2010-01-12 23:11:10,2001.6925
"789",2010-01-12 23:11:20,1082.02
"790",2010-01-12 23:11:30,3392.2925
"791",2010-01-12 23:11:40,-462.48
"792",2010-01-12 23:11:50,5948.8325
"793",2010-01-12 23:12:00,-2872.4275
"794",2010-01-12 23:12:10,3809.0925
"795",2010-01-12 23:12:20,-2891.095
"796",2010-01-12 23:12:30,-1133.2325
"797",2010-01-12 23:12:40,5243.91
"798",2010-01-12 23:12:50,-3419.56
"799",2010-01-12 23:13:00,2651.87
"800",2010-01-12 23:13:10,3742.8725
"801",2010-01-12 23:13:20,160.0175
"802",2010-01-12 23:13:30,-3042.84
"803",2010-01-12 23:13:40,6882.6125
"804",2010-01-12 23:13:50,-497.245
"805",2010-01-12 23:14:00,785.93
"806",2010-01-12 23:14:10,78.9825
"807",2010-01-12 23:14:20,1764.4675
"808",2010-01-12 23:14:30,1134.215
"809",2010-01-12 23:14:40,-1317.7375
"810",2010-01-12 23:14:50,5253.6975
"811",2010-01-12 23:15:00,-711.8875
"812",2010-01-12 23:15:10,3162.965
"813",2010-01-12 23:15:20,-1531.9175
"814",2010-01-12 23:15:30,2377.14
"815",2010-01-12 23:15:40,110.305
"816",2010-01-12 23:15:50,695.075
"817",2010-01-12 23:16:00,934.6475
"818",2010-01-12 23:16:10,2366.0075
"819",2010-01-12 23:16:20,348.085
"820",2010-01-12 23:16:30,3775.6775
"821",2010-01-12 23:16:40,-2123.8775
"822",2010-01-12 23:16:50,3988.87
"823",2010-01-12 23:17:00,-1259.875
"824",2010-01-12 23:17:10,825.96
"825",2010-01-12 23:17:20,1144.9375
"826",2010-01-12 23:17:30,-1231.79
"827",2010-01-12 23:17:40,4318.1275
"828",2010-01-12 23:17:50,1340.865
"829",2010-01-12 23:18:00,2603.685
"830",2010-01-12 23:18:10,1310.51
"831",2010-01-12 23:18:20,-1151.36
"832",2010-01-12 23:18:30,-1013.525
"833",2010-01-12 23:18:40,3106.345
"834",2010-01-12 23:18:50,4904.9425
"835",2010-01-12 23:19:00,-2276.785
"836",2010-01-12 23:19:10,573.9375
"837",2010-01-12 23:19:20,542.26
"838",2010-01-12 23:19:30,2930.5125
"839",2010-01-12 23:19:40,-3090.805
"840",2010-01-12 23:19:50,3846.735
"841",2010-01-12 23:20:00,2664.09
"842",2010-01-12 23:20:10,366.125
"843",2010-01-12 23:20:20,1542.67
"844",2010-01-12 23:20:30,-259.44
"845",2010-01-12 23:20:40,3872.9275
"846",2010-01-12 23:20:50,-2892.5275
"847",2010-01-12 23:21:00,3036.3575
"848",2010-01-12 23:21:10,843.4675
"849",2010-01-12 23:21:20,2524.6075
"850",2010-01-12 23:21:30,1390.8
"851",2010-01-12 23:21:40,-1697.23
"852",2010-01-12 23:21:50,2597.7775
"853",2010-01-12 23:22:00,-454.165
"854",2010-01-12 23:22:10,2928.545
"855",2010-01-12 23:22:20,-383.855
"856",2010-01-12 23:22:30,2393.1175
"857",2010-01-12 23:22:40,2435.7525
"858",2010-01-12 23:22:50,2062.625
"859",2010-01-12 23:23:00,-523.8075
"860",2010-01-12 23:23:10,354.5125
"861",2010-01-12 23:23:20,2124.775
"862",2010-01-12 23:23:30,939.665
"863",2010-01-12 23:23:40,-1013.68
"864",2010-01-12 23:23:50,4340.53
"865",2010-01-12 23:24:00,793.875
"866",2010-01-12 23:24:10,1021.645
"867",2010-01-12 23:24:20,946.415
"868",2010-01-12 23:24:30,-1530.1225
"869",2010-01-12 23:24:40,924.025
"870",2010-01-12 23:24:50,3363.0825
"871",2010-01-12 23:25:00,2216.9525
"872",2010-01-12 23:25:10,149.475
"873",2010-01-12 23:25:20,2018.485
"874",2010-01-12 23:25:30,-1815.855
"875",2010-01-12 23:25:40,4036.815
"876",2010-01-12 23:25:50,-2002.315
"877",2010-01-12 23:26:00,1603.1875
"878",2010-01-12 23:26:10,2470.295
"879",2010-01-12 23:26:20,3301
"880",2010-01-12 23:26:30,-141.2525
"881",2010-01-12 23:26:40,584.045
"882",2010-01-12 23:26:50,-721.8775
"883",2010-01-12 23:27:00,383.6325
"884",2010-01-12 23:27:10,2033.8625
"885",2010-01-12 23:27:20,3457.31
"886",2010-01-12 23:27:30,1831.725
"887",2010-01-12 23:27:40,-1399
"888",2010-01-12 23:27:50,-480.295
"889",2010-01-12 23:28:00,2202.9125
"890",2010-01-12 23:28:10,1579.3175
"891",2010-01-12 23:28:20,4615.6725
"892",2010-01-12 23:28:30,-3146.1775
"893",2010-01-12 23:28:40,3752.4
"894",2010-01-12 23:28:50,2524.8675
"895",2010-01-12 23:29:00,-360.07
"896",2010-01-12 23:29:10,-219.9825
"897",2010-01-12 23:29:20,586.85
"898",2010-01-12 23:29:30,3631.4225
"899",2010-01-12 23:29:40,-1273.4125
"900",2010-01-12 23:29:50,4615.385
"901",2010-01-12 23:30:00,-671.3475
"902",2010-01-12 23:30:10,1334.225
"903",2010-01-12 23:30:20,122.1275
"904",2010-01-12 23:30:30,1498.2825
"905",2010-01-12 23:30:40,-327.9925
"906",2010-01-12 23:30:50,2029.5525
"907",2010-01-12 23:31:00,4308.2525
"908",2010-01-12 23:31:10,112.51
"909",2010-01-12 23:31:20,475.055
"910",2010-01-12 23:31:30,-3242.415
"911",2010-01-12 23:31:40,4398.84
"912",2010-01-12 23:31:50,1071.75
"913",2010-01-12 23:32:00,3364.355
"914",2010-01-12 23:32:10,-1517.11
"915",2010-01-12 23:32:20,2509.2775
"916",2010-01-12 23:32:30,1017.605
"917",2010-01-12 23:32:40,1013.8725
"918",2010-01-12 23:32:50,1312.195
"919",2010-01-12 23:33:00,-251.7575
"920",2010-01-12 23:33:10,2585.9025
"921",2010-01-12 23:33:20,-1026.2625
"922",2010-01-12 23:33:30,4668.5875
"923",2010-01-12 23:33:40,-1286.6675
"924",2010-01-12 23:33:50,3820.5575
"925",2010-01-12 23:34:00,486.835
"926",2010-01-12 23:34:10,-496.3875
"927",2010-01-12 23:34:20,2410.3025
"928",2010-01-12 23:34:30,1297.78
"929",2010-01-12 23:34:40,1098.07
"930",2010-01-12 23:34:50,1485.97
"931",2010-01-12 23:35:00,-857.8275
"932",2010-01-12 23:35:10,3220.9175
"933",2010-01-12 23:35:20,160.5325
"934",2010-01-12 23:35:30,2037.8125
"935",2010-01-12 23:35:40,-911.6675
"936",2010-01-12 23:35:50,-195.515
"937",2010-01-12 23:36:00,3908.415
"938",2010-01-12 23:36:10,2051.1725
"939",2010-01-12 23:36:20,2814.115
"940",2010-01-12 23:36:30,-1536.6
"941",2010-01-12 23:36:40,2343.325
"942",2010-01-12 23:36:50,-1879.935
"943",2010-01-12 23:37:00,1752.465
"944",2010-01-12 23:37:10,1859.7325
"945",2010-01-12 23:37:20,3022.83
"946",2010-01-12 23:37:30,3963.65
"947",2010-01-12 23:37:40,-1307.1625
"948",2010-01-12 23:37:50,26.475
"949",2010-01-12 23:38:00,1244.12
"950",2010-01-12 23:38:10,261.005
"951",2010-01-12 23:38:20,2026.665
"952",2010-01-12 23:38:30,628.925
"953",2010-01-12 23:38:40,2256.9175
"954",2010-01-12 23:38:50,1508.4425
"955",2010-01-12 23:39:00,269.7325
"956",2010-01-12 23:39:10,1139.81
"957",2010-01-12 23:39:20,341.76
"958",2010-01-12 23:39:30,1031.89
"959",2010-01-12 23:39:40,4012.96
"960",2010-01-12 23:39:50,139.0075
"961",2010-01-12 23:40:00,1260.71
"962",2010-01-12 23:40:10,-497.6025
"963",2010-01-12 23:40:20,1620.76
"964",2010-01-12 23:40:30,1089.8725
"965",2010-01-12 23:40:40,-768.7725
"966",2010-01-12 23:40:50,2745.045
"967",2010-01-12 23:41:00,2549.95
"968",2010-01-12 23:41:10,1166.7625
"969",2010-01-12 23:41:20,2582.9
"970",2010-01-12 23:41:30,589.8775
"971",2010-01-12 23:41:40,1593.8425
"972",2010-01-12 23:41:50,-761.0425
"973",2010-01-12 23:42:00,225.6575
"974",2010-01-12 23:42:10,2710.265
"975",2010-01-12 23:42:20,756.7375
"976",2010-01-12 23:42:30,1767.7375
"977",2010-01-12 23:42:40,4097.485
"978",2010-01-12 23:42:50,-887.785
"979",2010-01-12 23:43:00,-384.905
"980",2010-01-12 23:43:10,2041.7525
"981",2010-01-12 23:43:20,71.4675
"982",2010-01-12 23:43:30,4587.92
"983",2010-01-12 23:43:40,195.6125
"984",2010-01-12 23:43:50,1583.875
"985",2010-01-12 23:44:00,-994.785
"986",2010-01-12 23:44:10,1363.915
"987",2010-01-12 23:44:20,3007.7875
"988",2010-01-12 23:44:30,1032.295
"989",2010-01-12 23:44:40,1471.765
"990",2010-01-12 23:44:50,601.6625
"991",2010-01-12 23:45:00,-1192.56
"992",2010-01-12 23:45:10,-1155.2475
"993",2010-01-12 23:45:20,1965.615
"994",2010-01-12 23:45:30,3984.2725
"995",2010-01-12 23:45:40,2333.1
"996",2010-01-12 23:45:50,833.475
"997",2010-01-12 23:46:00,982.9175
"998",2010-01-12 23:46:10,2672.5175
"999",2010-01-12 23:46:20,-985.705
"1000",2010-01-12 23:46:30,2236.2525
"1001",2010-01-12 23:46:40,-844.7375
"1002",2010-01-12 23:46:50,1713.1325
"1003",2010-01-12 23:47:00,1694.355
"1004",2010-01-12 23:47:10,2848.5125
"1005",2010-01-12 23:47:20,1580.15
"1006",2010-01-12 23:47:30,1625.4975
"1007",2010-01-12 23:47:40,319.385
"1008",2010-01-12 23:47:50,218.415
"1009",2010-01-12 23:48:00,1097.595
"1010",2010-01-12 23:48:10,1921.075
"1011",2010-01-12 23:48:20,1827.1775
"1012",2010-01-12 23:48:30,1813.425
"1013",2010-01-12 23:48:40,-683.4325
"1014",2010-01-12 23:48:50,1764.195
"1015",2010-01-12 23:49:00,1405.2825
"1016",2010-01-12 23:49:10,1340.995
"1017",2010-01-12 23:49:20,1100.975
"1018",2010-01-12 23:49:30,427.12
"1019",2010-01-12 23:49:40,417.1125
"1020",2010-01-12 23:49:50,1597.995
"1021",2010-01-12 23:50:00,4522.0975
"1022",2010-01-12 23:50:10,-428.0975
"1023",2010-01-12 23:50:20,1892.165
"1024",2010-01-12 23:50:30,-581.1625
"1025",2010-01-12 23:50:40,3145.085
"1026",2010-01-12 23:50:50,-1215.21
"1027",2010-01-12 23:51:00,2021.225
"1028",2010-01-12 23:51:10,1581.785
"1029",2010-01-12 23:51:20,1881.615
"1030",2010-01-12 23:51:30,2484.5325
"1031",2010-01-12 23:51:40,236.895
"1032",2010-01-12 23:51:50,761.9025
"1033",2010-01-12 23:52:00,1352.425
"1034",2010-01-12 23:52:10,-905.9475
"1035",2010-01-12 23:52:20,2956.9375
"1036",2010-01-12 23:52:30,-245.125
"1037",2010-01-12 23:52:40,3243.7425
"1038",2010-01-12 23:52:50,2598.45
"1039",2010-01-12 23:53:00,-117.2775
"1040",2010-01-12 23:53:10,1560.5175
"1041",2010-01-12 23:53:20,-715.4825
"1042",2010-01-12 23:53:30,3276.4775
"1043",2010-01-12 23:53:40,-282.7225
"1044",2010-01-12 23:53:50,2302.3575
"1045",2010-01-12 23:54:00,968.055
"1046",2010-01-12 23:54:10,1917.555
"1047",2010-01-12 23:54:20,791.46
"1048",2010-01-12 23:54:30,1243.3725
"1049",2010-01-12 23:54:40,1056.5925
"1050",2010-01-12 23:54:50,159.605
"1051",2010-01-12 23:55:00,1356.5925
"1052",2010-01-12 23:55:10,513.2075
"1053",2010-01-12 23:55:20,3333.045
"1054",2010-01-12 23:55:30,2474.105
"1055",2010-01-12 23:55:40,183.01
"1056",2010-01-12 23:55:50,1585.6825
"1057",2010-01-12 23:56:00,376.795
"1058",2010-01-12 23:56:10,3724.5425
"1059",2010-01-12 23:56:20,-1007.14
"1060",2010-01-12 23:56:30,1055.4075
"1061",2010-01-12 23:56:40,1126.245
"1062",2010-01-12 23:56:50,613.765
"1063",2010-01-12 23:57:00,3381.905
"1064",2010-01-12 23:57:10,787.0175
"1065",2010-01-12 23:57:20,1405.2425
"1066",2010-01-12 23:57:30,399.2
"1067",2010-01-12 23:57:40,-238.2475
"1068",2010-01-12 23:57:50,2274.17
"1069",2010-01-12 23:58:00,1323.3525
"1070",2010-01-12 23:58:10,2658.755
"1071",2010-01-12 23:58:20,717.9025
"1072",2010-01-12 23:58:30,247.615
"1073",2010-01-12 23:58:40,1968.7525
"1074",2010-01-12 23:58:50,1158.3525
"1075",2010-01-12 23:59:00,2796.0575
"1076",2010-01-12 23:59:10,381.6825
"1077",2010-01-12 23:59:20,445.7775
"1078",2010-01-12 23:59:30,2318.0175
"1079",2010-01-12 23:59:40,505.69
"1080",2010-01-12 23:59:50,2414.02506963788
