"","DateTime","IU.BBSR.00.BHZ.M"
"185",2010-01-12 21:03:04,12239.675
"186",2010-01-12 21:03:05,37824.3
"187",2010-01-12 21:03:06,56035.75
"188",2010-01-12 21:03:07,-22127.325
"189",2010-01-12 21:03:08,15894.8
"190",2010-01-12 21:03:09,66194.9
"191",2010-01-12 21:03:10,50772.975
"192",2010-01-12 21:03:11,-21327.95
"193",2010-01-12 21:03:12,25731.9
"194",2010-01-12 21:03:13,64015.85
"195",2010-01-12 21:03:14,12902.15
"196",2010-01-12 21:03:15,23969.625
"197",2010-01-12 21:03:16,-889.55
"198",2010-01-12 21:03:17,59015.75
"199",2010-01-12 21:03:18,44902.225
"200",2010-01-12 21:03:19,7332.85
"201",2010-01-12 21:03:20,769.225
"202",2010-01-12 21:03:21,40666.125
"203",2010-01-12 21:03:22,46981.4
"204",2010-01-12 21:03:23,25227.775
"205",2010-01-12 21:03:24,2688.2
"206",2010-01-12 21:03:25,35904.95
"207",2010-01-12 21:03:26,38086.3
"208",2010-01-12 21:03:27,43759.725
"209",2010-01-12 21:03:28,-11095.325
"210",2010-01-12 21:03:29,23966.4
"211",2010-01-12 21:03:30,57449.95
"212",2010-01-12 21:03:31,35500.95
"213",2010-01-12 21:03:32,5061.7
"214",2010-01-12 21:03:33,22961.775
"215",2010-01-12 21:03:34,36775.125
"216",2010-01-12 21:03:35,29398.05
"217",2010-01-12 21:03:36,17511.725
"218",2010-01-12 21:03:37,13017.025
"219",2010-01-12 21:03:38,51036.8
"220",2010-01-12 21:03:39,57412.975
"221",2010-01-12 21:03:40,-7835.95
"222",2010-01-12 21:03:41,-19917.975
"223",2010-01-12 21:03:42,67104.225
"224",2010-01-12 21:03:43,60044
"225",2010-01-12 21:03:44,5522.6
"226",2010-01-12 21:03:45,-9450.2
"227",2010-01-12 21:03:46,59846.175
"228",2010-01-12 21:03:47,69970.4
"229",2010-01-12 21:03:48,-16956.95
"230",2010-01-12 21:03:49,-6677.25
"231",2010-01-12 21:03:50,56934.175
"232",2010-01-12 21:03:51,44346.05
"233",2010-01-12 21:03:52,8752.75
"234",2010-01-12 21:03:53,20295.8
"235",2010-01-12 21:03:54,49055.225
"236",2010-01-12 21:03:55,30852.45
"237",2010-01-12 21:03:56,-11660.625
"238",2010-01-12 21:03:57,36867.475
"239",2010-01-12 21:03:58,50971.65
"240",2010-01-12 21:03:59,29509.1
"241",2010-01-12 21:04:00,7992.875
"242",2010-01-12 21:04:01,15326.575
"243",2010-01-12 21:04:02,54085.825
"244",2010-01-12 21:04:03,48693.825
"245",2010-01-12 21:04:04,-10675.825
"246",2010-01-12 21:04:05,11045.65
"247",2010-01-12 21:04:06,49315.975
"248",2010-01-12 21:04:07,47502.425
"249",2010-01-12 21:04:08,-2273.65
"250",2010-01-12 21:04:09,25021.125
"251",2010-01-12 21:04:10,37057.125
"252",2010-01-12 21:04:11,52240.425
"253",2010-01-12 21:04:12,7016.975
"254",2010-01-12 21:04:13,-1616.175
"255",2010-01-12 21:04:14,59105.9
"256",2010-01-12 21:04:15,29011.75
"257",2010-01-12 21:04:16,10726.125
"258",2010-01-12 21:04:17,37478.6
"259",2010-01-12 21:04:18,34491.85
"260",2010-01-12 21:04:19,25032.8
"261",2010-01-12 21:04:20,16242.775
"262",2010-01-12 21:04:21,27455.85
"263",2010-01-12 21:04:22,37036.025
"264",2010-01-12 21:04:23,9306.95
"265",2010-01-12 21:04:24,39270.15
"266",2010-01-12 21:04:25,58841.825
"267",2010-01-12 21:04:26,-10738.35
"268",2010-01-12 21:04:27,10687
"269",2010-01-12 21:04:28,57670.1
"270",2010-01-12 21:04:29,25725.8
"271",2010-01-12 21:04:30,21732.35
"272",2010-01-12 21:04:31,23726.525
"273",2010-01-12 21:04:32,37483.75
"274",2010-01-12 21:04:33,16727.65
"275",2010-01-12 21:04:34,26847.125
"276",2010-01-12 21:04:35,39963.925
"277",2010-01-12 21:04:36,17319.425
"278",2010-01-12 21:04:37,31591.275
"279",2010-01-12 21:04:38,25573.2
"280",2010-01-12 21:04:39,24328.475
"281",2010-01-12 21:04:40,17057.9
"282",2010-01-12 21:04:41,54086.575
"283",2010-01-12 21:04:42,18822.925
"284",2010-01-12 21:04:43,10275.95
"285",2010-01-12 21:04:44,21019.1
"286",2010-01-12 21:04:45,62351.975
"287",2010-01-12 21:04:46,26398.875
"288",2010-01-12 21:04:47,-14186.6
"289",2010-01-12 21:04:48,41595.475
"290",2010-01-12 21:04:49,67649.4
"291",2010-01-12 21:04:50,-6945.975
"292",2010-01-12 21:04:51,9105.2
"293",2010-01-12 21:04:52,58603.825
"294",2010-01-12 21:04:53,33683.525
"295",2010-01-12 21:04:54,11002.675
"296",2010-01-12 21:04:55,14418.175
"297",2010-01-12 21:04:56,29017.025
"298",2010-01-12 21:04:57,52469.475
"299",2010-01-12 21:04:58,9310.65
"300",2010-01-12 21:04:59,35515
"301",2010-01-12 21:05:00,22608.525
"302",2010-01-12 21:05:01,32248.9
"303",2010-01-12 21:05:02,23078.5
"304",2010-01-12 21:05:03,28300.25
"305",2010-01-12 21:05:04,19981.05
"306",2010-01-12 21:05:05,29916.075
"307",2010-01-12 21:05:06,44542.925
"308",2010-01-12 21:05:07,8046.975
"309",2010-01-12 21:05:08,26862.525
"310",2010-01-12 21:05:09,25545.425
"311",2010-01-12 21:05:10,40675.45
"312",2010-01-12 21:05:11,7733.775
"313",2010-01-12 21:05:12,45394.85
"314",2010-01-12 21:05:13,31645.6
"315",2010-01-12 21:05:14,15515.2
"316",2010-01-12 21:05:15,9276.825
"317",2010-01-12 21:05:16,60679.15
"318",2010-01-12 21:05:17,24490.2
"319",2010-01-12 21:05:18,8220.95
"320",2010-01-12 21:05:19,32138.625
"321",2010-01-12 21:05:20,40952.375
"322",2010-01-12 21:05:21,33765.9
"323",2010-01-12 21:05:22,-18444.85
"324",2010-01-12 21:05:23,41265.425
"325",2010-01-12 21:05:24,66711.55
"326",2010-01-12 21:05:25,7658.775
"327",2010-01-12 21:05:26,-2879.45
"328",2010-01-12 21:05:27,45722.4
"329",2010-01-12 21:05:28,58409.85
"330",2010-01-12 21:05:29,5296.825
"331",2010-01-12 21:05:30,6684.975
"332",2010-01-12 21:05:31,33773.55
"333",2010-01-12 21:05:32,58414.35
"334",2010-01-12 21:05:33,12968.15
"335",2010-01-12 21:05:34,13688.525
"336",2010-01-12 21:05:35,27917.075
"337",2010-01-12 21:05:36,30932.875
"338",2010-01-12 21:05:37,45431.025
"339",2010-01-12 21:05:38,11196.8
"340",2010-01-12 21:05:39,16298.1
"341",2010-01-12 21:05:40,41288.7
"342",2010-01-12 21:05:41,8633.425
"343",2010-01-12 21:05:42,36993
"344",2010-01-12 21:05:43,44872.9
"345",2010-01-12 21:05:44,30240.725
"346",2010-01-12 21:05:45,675.2
"347",2010-01-12 21:05:46,16558.05
"348",2010-01-12 21:05:47,69262.175
"349",2010-01-12 21:05:48,31682.95
"350",2010-01-12 21:05:49,-25872.775
"351",2010-01-12 21:05:50,28739.425
"352",2010-01-12 21:05:51,89513
"353",2010-01-12 21:05:52,8811.625
"354",2010-01-12 21:05:53,-21156.225
"355",2010-01-12 21:05:54,50529.975
"356",2010-01-12 21:05:55,50738
"357",2010-01-12 21:05:56,20356.2
"358",2010-01-12 21:05:57,6073.9
"359",2010-01-12 21:05:58,20069.5
"360",2010-01-12 21:05:59,45949.675
"361",2010-01-12 21:06:00,37171.225
"362",2010-01-12 21:06:01,26391.675
"363",2010-01-12 21:06:02,17768.575
"364",2010-01-12 21:06:03,23844.1
"365",2010-01-12 21:06:04,23814.3
"366",2010-01-12 21:06:05,27294.975
"367",2010-01-12 21:06:06,56461.725
"368",2010-01-12 21:06:07,-8320.95
"369",2010-01-12 21:06:08,19751.175
"370",2010-01-12 21:06:09,77752.1
"371",2010-01-12 21:06:10,6449.475
"372",2010-01-12 21:06:11,11540.375
"373",2010-01-12 21:06:12,8967.6
"374",2010-01-12 21:06:13,60140.975
"375",2010-01-12 21:06:14,24750.75
"376",2010-01-12 21:06:15,14613.825
"377",2010-01-12 21:06:16,42294.8
"378",2010-01-12 21:06:17,20766.825
"379",2010-01-12 21:06:18,22371.775
"380",2010-01-12 21:06:19,32248.6
"381",2010-01-12 21:06:20,24206.7
"382",2010-01-12 21:06:21,18622.675
"383",2010-01-12 21:06:22,37645.75
"384",2010-01-12 21:06:23,19952.425
"385",2010-01-12 21:06:24,36352
"386",2010-01-12 21:06:25,39805.25
"387",2010-01-12 21:06:26,13153.35
"388",2010-01-12 21:06:27,9027.9
"389",2010-01-12 21:06:28,38112.7
"390",2010-01-12 21:06:29,61085.675
"391",2010-01-12 21:06:30,14829.8
"392",2010-01-12 21:06:31,-16634.425
"393",2010-01-12 21:06:32,42819.125
"394",2010-01-12 21:06:33,73174.2
"395",2010-01-12 21:06:34,-4420.425
"396",2010-01-12 21:06:35,8242.175
"397",2010-01-12 21:06:36,43396.35
"398",2010-01-12 21:06:37,33694.65
"399",2010-01-12 21:06:38,16775.3
"400",2010-01-12 21:06:39,28530.75
"401",2010-01-12 21:06:40,32667.025
"402",2010-01-12 21:06:41,21202.975
"403",2010-01-12 21:06:42,35613.525
"404",2010-01-12 21:06:43,43130.25
"405",2010-01-12 21:06:44,9664.1
"406",2010-01-12 21:06:45,3148.075
"407",2010-01-12 21:06:46,43671.075
"408",2010-01-12 21:06:47,65622.525
"409",2010-01-12 21:06:48,-6754.325
"410",2010-01-12 21:06:49,-1024.075
"411",2010-01-12 21:06:50,41936.225
"412",2010-01-12 21:06:51,71546.975
"413",2010-01-12 21:06:52,11322.225
"414",2010-01-12 21:06:53,-17779.15
"415",2010-01-12 21:06:54,34348.8
"416",2010-01-12 21:06:55,74484
"417",2010-01-12 21:06:56,13966.025
"418",2010-01-12 21:06:57,-5814.5
"419",2010-01-12 21:06:58,57708.05
"420",2010-01-12 21:06:59,30818.25
"421",2010-01-12 21:07:00,9439.8
"422",2010-01-12 21:07:01,38770.75
"423",2010-01-12 21:07:02,10262.2
"424",2010-01-12 21:07:03,27621.35
"425",2010-01-12 21:07:04,38988.4
"426",2010-01-12 21:07:05,39560.025
"427",2010-01-12 21:07:06,4013.825
"428",2010-01-12 21:07:07,26249.975
"429",2010-01-12 21:07:08,48826.425
"430",2010-01-12 21:07:09,11080.1
"431",2010-01-12 21:07:10,10029.75
"432",2010-01-12 21:07:11,50095.3
"433",2010-01-12 21:07:12,29758.725
"434",2010-01-12 21:07:13,21986.95
"435",2010-01-12 21:07:14,20526.475
"436",2010-01-12 21:07:15,33492.425
"437",2010-01-12 21:07:16,51746.65
"438",2010-01-12 21:07:17,14539.175
"439",2010-01-12 21:07:18,-11384.975
"440",2010-01-12 21:07:19,24533.625
"441",2010-01-12 21:07:20,81093.55
"442",2010-01-12 21:07:21,21348.525
"443",2010-01-12 21:07:22,-18833.4
"444",2010-01-12 21:07:23,46061.45
"445",2010-01-12 21:07:24,44019.525
"446",2010-01-12 21:07:25,22127.475
"447",2010-01-12 21:07:26,14224.3
"448",2010-01-12 21:07:27,37177.25
"449",2010-01-12 21:07:28,30774.775
"450",2010-01-12 21:07:29,10880.475
"451",2010-01-12 21:07:30,47663.825
"452",2010-01-12 21:07:31,30384.825
"453",2010-01-12 21:07:32,18406.9
"454",2010-01-12 21:07:33,16775.225
"455",2010-01-12 21:07:34,32847.225
"456",2010-01-12 21:07:35,35367
"457",2010-01-12 21:07:36,15188.775
"458",2010-01-12 21:07:37,23011.425
"459",2010-01-12 21:07:38,36108.625
"460",2010-01-12 21:07:39,24084.275
"461",2010-01-12 21:07:40,31075.5
"462",2010-01-12 21:07:41,34926.525
"463",2010-01-12 21:07:42,28514.625
"464",2010-01-12 21:07:43,-6068.625
"465",2010-01-12 21:07:44,44632.675
"466",2010-01-12 21:07:45,42009.2
"467",2010-01-12 21:07:46,36349.175
"468",2010-01-12 21:07:47,-6173.5
"469",2010-01-12 21:07:48,20684.725
"470",2010-01-12 21:07:49,69698.775
"471",2010-01-12 21:07:50,18707.45
"472",2010-01-12 21:07:51,3087.55
"473",2010-01-12 21:07:52,6930.325
"474",2010-01-12 21:07:53,62086.575
"475",2010-01-12 21:07:54,46393.6
"476",2010-01-12 21:07:55,-6678.9
"477",2010-01-12 21:07:56,12794.725
"478",2010-01-12 21:07:57,53059.45
"479",2010-01-12 21:07:58,45861
"480",2010-01-12 21:07:59,11432.85
"481",2010-01-12 21:08:00,9802.275
"482",2010-01-12 21:08:01,18001.55
"483",2010-01-12 21:08:02,56897.1
"484",2010-01-12 21:08:03,32430.55
"485",2010-01-12 21:08:04,17866.8
"486",2010-01-12 21:08:05,12322.7
"487",2010-01-12 21:08:06,28975.475
"488",2010-01-12 21:08:07,45610.275
"489",2010-01-12 21:08:08,19612.95
"490",2010-01-12 21:08:09,7642.65
"491",2010-01-12 21:08:10,18087.7
"492",2010-01-12 21:08:11,74803.85
"493",2010-01-12 21:08:12,12832.15
"494",2010-01-12 21:08:13,4339.625
"495",2010-01-12 21:08:14,37242.875
"496",2010-01-12 21:08:15,32833.075
"497",2010-01-12 21:08:16,31739.7
"498",2010-01-12 21:08:17,19394.175
"499",2010-01-12 21:08:18,21778.15
"500",2010-01-12 21:08:19,33049.325
"501",2010-01-12 21:08:20,30266.05
"502",2010-01-12 21:08:21,28126.525
"503",2010-01-12 21:08:22,20682.075
"504",2010-01-12 21:08:23,36147.3
"505",2010-01-12 21:08:24,18774.475
"506",2010-01-12 21:08:25,21511.475
"507",2010-01-12 21:08:26,16353.1
"508",2010-01-12 21:08:27,49249.825
"509",2010-01-12 21:08:28,24641
"510",2010-01-12 21:08:29,30049.525
"511",2010-01-12 21:08:30,23405.075
"512",2010-01-12 21:08:31,22078.875
"513",2010-01-12 21:08:32,29943.975
"514",2010-01-12 21:08:33,23611.2
"515",2010-01-12 21:08:34,35375.725
"516",2010-01-12 21:08:35,30389.875
"517",2010-01-12 21:08:36,9591.8
"518",2010-01-12 21:08:37,37770.5
"519",2010-01-12 21:08:38,35762.15
"520",2010-01-12 21:08:39,10091.05
"521",2010-01-12 21:08:40,30292.425
"522",2010-01-12 21:08:41,43385
"523",2010-01-12 21:08:42,11166.325
"524",2010-01-12 21:08:43,2585.55
"525",2010-01-12 21:08:44,43640.95
"526",2010-01-12 21:08:45,69805.125
"527",2010-01-12 21:08:46,12801.3
"528",2010-01-12 21:08:47,-17204.025
"529",2010-01-12 21:08:48,29039.95
"530",2010-01-12 21:08:49,77166.275
"531",2010-01-12 21:08:50,16431.95
"532",2010-01-12 21:08:51,-5570.3
"533",2010-01-12 21:08:52,34786.425
"534",2010-01-12 21:08:53,39960.125
"535",2010-01-12 21:08:54,34958.575
"536",2010-01-12 21:08:55,27670.825
"537",2010-01-12 21:08:56,13961.475
"538",2010-01-12 21:08:57,14345.075
"539",2010-01-12 21:08:58,35842.325
"540",2010-01-12 21:08:59,48148
"541",2010-01-12 21:09:00,5433.775
"542",2010-01-12 21:09:01,19636.55
"543",2010-01-12 21:09:02,53898.225
"544",2010-01-12 21:09:03,27426.4
"545",2010-01-12 21:09:04,2864.725
"546",2010-01-12 21:09:05,22590.75
"547",2010-01-12 21:09:06,50975.025
"548",2010-01-12 21:09:07,31300.475
"549",2010-01-12 21:09:08,-8336.25
"550",2010-01-12 21:09:09,44564.75
"551",2010-01-12 21:09:10,55564.925
"552",2010-01-12 21:09:11,10577.725
"553",2010-01-12 21:09:12,13614
"554",2010-01-12 21:09:13,22018.45
"555",2010-01-12 21:09:14,40353.175
"556",2010-01-12 21:09:15,40564.375
"557",2010-01-12 21:09:16,9441.625
"558",2010-01-12 21:09:17,25481.45
"559",2010-01-12 21:09:18,19485.75
"560",2010-01-12 21:09:19,54467
"561",2010-01-12 21:09:20,17365.275
"562",2010-01-12 21:09:21,22998.525
"563",2010-01-12 21:09:22,11616.775
"564",2010-01-12 21:09:23,33547.825
"565",2010-01-12 21:09:24,54351.725
"566",2010-01-12 21:09:25,10387.025
"567",2010-01-12 21:09:26,5570.475
"568",2010-01-12 21:09:27,45221.1
"569",2010-01-12 21:09:28,48600.95
"570",2010-01-12 21:09:29,17526.825
"571",2010-01-12 21:09:30,-17809.65
"572",2010-01-12 21:09:31,61889.175
"573",2010-01-12 21:09:32,45753.075
"574",2010-01-12 21:09:33,6332.1
"575",2010-01-12 21:09:34,2119.925
"576",2010-01-12 21:09:35,70819.975
"577",2010-01-12 21:09:36,24839.4
"578",2010-01-12 21:09:37,-1614.125
"579",2010-01-12 21:09:38,29350.85
"580",2010-01-12 21:09:39,49316.425
"581",2010-01-12 21:09:40,24853.65
"582",2010-01-12 21:09:41,9110.95
"583",2010-01-12 21:09:42,33512.75
"584",2010-01-12 21:09:43,37891.25
"585",2010-01-12 21:09:44,34114.725
"586",2010-01-12 21:09:45,-6587.825
"587",2010-01-12 21:09:46,40582.05
"588",2010-01-12 21:09:47,35573
"589",2010-01-12 21:09:48,8671.25
"590",2010-01-12 21:09:49,49314.6
"591",2010-01-12 21:09:50,41969.9
"592",2010-01-12 21:09:51,6220.325
"593",2010-01-12 21:09:52,-241.525
"594",2010-01-12 21:09:53,54623.45
"595",2010-01-12 21:09:54,52455.225
"596",2010-01-12 21:09:55,8958.4
"597",2010-01-12 21:09:56,-5769.775
"598",2010-01-12 21:09:57,52735.55
"599",2010-01-12 21:09:58,40224.675
"600",2010-01-12 21:09:59,27484.2
"601",2010-01-12 21:10:00,-3969.225
"602",2010-01-12 21:10:01,22494.15
"603",2010-01-12 21:10:02,55102.45
"604",2010-01-12 21:10:03,38595.6
"605",2010-01-12 21:10:04,8598.05
"606",2010-01-12 21:10:05,7195.325
"607",2010-01-12 21:10:06,36322.45
"608",2010-01-12 21:10:07,60654
"609",2010-01-12 21:10:08,20033.5
"610",2010-01-12 21:10:09,-4785.175
"611",2010-01-12 21:10:10,31138.325
"612",2010-01-12 21:10:11,45148.35
"613",2010-01-12 21:10:12,40529.025
"614",2010-01-12 21:10:13,14603.65
"615",2010-01-12 21:10:14,9646.475
"616",2010-01-12 21:10:15,35420.05
"617",2010-01-12 21:10:16,40879.425
"618",2010-01-12 21:10:17,6949.9
"619",2010-01-12 21:10:18,14114.075
"620",2010-01-12 21:10:19,37365.5
"621",2010-01-12 21:10:20,67691.475
"622",2010-01-12 21:10:21,25245.05
"623",2010-01-12 21:10:22,-28810.975
"624",2010-01-12 21:10:23,26607.1
"625",2010-01-12 21:10:24,60604.4
"626",2010-01-12 21:10:25,44084.6
"627",2010-01-12 21:10:26,14391
"628",2010-01-12 21:10:27,11782.175
"629",2010-01-12 21:10:28,22631.9
"630",2010-01-12 21:10:29,60327.075
"631",2010-01-12 21:10:30,1483.425
"632",2010-01-12 21:10:31,6667.225
"633",2010-01-12 21:10:32,45466.175
"634",2010-01-12 21:10:33,61728.075
"635",2010-01-12 21:10:34,1324.8
"636",2010-01-12 21:10:35,-8150.575
"637",2010-01-12 21:10:36,54971.925
"638",2010-01-12 21:10:37,50793.3
"639",2010-01-12 21:10:38,11430.725
"640",2010-01-12 21:10:39,-288.6
"641",2010-01-12 21:10:40,39551.625
"642",2010-01-12 21:10:41,55020.2
"643",2010-01-12 21:10:42,26040.6585365854
"644",2010-01-12 21:10:43,5197.1
"645",2010-01-12 21:10:44,15061.25
"646",2010-01-12 21:10:45,49096.625
"647",2010-01-12 21:10:46,43296.65
"648",2010-01-12 21:10:47,-12696.225
"649",2010-01-12 21:10:48,31485.825
"650",2010-01-12 21:10:49,51523.95
"651",2010-01-12 21:10:50,27097.275
"652",2010-01-12 21:10:51,19544.4
"653",2010-01-12 21:10:52,5220.2
"654",2010-01-12 21:10:53,46410.725
"655",2010-01-12 21:10:54,50367.475
"656",2010-01-12 21:10:55,2108.8
"657",2010-01-12 21:10:56,19072.65
"658",2010-01-12 21:10:57,47075.45
"659",2010-01-12 21:10:58,18280.35
"660",2010-01-12 21:10:59,28607.375
"661",2010-01-12 21:11:00,11682.625
"662",2010-01-12 21:11:01,32058.925
"663",2010-01-12 21:11:02,51108.35
