"","DateTime","G.FDF.00.BHZ.M"
"2083",2010-01-12 21:34:42,467.5
"2084",2010-01-12 21:34:43,-992.95
"2085",2010-01-12 21:34:44,-635.55
"2086",2010-01-12 21:34:45,226
"2087",2010-01-12 21:34:46,99.6
"2088",2010-01-12 21:34:47,-221.9
"2089",2010-01-12 21:34:48,31.5
"2090",2010-01-12 21:34:49,-289.1
"2091",2010-01-12 21:34:50,-757.45
"2092",2010-01-12 21:34:51,-473.65
"2093",2010-01-12 21:34:52,387.7
"2094",2010-01-12 21:34:53,603.4
"2095",2010-01-12 21:34:54,-465.55
"2096",2010-01-12 21:34:55,-1615.65
"2097",2010-01-12 21:34:56,902.35
"2098",2010-01-12 21:34:57,619.9
"2099",2010-01-12 21:34:58,-1380.65
"2100",2010-01-12 21:34:59,-201.65
"2101",2010-01-12 21:35:00,-482.65
"2102",2010-01-12 21:35:01,876.1
"2103",2010-01-12 21:35:02,-26.3
"2104",2010-01-12 21:35:03,-1427.75
"2105",2010-01-12 21:35:04,-386.35
"2106",2010-01-12 21:35:05,186.45
"2107",2010-01-12 21:35:06,1130.3
"2108",2010-01-12 21:35:07,-1327.85
"2109",2010-01-12 21:35:08,-56.25
"2110",2010-01-12 21:35:09,-380.2
"2111",2010-01-12 21:35:10,96
"2112",2010-01-12 21:35:11,-284.15
"2113",2010-01-12 21:35:12,136
"2114",2010-01-12 21:35:13,23.35
"2115",2010-01-12 21:35:14,-937.35
"2116",2010-01-12 21:35:15,4.55
"2117",2010-01-12 21:35:16,187.2
"2118",2010-01-12 21:35:17,-707.65
"2119",2010-01-12 21:35:18,160.65
"2120",2010-01-12 21:35:19,-543.2
"2121",2010-01-12 21:35:20,209.1
"2122",2010-01-12 21:35:21,-578.15
"2123",2010-01-12 21:35:22,-393.95
"2124",2010-01-12 21:35:23,459.8
"2125",2010-01-12 21:35:24,-363.9
"2126",2010-01-12 21:35:25,-383.6
"2127",2010-01-12 21:35:26,-245.1
"2128",2010-01-12 21:35:27,-88.1
"2129",2010-01-12 21:35:28,372.9
"2130",2010-01-12 21:35:29,44
"2131",2010-01-12 21:35:30,-1096.9
"2132",2010-01-12 21:35:31,43.85
"2133",2010-01-12 21:35:32,284.7
"2134",2010-01-12 21:35:33,560.8
"2135",2010-01-12 21:35:34,-1263.6
"2136",2010-01-12 21:35:35,-1050.05
"2137",2010-01-12 21:35:36,898.05
"2138",2010-01-12 21:35:37,399.7
"2139",2010-01-12 21:35:38,-1485.7
"2140",2010-01-12 21:35:39,58.55
"2141",2010-01-12 21:35:40,-81.5
"2142",2010-01-12 21:35:41,-264.6
"2143",2010-01-12 21:35:42,120.95
"2144",2010-01-12 21:35:43,-210.5
"2145",2010-01-12 21:35:44,60.3
"2146",2010-01-12 21:35:45,-645.85
"2147",2010-01-12 21:35:46,-487.9
"2148",2010-01-12 21:35:47,797.05
"2149",2010-01-12 21:35:48,36
"2150",2010-01-12 21:35:49,-1421.05
"2151",2010-01-12 21:35:50,818.35
"2152",2010-01-12 21:35:51,-234.35
"2153",2010-01-12 21:35:52,-935.3
"2154",2010-01-12 21:35:53,-755.25
"2155",2010-01-12 21:35:54,1036.4
"2156",2010-01-12 21:35:55,-582.3
"2157",2010-01-12 21:35:56,-164.5
"2158",2010-01-12 21:35:57,-696.8
"2159",2010-01-12 21:35:58,1053.3
"2160",2010-01-12 21:35:59,-389.95
"2161",2010-01-12 21:36:00,-939.3
"2162",2010-01-12 21:36:01,110.5
"2163",2010-01-12 21:36:02,-358.5
"2164",2010-01-12 21:36:03,130.6
"2165",2010-01-12 21:36:04,-50.1
"2166",2010-01-12 21:36:05,-284
"2167",2010-01-12 21:36:06,-144.35
"2168",2010-01-12 21:36:07,-272.05
"2169",2010-01-12 21:36:08,-327.55
"2170",2010-01-12 21:36:09,-285.35
"2171",2010-01-12 21:36:10,-174.75
"2172",2010-01-12 21:36:11,-302.2
"2173",2010-01-12 21:36:12,-437.7
"2174",2010-01-12 21:36:13,811.1
"2175",2010-01-12 21:36:14,-517
"2176",2010-01-12 21:36:15,-589
"2177",2010-01-12 21:36:16,-250.1
"2178",2010-01-12 21:36:17,-99.55
"2179",2010-01-12 21:36:18,-716.1
"2180",2010-01-12 21:36:19,1046.05
"2181",2010-01-12 21:36:20,-1300.75
"2182",2010-01-12 21:36:21,320.1
"2183",2010-01-12 21:36:22,345.25
"2184",2010-01-12 21:36:23,-368.8
"2185",2010-01-12 21:36:24,-520.1
"2186",2010-01-12 21:36:25,-52.85
"2187",2010-01-12 21:36:26,522.4
"2188",2010-01-12 21:36:27,-634.35
"2189",2010-01-12 21:36:28,-558.25
"2190",2010-01-12 21:36:29,-140.1
"2191",2010-01-12 21:36:30,980.2
"2192",2010-01-12 21:36:31,-805.9
"2193",2010-01-12 21:36:32,-648
"2194",2010-01-12 21:36:33,-630.4
"2195",2010-01-12 21:36:34,719.1
"2196",2010-01-12 21:36:35,-518.75
"2197",2010-01-12 21:36:36,-258.15
"2198",2010-01-12 21:36:37,-744.8
"2199",2010-01-12 21:36:38,289.1
"2200",2010-01-12 21:36:39,969.75
"2201",2010-01-12 21:36:40,-812.15
"2202",2010-01-12 21:36:41,-510
"2203",2010-01-12 21:36:42,-1295.95
"2204",2010-01-12 21:36:43,1253.15
"2205",2010-01-12 21:36:44,939.8
"2206",2010-01-12 21:36:45,-1366.4
"2207",2010-01-12 21:36:46,-1372.6
"2208",2010-01-12 21:36:47,554.05
"2209",2010-01-12 21:36:48,1210.05
"2210",2010-01-12 21:36:49,-1157.9
"2211",2010-01-12 21:36:50,-789.65
"2212",2010-01-12 21:36:51,-261.45
"2213",2010-01-12 21:36:52,525.5
"2214",2010-01-12 21:36:53,765.55
"2215",2010-01-12 21:36:54,-1355.35
"2216",2010-01-12 21:36:55,-530.7
"2217",2010-01-12 21:36:56,187
"2218",2010-01-12 21:36:57,515
"2219",2010-01-12 21:36:58,-251.45
"2220",2010-01-12 21:36:59,-944.05
"2221",2010-01-12 21:37:00,-583
"2222",2010-01-12 21:37:01,448.55
"2223",2010-01-12 21:37:02,296.45
"2224",2010-01-12 21:37:03,46.1
"2225",2010-01-12 21:37:04,-976.9
"2226",2010-01-12 21:37:05,-1174.8
"2227",2010-01-12 21:37:06,657.55
"2228",2010-01-12 21:37:07,259.15
"2229",2010-01-12 21:37:08,-436.1
"2230",2010-01-12 21:37:09,-1093.55
"2231",2010-01-12 21:37:10,354.3
"2232",2010-01-12 21:37:11,794
"2233",2010-01-12 21:37:12,-496.45
"2234",2010-01-12 21:37:13,-527
"2235",2010-01-12 21:37:14,-1521.15
"2236",2010-01-12 21:37:15,882.25
"2237",2010-01-12 21:37:16,354.7
"2238",2010-01-12 21:37:17,-132.95
"2239",2010-01-12 21:37:18,565.85
"2240",2010-01-12 21:37:19,-2211.7
"2241",2010-01-12 21:37:20,-54
"2242",2010-01-12 21:37:21,-276.4
"2243",2010-01-12 21:37:22,1051.25
"2244",2010-01-12 21:37:23,199.1
"2245",2010-01-12 21:37:24,-1460.35
"2246",2010-01-12 21:37:25,252.6
"2247",2010-01-12 21:37:26,-635.4
"2248",2010-01-12 21:37:27,728.3
"2249",2010-01-12 21:37:28,-999.1
"2250",2010-01-12 21:37:29,-512.4
"2251",2010-01-12 21:37:30,949.5
"2252",2010-01-12 21:37:31,102.45
"2253",2010-01-12 21:37:32,-1784.75
"2254",2010-01-12 21:37:33,-287
"2255",2010-01-12 21:37:34,709.8
"2256",2010-01-12 21:37:35,-284.6
"2257",2010-01-12 21:37:36,-350
"2258",2010-01-12 21:37:37,398.5
"2259",2010-01-12 21:37:38,-668.15
"2260",2010-01-12 21:37:39,-356.55
"2261",2010-01-12 21:37:40,560.15
"2262",2010-01-12 21:37:41,-1372.8
"2263",2010-01-12 21:37:42,82.75
"2264",2010-01-12 21:37:43,839.15
"2265",2010-01-12 21:37:44,-571.15
"2266",2010-01-12 21:37:45,-67
"2267",2010-01-12 21:37:46,337.35
"2268",2010-01-12 21:37:47,-1185.65
"2269",2010-01-12 21:37:48,-854.25
"2270",2010-01-12 21:37:49,853.75
"2271",2010-01-12 21:37:50,381.8
"2272",2010-01-12 21:37:51,-1039.8
"2273",2010-01-12 21:37:52,-1.45
"2274",2010-01-12 21:37:53,-186.05
"2275",2010-01-12 21:37:54,-1072.75
"2276",2010-01-12 21:37:55,1035.55
"2277",2010-01-12 21:37:56,-829.4
"2278",2010-01-12 21:37:57,-407.7
"2279",2010-01-12 21:37:58,1088.9
"2280",2010-01-12 21:37:59,-821.8
"2281",2010-01-12 21:38:00,-484.25
"2282",2010-01-12 21:38:01,-671
"2283",2010-01-12 21:38:02,760.2
"2284",2010-01-12 21:38:03,-674.55
"2285",2010-01-12 21:38:04,-411.6
"2286",2010-01-12 21:38:05,-318.1
"2287",2010-01-12 21:38:06,333.15
"2288",2010-01-12 21:38:07,-460.35
"2289",2010-01-12 21:38:08,-112.5
"2290",2010-01-12 21:38:09,-26.3
"2291",2010-01-12 21:38:10,8.9
"2292",2010-01-12 21:38:11,-763.6
"2293",2010-01-12 21:38:12,2.6
"2294",2010-01-12 21:38:13,-252.45
"2295",2010-01-12 21:38:14,182.3
"2296",2010-01-12 21:38:15,-1035.2
"2297",2010-01-12 21:38:16,866.7
"2298",2010-01-12 21:38:17,-347
"2299",2010-01-12 21:38:18,-952.7
"2300",2010-01-12 21:38:19,171.65
"2301",2010-01-12 21:38:20,-184.55
"2302",2010-01-12 21:38:21,-496.15
"2303",2010-01-12 21:38:22,195.75
"2304",2010-01-12 21:38:23,-442
"2305",2010-01-12 21:38:24,-362.7
"2306",2010-01-12 21:38:25,1359.45
"2307",2010-01-12 21:38:26,-1207.8
"2308",2010-01-12 21:38:27,-1184.75
"2309",2010-01-12 21:38:28,592.3
"2310",2010-01-12 21:38:29,327.3
"2311",2010-01-12 21:38:30,-383.6
"2312",2010-01-12 21:38:31,-141.95
"2313",2010-01-12 21:38:32,-159.55
"2314",2010-01-12 21:38:33,-318.4
"2315",2010-01-12 21:38:34,-710
"2316",2010-01-12 21:38:35,407.7
"2317",2010-01-12 21:38:36,156.9
"2318",2010-01-12 21:38:37,-558.55
"2319",2010-01-12 21:38:38,260.7
"2320",2010-01-12 21:38:39,-192.2
"2321",2010-01-12 21:38:40,-648.8
"2322",2010-01-12 21:38:41,421.75
"2323",2010-01-12 21:38:42,-855.25
"2324",2010-01-12 21:38:43,-367.4
"2325",2010-01-12 21:38:44,431.5
"2326",2010-01-12 21:38:45,413
"2327",2010-01-12 21:38:46,-539.85
"2328",2010-01-12 21:38:47,-362.3
"2329",2010-01-12 21:38:48,-420.9
"2330",2010-01-12 21:38:49,987.5
"2331",2010-01-12 21:38:50,-904.95
"2332",2010-01-12 21:38:51,-704.3
"2333",2010-01-12 21:38:52,477.15
"2334",2010-01-12 21:38:53,252.6
"2335",2010-01-12 21:38:54,-1128.15
"2336",2010-01-12 21:38:55,-522.9
"2337",2010-01-12 21:38:56,-531.65
"2338",2010-01-12 21:38:57,446.6
"2339",2010-01-12 21:38:58,687.5
"2340",2010-01-12 21:38:59,-1542
"2341",2010-01-12 21:39:00,-159.15
"2342",2010-01-12 21:39:01,249.75
"2343",2010-01-12 21:39:02,-641.1
"2344",2010-01-12 21:39:03,-85.85
"2345",2010-01-12 21:39:04,-129.95
"2346",2010-01-12 21:39:05,-37.85
"2347",2010-01-12 21:39:06,-237.95
"2348",2010-01-12 21:39:07,-419.75
"2349",2010-01-12 21:39:08,141.45
"2350",2010-01-12 21:39:09,-854.25
"2351",2010-01-12 21:39:10,590.5
"2352",2010-01-12 21:39:11,-426.9
"2353",2010-01-12 21:39:12,-792.7
"2354",2010-01-12 21:39:13,622.1
"2355",2010-01-12 21:39:14,256.45
"2356",2010-01-12 21:39:15,-755.05
"2357",2010-01-12 21:39:16,-670.7
"2358",2010-01-12 21:39:17,841.3
"2359",2010-01-12 21:39:18,363.05
"2360",2010-01-12 21:39:19,-1216.35
"2361",2010-01-12 21:39:20,45.55
"2362",2010-01-12 21:39:21,-488
"2363",2010-01-12 21:39:22,480.35
"2364",2010-01-12 21:39:23,837.35
"2365",2010-01-12 21:39:24,-1788.85
"2366",2010-01-12 21:39:25,-780
"2367",2010-01-12 21:39:26,544.75
"2368",2010-01-12 21:39:27,568.35
"2369",2010-01-12 21:39:28,-788.45
"2370",2010-01-12 21:39:29,73.6
"2371",2010-01-12 21:39:30,-1245.55
"2372",2010-01-12 21:39:31,308.85
"2373",2010-01-12 21:39:32,-96.7
"2374",2010-01-12 21:39:33,165.95
"2375",2010-01-12 21:39:34,329.75
"2376",2010-01-12 21:39:35,-1081.6
"2377",2010-01-12 21:39:36,-92.9
"2378",2010-01-12 21:39:37,-259.95
"2379",2010-01-12 21:39:38,-31.2
"2380",2010-01-12 21:39:39,-383.25
"2381",2010-01-12 21:39:40,-488
"2382",2010-01-12 21:39:41,186.1
"2383",2010-01-12 21:39:42,423.3
"2384",2010-01-12 21:39:43,-529.95
"2385",2010-01-12 21:39:44,-828.45
"2386",2010-01-12 21:39:45,-569.3
"2387",2010-01-12 21:39:46,553.7
"2388",2010-01-12 21:39:47,-27.2
"2389",2010-01-12 21:39:48,-737.35
"2390",2010-01-12 21:39:49,342.55
"2391",2010-01-12 21:39:50,-178.7
"2392",2010-01-12 21:39:51,-837.15
"2393",2010-01-12 21:39:52,676.1
"2394",2010-01-12 21:39:53,-594.35
"2395",2010-01-12 21:39:54,-526.65
"2396",2010-01-12 21:39:55,123.95
"2397",2010-01-12 21:39:56,143.3
"2398",2010-01-12 21:39:57,-719.5
"2399",2010-01-12 21:39:58,-138.05
"2400",2010-01-12 21:39:59,-541.85
"2401",2010-01-12 21:40:00,382.4
"2402",2010-01-12 21:40:01,178.35
"2403",2010-01-12 21:40:02,-1131.1
"2404",2010-01-12 21:40:03,1207.8
"2405",2010-01-12 21:40:04,-941.2
"2406",2010-01-12 21:40:05,-869.45
"2407",2010-01-12 21:40:06,1226.6
"2408",2010-01-12 21:40:07,-645.5
"2409",2010-01-12 21:40:08,-1111.2
"2410",2010-01-12 21:40:09,-132.4
"2411",2010-01-12 21:40:10,242.75
"2412",2010-01-12 21:40:11,816.1
"2413",2010-01-12 21:40:12,-408.3
"2414",2010-01-12 21:40:13,-1365.5
"2415",2010-01-12 21:40:14,-179.45
"2416",2010-01-12 21:40:15,533.2
"2417",2010-01-12 21:40:16,-253.45
"2418",2010-01-12 21:40:17,-1589.7
"2419",2010-01-12 21:40:18,685
"2420",2010-01-12 21:40:19,1314.9
"2421",2010-01-12 21:40:20,-1353.7
"2422",2010-01-12 21:40:21,236.85
"2423",2010-01-12 21:40:22,-1183.05
"2424",2010-01-12 21:40:23,-43.75
"2425",2010-01-12 21:40:24,1379.8
"2426",2010-01-12 21:40:25,-977.7
"2427",2010-01-12 21:40:26,-805.3
"2428",2010-01-12 21:40:27,-256.6
"2429",2010-01-12 21:40:28,1668.15
"2430",2010-01-12 21:40:29,-1508.45
"2431",2010-01-12 21:40:30,-560.25
"2432",2010-01-12 21:40:31,-244.65
"2433",2010-01-12 21:40:32,248.3
"2434",2010-01-12 21:40:33,236.65
"2435",2010-01-12 21:40:34,159.25
"2436",2010-01-12 21:40:35,-1868.8
"2437",2010-01-12 21:40:36,696.85
"2438",2010-01-12 21:40:37,779.75
"2439",2010-01-12 21:40:38,-1809.45
"2440",2010-01-12 21:40:39,-163.05
"2441",2010-01-12 21:40:40,70.55
"2442",2010-01-12 21:40:41,451.3
"2443",2010-01-12 21:40:42,198.2
"2444",2010-01-12 21:40:43,-1682.9
"2445",2010-01-12 21:40:44,40.45
"2446",2010-01-12 21:40:45,346.8
"2447",2010-01-12 21:40:46,685.75
"2448",2010-01-12 21:40:47,-2065.2
"2449",2010-01-12 21:40:48,383.8
"2450",2010-01-12 21:40:49,335.4
"2451",2010-01-12 21:40:50,-547.4
"2452",2010-01-12 21:40:51,-135.7
"2453",2010-01-12 21:40:52,66.65
"2454",2010-01-12 21:40:53,-357.45
"2455",2010-01-12 21:40:54,-455.1
"2456",2010-01-12 21:40:55,7.75
"2457",2010-01-12 21:40:56,-65.4
"2458",2010-01-12 21:40:57,-589.4
"2459",2010-01-12 21:40:58,110
"2460",2010-01-12 21:40:59,673.6
"2461",2010-01-12 21:41:00,-1928.7
"2462",2010-01-12 21:41:01,735.5
"2463",2010-01-12 21:41:02,576.55
"2464",2010-01-12 21:41:03,-212.2
"2465",2010-01-12 21:41:04,-1068.55
"2466",2010-01-12 21:41:05,-1600.1
"2467",2010-01-12 21:41:06,1420.2
"2468",2010-01-12 21:41:07,1014.8
"2469",2010-01-12 21:41:08,-2095.95
"2470",2010-01-12 21:41:09,-41.1
"2471",2010-01-12 21:41:10,698.4
"2472",2010-01-12 21:41:11,-360.4
"2473",2010-01-12 21:41:12,-516.5
"2474",2010-01-12 21:41:13,-1217.75
"2475",2010-01-12 21:41:14,-14.3
"2476",2010-01-12 21:41:15,517.2
"2477",2010-01-12 21:41:16,635.65
"2478",2010-01-12 21:41:17,-110.65
"2479",2010-01-12 21:41:18,-1343.95
"2480",2010-01-12 21:41:19,-825.9
"2481",2010-01-12 21:41:20,1416.4
"2482",2010-01-12 21:41:21,-196.8
"2483",2010-01-12 21:41:22,-1530.85
"2484",2010-01-12 21:41:23,-692.8
"2485",2010-01-12 21:41:24,2179.5
"2486",2010-01-12 21:41:25,-395.3
"2487",2010-01-12 21:41:26,-982.25
"2488",2010-01-12 21:41:27,-1668.55
"2489",2010-01-12 21:41:28,1727.05
"2490",2010-01-12 21:41:29,838.85
"2491",2010-01-12 21:41:30,-1980.95
"2492",2010-01-12 21:41:31,-241.75
"2493",2010-01-12 21:41:32,530.1
"2494",2010-01-12 21:41:33,923.55
"2495",2010-01-12 21:41:34,-1055.3
"2496",2010-01-12 21:41:35,-804.25
"2497",2010-01-12 21:41:36,372.2
"2498",2010-01-12 21:41:37,523.15
"2499",2010-01-12 21:41:38,-693.55
"2500",2010-01-12 21:41:39,-341.05
"2501",2010-01-12 21:41:40,452.4
"2502",2010-01-12 21:41:41,-1155.45
"2503",2010-01-12 21:41:42,495.25
"2504",2010-01-12 21:41:43,-374.5
"2505",2010-01-12 21:41:44,-291
"2506",2010-01-12 21:41:45,-397.2
"2507",2010-01-12 21:41:46,-387.75
"2508",2010-01-12 21:41:47,286.75
"2509",2010-01-12 21:41:48,-1115.3
"2510",2010-01-12 21:41:49,1314.15
"2511",2010-01-12 21:41:50,-1162.4
"2512",2010-01-12 21:41:51,-703.8
"2513",2010-01-12 21:41:52,404.4
"2514",2010-01-12 21:41:53,-304.3
"2515",2010-01-12 21:41:54,-650.7
"2516",2010-01-12 21:41:55,570
"2517",2010-01-12 21:41:56,-409.7
"2518",2010-01-12 21:41:57,-532.75
"2519",2010-01-12 21:41:58,115.9
"2520",2010-01-12 21:41:59,-694.3
"2521",2010-01-12 21:42:00,-61.6
"2522",2010-01-12 21:42:01,-209.35
"2523",2010-01-12 21:42:02,0.55
"2524",2010-01-12 21:42:03,183.9
"2525",2010-01-12 21:42:04,-496.2
"2526",2010-01-12 21:42:05,-691.95
"2527",2010-01-12 21:42:06,29.25
"2528",2010-01-12 21:42:07,81
"2529",2010-01-12 21:42:08,410.45
"2530",2010-01-12 21:42:09,-988.7
"2531",2010-01-12 21:42:10,-89
"2532",2010-01-12 21:42:11,526.2
"2533",2010-01-12 21:42:12,-950.6
"2534",2010-01-12 21:42:13,-294.05
"2535",2010-01-12 21:42:14,700.9
"2536",2010-01-12 21:42:15,-119.5
"2537",2010-01-12 21:42:16,-660.7
"2538",2010-01-12 21:42:17,-796.3
"2539",2010-01-12 21:42:18,1318.4
"2540",2010-01-12 21:42:19,-156.05
"2541",2010-01-12 21:42:20,-1747.65
"2542",2010-01-12 21:42:21,-310
"2543",2010-01-12 21:42:22,1114.9
"2544",2010-01-12 21:42:23,-271.75
"2545",2010-01-12 21:42:24,-831.1
"2546",2010-01-12 21:42:25,64
"2547",2010-01-12 21:42:26,144.1
"2548",2010-01-12 21:42:27,-745.45
"2549",2010-01-12 21:42:28,-579.9
"2550",2010-01-12 21:42:29,260.05
"2551",2010-01-12 21:42:30,175.05
"2552",2010-01-12 21:42:31,-457.35
"2553",2010-01-12 21:42:32,-667.9
"2554",2010-01-12 21:42:33,-505.3
"2555",2010-01-12 21:42:34,1396.1
"2556",2010-01-12 21:42:35,-290.45
"2557",2010-01-12 21:42:36,-1830.75
"2558",2010-01-12 21:42:37,238.45
"2559",2010-01-12 21:42:38,718.2
"2560",2010-01-12 21:42:39,-76.1
"2561",2010-01-12 21:42:40,-1043.55
"2562",2010-01-12 21:42:41,-362.45
"2563",2010-01-12 21:42:42,380.5
"2564",2010-01-12 21:42:43,825.55
"2565",2010-01-12 21:42:44,-1054.8
"2566",2010-01-12 21:42:45,-1370.05
"2567",2010-01-12 21:42:46,366.9
"2568",2010-01-12 21:42:47,102.75
"2569",2010-01-12 21:42:48,198.95
"2570",2010-01-12 21:42:49,-215.45
"2571",2010-01-12 21:42:50,-1124.5
"2572",2010-01-12 21:42:51,184.4
"2573",2010-01-12 21:42:52,124.55
"2574",2010-01-12 21:42:53,-795.5
"2575",2010-01-12 21:42:54,-465
"2576",2010-01-12 21:42:55,557.1
"2577",2010-01-12 21:42:56,-202.05
"2578",2010-01-12 21:42:57,-266.65
"2579",2010-01-12 21:42:58,-57.3
"2580",2010-01-12 21:42:59,-795.05
"2581",2010-01-12 21:43:00,338.45
"2582",2010-01-12 21:43:01,-805.9
"2583",2010-01-12 21:43:02,318.8
"2584",2010-01-12 21:43:03,-645.45
"2585",2010-01-12 21:43:04,529.45
"2586",2010-01-12 21:43:05,-635.5
"2587",2010-01-12 21:43:06,-438.95
"2588",2010-01-12 21:43:07,263.7
"2589",2010-01-12 21:43:08,-173.9
"2590",2010-01-12 21:43:09,-328.9
"2591",2010-01-12 21:43:10,-271.45
"2592",2010-01-12 21:43:11,404.7
"2593",2010-01-12 21:43:12,-270.35
"2594",2010-01-12 21:43:13,-904.15
"2595",2010-01-12 21:43:14,-122.75
"2596",2010-01-12 21:43:15,788.25
"2597",2010-01-12 21:43:16,-410.6
"2598",2010-01-12 21:43:17,-817.1
"2599",2010-01-12 21:43:18,325.15
"2600",2010-01-12 21:43:19,-23.2
"2601",2010-01-12 21:43:20,-511.75
"2602",2010-01-12 21:43:21,-67.2
"2603",2010-01-12 21:43:22,-183.25
"2604",2010-01-12 21:43:23,-70.25
"2605",2010-01-12 21:43:24,-591.05
"2606",2010-01-12 21:43:25,-713.65
"2607",2010-01-12 21:43:26,1039.35
"2608",2010-01-12 21:43:27,-408.45
"2609",2010-01-12 21:43:28,-972.6
"2610",2010-01-12 21:43:29,218.1
"2611",2010-01-12 21:43:30,-694.65
"2612",2010-01-12 21:43:31,-89.9
"2613",2010-01-12 21:43:32,-383.2
"2614",2010-01-12 21:43:33,467.9
"2615",2010-01-12 21:43:34,-435.05
"2616",2010-01-12 21:43:35,-488.4
"2617",2010-01-12 21:43:36,-302.4
"2618",2010-01-12 21:43:37,-291.1
"2619",2010-01-12 21:43:38,-46.75
"2620",2010-01-12 21:43:39,173.45
"2621",2010-01-12 21:43:40,152.85
"2622",2010-01-12 21:43:41,-215.05
"2623",2010-01-12 21:43:42,-1215.95
"2624",2010-01-12 21:43:43,67
"2625",2010-01-12 21:43:44,167.2
"2626",2010-01-12 21:43:45,-111.7
"2627",2010-01-12 21:43:46,-748.8
"2628",2010-01-12 21:43:47,366.1
"2629",2010-01-12 21:43:48,-141.05
"2630",2010-01-12 21:43:49,-541.4
"2631",2010-01-12 21:43:50,-826.35
"2632",2010-01-12 21:43:51,813.95
"2633",2010-01-12 21:43:52,-504.15
"2634",2010-01-12 21:43:53,437.75
"2635",2010-01-12 21:43:54,-282.55
"2636",2010-01-12 21:43:55,-765.85
"2637",2010-01-12 21:43:56,-317.9
"2638",2010-01-12 21:43:57,184.4
"2639",2010-01-12 21:43:58,303.6
"2640",2010-01-12 21:43:59,-337.25
"2641",2010-01-12 21:44:00,-1089.15
"2642",2010-01-12 21:44:01,-416.55
"2643",2010-01-12 21:44:02,907.6
"2644",2010-01-12 21:44:03,-1086.85
"2645",2010-01-12 21:44:04,-450
"2646",2010-01-12 21:44:05,649.35
"2647",2010-01-12 21:44:06,-499.7
"2648",2010-01-12 21:44:07,-566.9
"2649",2010-01-12 21:44:08,11.15
"2650",2010-01-12 21:44:09,-136.65
"2651",2010-01-12 21:44:10,-931.9
"2652",2010-01-12 21:44:11,473.5
"2653",2010-01-12 21:44:12,126.15
"2654",2010-01-12 21:44:13,-322.75
"2655",2010-01-12 21:44:14,198.05
"2656",2010-01-12 21:44:15,-1160.45
"2657",2010-01-12 21:44:16,68.45
"2658",2010-01-12 21:44:17,54.05
"2659",2010-01-12 21:44:18,10
"2660",2010-01-12 21:44:19,26.2
"2661",2010-01-12 21:44:20,-568.25
"2662",2010-01-12 21:44:21,142.6
"2663",2010-01-12 21:44:22,-497.55
"2664",2010-01-12 21:44:23,-418.45
"2665",2010-01-12 21:44:24,314.55
"2666",2010-01-12 21:44:25,36.05
"2667",2010-01-12 21:44:26,-1025
"2668",2010-01-12 21:44:27,-44.45
"2669",2010-01-12 21:44:28,849.05
"2670",2010-01-12 21:44:29,-702.2
"2671",2010-01-12 21:44:30,-1240.5
"2672",2010-01-12 21:44:31,455
"2673",2010-01-12 21:44:32,977.2
"2674",2010-01-12 21:44:33,-971.3
"2675",2010-01-12 21:44:34,-228.15
"2676",2010-01-12 21:44:35,280.15
"2677",2010-01-12 21:44:36,0.5
"2678",2010-01-12 21:44:37,-1152
"2679",2010-01-12 21:44:38,199.05
"2680",2010-01-12 21:44:39,359.5
"2681",2010-01-12 21:44:40,-798.2
"2682",2010-01-12 21:44:41,409.05
"2683",2010-01-12 21:44:42,-591.45
"2684",2010-01-12 21:44:43,-1071.35
"2685",2010-01-12 21:44:44,879.95
"2686",2010-01-12 21:44:45,-1145.3
"2687",2010-01-12 21:44:46,857.5
"2688",2010-01-12 21:44:47,69.3
"2689",2010-01-12 21:44:48,-1596.35
"2690",2010-01-12 21:44:49,13.95
"2691",2010-01-12 21:44:50,115.25
"2692",2010-01-12 21:44:51,380.4
"2693",2010-01-12 21:44:52,-1183.8
"2694",2010-01-12 21:44:53,51.05
"2695",2010-01-12 21:44:54,100.8
"2696",2010-01-12 21:44:55,-196.5
"2697",2010-01-12 21:44:56,677.5
"2698",2010-01-12 21:44:57,-1131.95
"2699",2010-01-12 21:44:58,-275.15
"2700",2010-01-12 21:44:59,-179.4
"2701",2010-01-12 21:45:00,315.2
"2702",2010-01-12 21:45:01,-408.85
"2703",2010-01-12 21:45:02,-403.8
"2704",2010-01-12 21:45:03,247.1
"2705",2010-01-12 21:45:04,-462.5
"2706",2010-01-12 21:45:05,262.45
"2707",2010-01-12 21:45:06,-521.5
"2708",2010-01-12 21:45:07,-1538.7
"2709",2010-01-12 21:45:08,471.5
"2710",2010-01-12 21:45:09,1572.1
"2711",2010-01-12 21:45:10,-624.1
"2712",2010-01-12 21:45:11,-1426.35
"2713",2010-01-12 21:45:12,-761
"2714",2010-01-12 21:45:13,469.2
"2715",2010-01-12 21:45:14,942.4
"2716",2010-01-12 21:45:15,-1594.3
"2717",2010-01-12 21:45:16,742.6
"2718",2010-01-12 21:45:17,-136.75
"2719",2010-01-12 21:45:18,-730.3
"2720",2010-01-12 21:45:19,146.35
"2721",2010-01-12 21:45:20,-529.15
"2722",2010-01-12 21:45:21,-446.75
"2723",2010-01-12 21:45:22,59.35
"2724",2010-01-12 21:45:23,1061.35
"2725",2010-01-12 21:45:24,-691.8
"2726",2010-01-12 21:45:25,-615.55
"2727",2010-01-12 21:45:26,-1127.5
"2728",2010-01-12 21:45:27,230.2
