"","DateTime","PR.MTP..BHZ.M"
"669",2010-01-12 21:11:08,2727.8
"670",2010-01-12 21:11:09,3159.4
"671",2010-01-12 21:11:10,2419.35
"672",2010-01-12 21:11:11,2689.25
"673",2010-01-12 21:11:12,2963.25
"674",2010-01-12 21:11:13,2243.25
"675",2010-01-12 21:11:14,2325.9
"676",2010-01-12 21:11:15,3113
"677",2010-01-12 21:11:16,3246.2
"678",2010-01-12 21:11:17,2391.55
"679",2010-01-12 21:11:18,2005.9
"680",2010-01-12 21:11:19,2775.2
"681",2010-01-12 21:11:20,3485.65
"682",2010-01-12 21:11:21,2343.7
"683",2010-01-12 21:11:22,2284.35
"684",2010-01-12 21:11:23,3039.55
"685",2010-01-12 21:11:24,2782.6
"686",2010-01-12 21:11:25,2216.05
"687",2010-01-12 21:11:26,2566.75
"688",2010-01-12 21:11:27,2688.7
"689",2010-01-12 21:11:28,3319.7
"690",2010-01-12 21:11:29,2869.4
"691",2010-01-12 21:11:30,2079.65
"692",2010-01-12 21:11:31,2606.9
"693",2010-01-12 21:11:32,2961.85
"694",2010-01-12 21:11:33,2918.6
"695",2010-01-12 21:11:34,2304.2
"696",2010-01-12 21:11:35,2663
"697",2010-01-12 21:11:36,3025.25
"698",2010-01-12 21:11:37,2454.8
"699",2010-01-12 21:11:38,2680.65
"700",2010-01-12 21:11:39,3006.15
"701",2010-01-12 21:11:40,2554.05
"702",2010-01-12 21:11:41,2167.05
"703",2010-01-12 21:11:42,2764.7
"704",2010-01-12 21:11:43,2917.2
"705",2010-01-12 21:11:44,2901.6
"706",2010-01-12 21:11:45,2446
"707",2010-01-12 21:11:46,2610.5
"708",2010-01-12 21:11:47,2556.75
"709",2010-01-12 21:11:48,3208.8
"710",2010-01-12 21:11:49,2443.55
"711",2010-01-12 21:11:50,2200.75
"712",2010-01-12 21:11:51,3060.45
"713",2010-01-12 21:11:52,3221.15
"714",2010-01-12 21:11:53,2444.9
"715",2010-01-12 21:11:54,1967.7
"716",2010-01-12 21:11:55,2770
"717",2010-01-12 21:11:56,3048.3
"718",2010-01-12 21:11:57,2839.95
"719",2010-01-12 21:11:58,2287.25
"720",2010-01-12 21:11:59,2501.8
"721",2010-01-12 21:12:00,2888.65
"722",2010-01-12 21:12:01,2848.05
"723",2010-01-12 21:12:02,2653.75
"724",2010-01-12 21:12:03,2752.75
"725",2010-01-12 21:12:04,2356
"726",2010-01-12 21:12:05,2875.65
"727",2010-01-12 21:12:06,2986.4
"728",2010-01-12 21:12:07,2601.5
"729",2010-01-12 21:12:08,2202.9
"730",2010-01-12 21:12:09,2877.15
"731",2010-01-12 21:12:10,3236.6
"732",2010-01-12 21:12:11,2435.55
"733",2010-01-12 21:12:12,2091.5
"734",2010-01-12 21:12:13,3141.7
"735",2010-01-12 21:12:14,3072.25
"736",2010-01-12 21:12:15,2128.25
"737",2010-01-12 21:12:16,2641.95
"738",2010-01-12 21:12:17,2912.45
"739",2010-01-12 21:12:18,2515
"740",2010-01-12 21:12:19,2823.15
"741",2010-01-12 21:12:20,2884.35
"742",2010-01-12 21:12:21,2343.9
"743",2010-01-12 21:12:22,2891.15
"744",2010-01-12 21:12:23,2637.25
"745",2010-01-12 21:12:24,2370.2
"746",2010-01-12 21:12:25,2914.4
"747",2010-01-12 21:12:26,3013.4
"748",2010-01-12 21:12:27,2494.45
"749",2010-01-12 21:12:28,2169.6
"750",2010-01-12 21:12:29,2888.7
"751",2010-01-12 21:12:30,3068.9
"752",2010-01-12 21:12:31,2421.9
"753",2010-01-12 21:12:32,2466.05
"754",2010-01-12 21:12:33,2891.85
"755",2010-01-12 21:12:34,2760.45
"756",2010-01-12 21:12:35,2685.6
"757",2010-01-12 21:12:36,2534.25
"758",2010-01-12 21:12:37,2705.8
"759",2010-01-12 21:12:38,2655.05
"760",2010-01-12 21:12:39,2621.1
"761",2010-01-12 21:12:40,2922.8
"762",2010-01-12 21:12:41,2629.3
"763",2010-01-12 21:12:42,2601.75
"764",2010-01-12 21:12:43,2596.35
"765",2010-01-12 21:12:44,2527.3
"766",2010-01-12 21:12:45,3152.3
"767",2010-01-12 21:12:46,2707.5
"768",2010-01-12 21:12:47,2236.5
"769",2010-01-12 21:12:48,2541
"770",2010-01-12 21:12:49,3195.7
"771",2010-01-12 21:12:50,2949.2
"772",2010-01-12 21:12:51,2274.2
"773",2010-01-12 21:12:52,2357.4
"774",2010-01-12 21:12:53,3017.7
"775",2010-01-12 21:12:54,3064.1
"776",2010-01-12 21:12:55,2368.9
"777",2010-01-12 21:12:56,2315.35
"778",2010-01-12 21:12:57,2693
"779",2010-01-12 21:12:58,3522.7
"780",2010-01-12 21:12:59,2380.25
"781",2010-01-12 21:13:00,2076.25
"782",2010-01-12 21:13:01,2722.15
"783",2010-01-12 21:13:02,3261.7
"784",2010-01-12 21:13:03,2725.1
"785",2010-01-12 21:13:04,2160.9
"786",2010-01-12 21:13:05,2779.9
"787",2010-01-12 21:13:06,2895.35
"788",2010-01-12 21:13:07,2537.15
"789",2010-01-12 21:13:08,2770.1
"790",2010-01-12 21:13:09,2403.2
"791",2010-01-12 21:13:10,2876.95
"792",2010-01-12 21:13:11,2714.35
"793",2010-01-12 21:13:12,2451.1
"794",2010-01-12 21:13:13,2845.25
"795",2010-01-12 21:13:14,2789.5
"796",2010-01-12 21:13:15,2520.85
"797",2010-01-12 21:13:16,2543.3
"798",2010-01-12 21:13:17,2821.35
"799",2010-01-12 21:13:18,2709.7
"800",2010-01-12 21:13:19,2464.65
"801",2010-01-12 21:13:20,3200.65
"802",2010-01-12 21:13:21,2742.75
"803",2010-01-12 21:13:22,2023.45
"804",2010-01-12 21:13:23,2686.65
"805",2010-01-12 21:13:24,3179
"806",2010-01-12 21:13:25,2593.85
"807",2010-01-12 21:13:26,2539.8
"808",2010-01-12 21:13:27,2528.6
"809",2010-01-12 21:13:28,2836.95
"810",2010-01-12 21:13:29,2894.95
"811",2010-01-12 21:13:30,2474.55
"812",2010-01-12 21:13:31,2438
"813",2010-01-12 21:13:32,2809.9
"814",2010-01-12 21:13:33,2808.75
"815",2010-01-12 21:13:34,2851
"816",2010-01-12 21:13:35,2681.55
"817",2010-01-12 21:13:36,2630.65
"818",2010-01-12 21:13:37,2337.4
"819",2010-01-12 21:13:38,2762.15
"820",2010-01-12 21:13:39,2985.05
"821",2010-01-12 21:13:40,2725.75
"822",2010-01-12 21:13:41,2505.65
"823",2010-01-12 21:13:42,2640.95
"824",2010-01-12 21:13:43,2805.65
"825",2010-01-12 21:13:44,2581.15
"826",2010-01-12 21:13:45,2665.85
"827",2010-01-12 21:13:46,2918.05
"828",2010-01-12 21:13:47,2640
"829",2010-01-12 21:13:48,2236.5
"830",2010-01-12 21:13:49,2880.4
"831",2010-01-12 21:13:50,3036.75
"832",2010-01-12 21:13:51,2440.55
"833",2010-01-12 21:13:52,2593.75
"834",2010-01-12 21:13:53,2942.25
"835",2010-01-12 21:13:54,2592.7
"836",2010-01-12 21:13:55,2630.05
"837",2010-01-12 21:13:56,2616.3
"838",2010-01-12 21:13:57,2756.55
"839",2010-01-12 21:13:58,2601.85
"840",2010-01-12 21:13:59,2408.9
"841",2010-01-12 21:14:00,2877
"842",2010-01-12 21:14:01,2897.75
"843",2010-01-12 21:14:02,2511.25
"844",2010-01-12 21:14:03,2585.55
"845",2010-01-12 21:14:04,2772.9
"846",2010-01-12 21:14:05,2602.45
"847",2010-01-12 21:14:06,2569.05
"848",2010-01-12 21:14:07,3049.5
"849",2010-01-12 21:14:08,2644.7
"850",2010-01-12 21:14:09,2585.95
"851",2010-01-12 21:14:10,2731.55
"852",2010-01-12 21:14:11,2147
"853",2010-01-12 21:14:12,3083.4
"854",2010-01-12 21:14:13,2969.45
"855",2010-01-12 21:14:14,2523.95
"856",2010-01-12 21:14:15,2280.25
"857",2010-01-12 21:14:16,2746.25
"858",2010-01-12 21:14:17,3238.2
"859",2010-01-12 21:14:18,2612.6
"860",2010-01-12 21:14:19,2107.6
"861",2010-01-12 21:14:20,2871.05
"862",2010-01-12 21:14:21,3209.5
"863",2010-01-12 21:14:22,2551.05
"864",2010-01-12 21:14:23,2318.1
"865",2010-01-12 21:14:24,2768
"866",2010-01-12 21:14:25,3135.05
"867",2010-01-12 21:14:26,2409.95
"868",2010-01-12 21:14:27,2853.6
"869",2010-01-12 21:14:28,2413.7
"870",2010-01-12 21:14:29,2480.15
"871",2010-01-12 21:14:30,2964.9
"872",2010-01-12 21:14:31,2810.5
"873",2010-01-12 21:14:32,2272.45
"874",2010-01-12 21:14:33,2833.65
"875",2010-01-12 21:14:34,2899.95
"876",2010-01-12 21:14:35,2707.7
"877",2010-01-12 21:14:36,2326.25
"878",2010-01-12 21:14:37,2697.4
"879",2010-01-12 21:14:38,3123.4
"880",2010-01-12 21:14:39,2641.75
"881",2010-01-12 21:14:40,2603.3
"882",2010-01-12 21:14:41,2342.2
"883",2010-01-12 21:14:42,2530.65
"884",2010-01-12 21:14:43,3147.7
"885",2010-01-12 21:14:44,2818.4
"886",2010-01-12 21:14:45,2273.1
"887",2010-01-12 21:14:46,2410.2
"888",2010-01-12 21:14:47,2974.05
"889",2010-01-12 21:14:48,3136.9
"890",2010-01-12 21:14:49,2401.65
"891",2010-01-12 21:14:50,2216.35
"892",2010-01-12 21:14:51,3004.6
"893",2010-01-12 21:14:52,3087
"894",2010-01-12 21:14:53,2368.55
"895",2010-01-12 21:14:54,2580.9
"896",2010-01-12 21:14:55,2711.2
"897",2010-01-12 21:14:56,2585.75
"898",2010-01-12 21:14:57,2702.55
"899",2010-01-12 21:14:58,2921.7
"900",2010-01-12 21:14:59,2454.25
"901",2010-01-12 21:15:00,2564.5
"902",2010-01-12 21:15:01,3001.1
"903",2010-01-12 21:15:02,2730.5
"904",2010-01-12 21:15:03,2536.75
"905",2010-01-12 21:15:04,2265
"906",2010-01-12 21:15:05,2738.3
"907",2010-01-12 21:15:06,3247.1
"908",2010-01-12 21:15:07,2841.95
"909",2010-01-12 21:15:08,2314.65
"910",2010-01-12 21:15:09,2546.1
"911",2010-01-12 21:15:10,2662.45
"912",2010-01-12 21:15:11,2718.25
"913",2010-01-12 21:15:12,3204.35
"914",2010-01-12 21:15:13,2611.85
"915",2010-01-12 21:15:14,2469.2
"916",2010-01-12 21:15:15,2358.95
"917",2010-01-12 21:15:16,2908.65
"918",2010-01-12 21:15:17,2865.2
"919",2010-01-12 21:15:18,2599.4
"920",2010-01-12 21:15:19,2645.2
"921",2010-01-12 21:15:20,2733.05
"922",2010-01-12 21:15:21,2514.5
"923",2010-01-12 21:15:22,2800.8
"924",2010-01-12 21:15:23,2910.25
"925",2010-01-12 21:15:24,2488.1
"926",2010-01-12 21:15:25,2539.75
"927",2010-01-12 21:15:26,2745.7
"928",2010-01-12 21:15:27,2785.2
"929",2010-01-12 21:15:28,2731.6
"930",2010-01-12 21:15:29,2387.55
"931",2010-01-12 21:15:30,2406.25
"932",2010-01-12 21:15:31,3216.4
"933",2010-01-12 21:15:32,2749.5
"934",2010-01-12 21:15:33,2424.45
"935",2010-01-12 21:15:34,2384.2
"936",2010-01-12 21:15:35,2635.45
"937",2010-01-12 21:15:36,3177.4
"938",2010-01-12 21:15:37,2931.85
"939",2010-01-12 21:15:38,1968.2
"940",2010-01-12 21:15:39,2550.65
"941",2010-01-12 21:15:40,3205.8
"942",2010-01-12 21:15:41,2800.05
"943",2010-01-12 21:15:42,2277.3
"944",2010-01-12 21:15:43,2591.4
"945",2010-01-12 21:15:44,2960.8
"946",2010-01-12 21:15:45,2685.65
"947",2010-01-12 21:15:46,2815.75
"948",2010-01-12 21:15:47,2532.45
"949",2010-01-12 21:15:48,2610.75
"950",2010-01-12 21:15:49,2899.85
"951",2010-01-12 21:15:50,2222.3
"952",2010-01-12 21:15:51,2660.85
"953",2010-01-12 21:15:52,3145.5
"954",2010-01-12 21:15:53,2729.6
"955",2010-01-12 21:15:54,2384.35
"956",2010-01-12 21:15:55,2661.25
"957",2010-01-12 21:15:56,2523.6
"958",2010-01-12 21:15:57,2955.35
"959",2010-01-12 21:15:58,3140.85
"960",2010-01-12 21:15:59,2281.2
"961",2010-01-12 21:16:00,2084.25
"962",2010-01-12 21:16:01,3176.35
"963",2010-01-12 21:16:02,2891.25
"964",2010-01-12 21:16:03,2489.65
"965",2010-01-12 21:16:04,2714.2
"966",2010-01-12 21:16:05,2543.55
"967",2010-01-12 21:16:06,2840.3
"968",2010-01-12 21:16:07,2764.65
"969",2010-01-12 21:16:08,2516.75
"970",2010-01-12 21:16:09,2555.25
"971",2010-01-12 21:16:10,2897.15
"972",2010-01-12 21:16:11,2779.4
"973",2010-01-12 21:16:12,2687.75
"974",2010-01-12 21:16:13,2331.6
"975",2010-01-12 21:16:14,2455.55
"976",2010-01-12 21:16:15,3135.35
"977",2010-01-12 21:16:16,2835.4
"978",2010-01-12 21:16:17,2703.7
"979",2010-01-12 21:16:18,2600.4
"980",2010-01-12 21:16:19,2277.45
"981",2010-01-12 21:16:20,2804.25
"982",2010-01-12 21:16:21,3084.15
"983",2010-01-12 21:16:22,2560.05
"984",2010-01-12 21:16:23,2241.55
"985",2010-01-12 21:16:24,3005.85
"986",2010-01-12 21:16:25,2793.4
"987",2010-01-12 21:16:26,2727.95
"988",2010-01-12 21:16:27,2651.75
"989",2010-01-12 21:16:28,2229.6
"990",2010-01-12 21:16:29,2614.15
"991",2010-01-12 21:16:30,2955.05
"992",2010-01-12 21:16:31,2996.45
"993",2010-01-12 21:16:32,2644.3
"994",2010-01-12 21:16:33,2727.15
"995",2010-01-12 21:16:34,2473.7
"996",2010-01-12 21:16:35,2343.8
"997",2010-01-12 21:16:36,2817.75
"998",2010-01-12 21:16:37,3192.45
"999",2010-01-12 21:16:38,2361.95
"1000",2010-01-12 21:16:39,2235.35
"1001",2010-01-12 21:16:40,3120.45
"1002",2010-01-12 21:16:41,3151.85
"1003",2010-01-12 21:16:42,2367.9
"1004",2010-01-12 21:16:43,2369.35
"1005",2010-01-12 21:16:44,2689.1
"1006",2010-01-12 21:16:45,3218.35
"1007",2010-01-12 21:16:46,2655.7
"1008",2010-01-12 21:16:47,1994.6
"1009",2010-01-12 21:16:48,2771.65
"1010",2010-01-12 21:16:49,3079.6
"1011",2010-01-12 21:16:50,3008.75
"1012",2010-01-12 21:16:51,2317.25
"1013",2010-01-12 21:16:52,2166.2
"1014",2010-01-12 21:16:53,2919.45
"1015",2010-01-12 21:16:54,2983.95
"1016",2010-01-12 21:16:55,2424.5
"1017",2010-01-12 21:16:56,2670.65
"1018",2010-01-12 21:16:57,3084.05
"1019",2010-01-12 21:16:58,2581.9
"1020",2010-01-12 21:16:59,2422.85
"1021",2010-01-12 21:17:00,2558.55
"1022",2010-01-12 21:17:01,3138.8
"1023",2010-01-12 21:17:02,2416.95
"1024",2010-01-12 21:17:03,2489.35
"1025",2010-01-12 21:17:04,2776.5
"1026",2010-01-12 21:17:05,2921.25
"1027",2010-01-12 21:17:06,2640.8
"1028",2010-01-12 21:17:07,2470.25
"1029",2010-01-12 21:17:08,2854.65
"1030",2010-01-12 21:17:09,2599.45
"1031",2010-01-12 21:17:10,2520.4
"1032",2010-01-12 21:17:11,2611.25
"1033",2010-01-12 21:17:12,3116
"1034",2010-01-12 21:17:13,2826.4
"1035",2010-01-12 21:17:14,2356.2
"1036",2010-01-12 21:17:15,2298.9
"1037",2010-01-12 21:17:16,3139.05
"1038",2010-01-12 21:17:17,3067.95
"1039",2010-01-12 21:17:18,2424.65
"1040",2010-01-12 21:17:19,2317.3
"1041",2010-01-12 21:17:20,2666.3
"1042",2010-01-12 21:17:21,3166.5
"1043",2010-01-12 21:17:22,2721.9
"1044",2010-01-12 21:17:23,2315.5
"1045",2010-01-12 21:17:24,2525.9
"1046",2010-01-12 21:17:25,2918.75
"1047",2010-01-12 21:17:26,2937.05
"1048",2010-01-12 21:17:27,2447.8
"1049",2010-01-12 21:17:28,2491.45
"1050",2010-01-12 21:17:29,2725.85
"1051",2010-01-12 21:17:30,3062.9
"1052",2010-01-12 21:17:31,2376.9
"1053",2010-01-12 21:17:32,2417.65
"1054",2010-01-12 21:17:33,3062.6
"1055",2010-01-12 21:17:34,2732.25
"1056",2010-01-12 21:17:35,2660.05
"1057",2010-01-12 21:17:36,2446.75
"1058",2010-01-12 21:17:37,2428.65
"1059",2010-01-12 21:17:38,3201.95
"1060",2010-01-12 21:17:39,2953.7
"1061",2010-01-12 21:17:40,2179.15
"1062",2010-01-12 21:17:41,2389.55
"1063",2010-01-12 21:17:42,2944.45
"1064",2010-01-12 21:17:43,3172.35
"1065",2010-01-12 21:17:44,2607.2
"1066",2010-01-12 21:17:45,2176.3
"1067",2010-01-12 21:17:46,2905.5
"1068",2010-01-12 21:17:47,2754.85
"1069",2010-01-12 21:17:48,2453.85
"1070",2010-01-12 21:17:49,2928.35
"1071",2010-01-12 21:17:50,3014.35
"1072",2010-01-12 21:17:51,2291.25
"1073",2010-01-12 21:17:52,2371.05
"1074",2010-01-12 21:17:53,2903.85
"1075",2010-01-12 21:17:54,3100.4
"1076",2010-01-12 21:17:55,2639.25
"1077",2010-01-12 21:17:56,2183.6
"1078",2010-01-12 21:17:57,2664.05
"1079",2010-01-12 21:17:58,3223.95
"1080",2010-01-12 21:17:59,2705.65
"1081",2010-01-12 21:18:00,2330.4
"1082",2010-01-12 21:18:01,2094.4
"1083",2010-01-12 21:18:02,3228.8
"1084",2010-01-12 21:18:03,3550.7
"1085",2010-01-12 21:18:04,2102.6
"1086",2010-01-12 21:18:05,1887.3
"1087",2010-01-12 21:18:06,3097.45
"1088",2010-01-12 21:18:07,3195.45
"1089",2010-01-12 21:18:08,2516.85
"1090",2010-01-12 21:18:09,2291.25
"1091",2010-01-12 21:18:10,2785.9
"1092",2010-01-12 21:18:11,2826.8
"1093",2010-01-12 21:18:12,2928.4
"1094",2010-01-12 21:18:13,2479.5
"1095",2010-01-12 21:18:14,2449.05
"1096",2010-01-12 21:18:15,2711.9
"1097",2010-01-12 21:18:16,2747.8
"1098",2010-01-12 21:18:17,2863.85
"1099",2010-01-12 21:18:18,2758.85
"1100",2010-01-12 21:18:19,2684.6
"1101",2010-01-12 21:18:20,2402.4
"1102",2010-01-12 21:18:21,2535.05
"1103",2010-01-12 21:18:22,2992.8
"1104",2010-01-12 21:18:23,2943.95
"1105",2010-01-12 21:18:24,2143.9
"1106",2010-01-12 21:18:25,2437.65
"1107",2010-01-12 21:18:26,3445.75
"1108",2010-01-12 21:18:27,2857.3
"1109",2010-01-12 21:18:28,2250.15
"1110",2010-01-12 21:18:29,2104.9
"1111",2010-01-12 21:18:30,2775.4
"1112",2010-01-12 21:18:31,3264.9
"1113",2010-01-12 21:18:32,2811
"1114",2010-01-12 21:18:33,2330.25
"1115",2010-01-12 21:18:34,2606.3
"1116",2010-01-12 21:18:35,2966.75
"1117",2010-01-12 21:18:36,2648.55
"1118",2010-01-12 21:18:37,2143.85
"1119",2010-01-12 21:18:38,2823.4
"1120",2010-01-12 21:18:39,2939.5
"1121",2010-01-12 21:18:40,3070.35
"1122",2010-01-12 21:18:41,2635.8
"1123",2010-01-12 21:18:42,2113.8
"1124",2010-01-12 21:18:43,2399.35
"1125",2010-01-12 21:18:44,3401.5
"1126",2010-01-12 21:18:45,2795.2
"1127",2010-01-12 21:18:46,2272.7
"1128",2010-01-12 21:18:47,2548.65
"1129",2010-01-12 21:18:48,2676.75
"1130",2010-01-12 21:18:49,3008.05
"1131",2010-01-12 21:18:50,2720.45
"1132",2010-01-12 21:18:51,2435.9
"1133",2010-01-12 21:18:52,2810.8
"1134",2010-01-12 21:18:53,2489.8
"1135",2010-01-12 21:18:54,2874.15
"1136",2010-01-12 21:18:55,2691.05
"1137",2010-01-12 21:18:56,2867
"1138",2010-01-12 21:18:57,2730.7
"1139",2010-01-12 21:18:58,2487.05
"1140",2010-01-12 21:18:59,2407.05
"1141",2010-01-12 21:19:00,2896.05
"1142",2010-01-12 21:19:01,2878.75
"1143",2010-01-12 21:19:02,2491.75
"1144",2010-01-12 21:19:03,2142.75
"1145",2010-01-12 21:19:04,3443.8
"1146",2010-01-12 21:19:05,2885.75
"1147",2010-01-12 21:19:06,2097.4
"1148",2010-01-12 21:19:07,2583.1
"1149",2010-01-12 21:19:08,2711.35
"1150",2010-01-12 21:19:09,2991.95
"1151",2010-01-12 21:19:10,2918.45
"1152",2010-01-12 21:19:11,2425.75
"1153",2010-01-12 21:19:12,2428.3
"1154",2010-01-12 21:19:13,2853.55
"1155",2010-01-12 21:19:14,3145.4
"1156",2010-01-12 21:19:15,2463.2
"1157",2010-01-12 21:19:16,2303.55
"1158",2010-01-12 21:19:17,2771.2
"1159",2010-01-12 21:19:18,2879.65
"1160",2010-01-12 21:19:19,2692.8
"1161",2010-01-12 21:19:20,2730.85
"1162",2010-01-12 21:19:21,2628.95
"1163",2010-01-12 21:19:22,2327.85
"1164",2010-01-12 21:19:23,2781.75
"1165",2010-01-12 21:19:24,3141.85
"1166",2010-01-12 21:19:25,2636.65
"1167",2010-01-12 21:19:26,2345.8
"1168",2010-01-12 21:19:27,2776.25
"1169",2010-01-12 21:19:28,2574
"1170",2010-01-12 21:19:29,2765.65
"1171",2010-01-12 21:19:30,2994.65
"1172",2010-01-12 21:19:31,2450.6
"1173",2010-01-12 21:19:32,2498.45
"1174",2010-01-12 21:19:33,3056.4
"1175",2010-01-12 21:19:34,2477.35
"1176",2010-01-12 21:19:35,2770.95
"1177",2010-01-12 21:19:36,2579.85
"1178",2010-01-12 21:19:37,2713.3
"1179",2010-01-12 21:19:38,2546.6
"1180",2010-01-12 21:19:39,2417.2
"1181",2010-01-12 21:19:40,3391.35
"1182",2010-01-12 21:19:41,2963.05
"1183",2010-01-12 21:19:42,1892.65
"1184",2010-01-12 21:19:43,2525.6
"1185",2010-01-12 21:19:44,3001.55
"1186",2010-01-12 21:19:45,2870.45
"1187",2010-01-12 21:19:46,2690
"1188",2010-01-12 21:19:47,2532.8
"1189",2010-01-12 21:19:48,2728.8
"1190",2010-01-12 21:19:49,2815.65
"1191",2010-01-12 21:19:50,2454.5
"1192",2010-01-12 21:19:51,2569.1
"1193",2010-01-12 21:19:52,2733.95
"1194",2010-01-12 21:19:53,2819.05
"1195",2010-01-12 21:19:54,2603.2
"1196",2010-01-12 21:19:55,3016.3
"1197",2010-01-12 21:19:56,2524.75
"1198",2010-01-12 21:19:57,2396.1
"1199",2010-01-12 21:19:58,2535.25
"1200",2010-01-12 21:19:59,3203.85
"1201",2010-01-12 21:20:00,2767.9
"1202",2010-01-12 21:20:01,2319.05
"1203",2010-01-12 21:20:02,2460
"1204",2010-01-12 21:20:03,2940
"1205",2010-01-12 21:20:04,3077.4
"1206",2010-01-12 21:20:05,2500.9
"1207",2010-01-12 21:20:06,2373.35
"1208",2010-01-12 21:20:07,2584.45
"1209",2010-01-12 21:20:08,2912.9
"1210",2010-01-12 21:20:09,2782.4
"1211",2010-01-12 21:20:10,2760.95
"1212",2010-01-12 21:20:11,2526.1
"1213",2010-01-12 21:20:12,2499.65
"1214",2010-01-12 21:20:13,2990.4
"1215",2010-01-12 21:20:14,2897.45
"1216",2010-01-12 21:20:15,2259.9
"1217",2010-01-12 21:20:16,2509.9
"1218",2010-01-12 21:20:17,3335.9
"1219",2010-01-12 21:20:18,2759.45
"1220",2010-01-12 21:20:19,2206.4
"1221",2010-01-12 21:20:20,2840
"1222",2010-01-12 21:20:21,2352.1
"1223",2010-01-12 21:20:22,2793.35
"1224",2010-01-12 21:20:23,2794.65
"1225",2010-01-12 21:20:24,2688.75
"1226",2010-01-12 21:20:25,3110.9
"1227",2010-01-12 21:20:26,2418.6
"1228",2010-01-12 21:20:27,2162
"1229",2010-01-12 21:20:28,2815.25
"1230",2010-01-12 21:20:29,3384.5
"1231",2010-01-12 21:20:30,2335.5
"1232",2010-01-12 21:20:31,2535.45
"1233",2010-01-12 21:20:32,2694.6
"1234",2010-01-12 21:20:33,2828.1
"1235",2010-01-12 21:20:34,2760.75
"1236",2010-01-12 21:20:35,2414.9
"1237",2010-01-12 21:20:36,2477.7
"1238",2010-01-12 21:20:37,2933.4
"1239",2010-01-12 21:20:38,2841.2
"1240",2010-01-12 21:20:39,2547.2
"1241",2010-01-12 21:20:40,2619.3
"1242",2010-01-12 21:20:41,2762.45
"1243",2010-01-12 21:20:42,2567.7
"1244",2010-01-12 21:20:43,2483.75
"1245",2010-01-12 21:20:44,3168.55
"1246",2010-01-12 21:20:45,2944.6
"1247",2010-01-12 21:20:46,1984.7
"1248",2010-01-12 21:20:47,2637.05
"1249",2010-01-12 21:20:48,3343.05
"1250",2010-01-12 21:20:49,2699.5
"1251",2010-01-12 21:20:50,2319.25
"1252",2010-01-12 21:20:51,2658.8
"1253",2010-01-12 21:20:52,2827.95
"1254",2010-01-12 21:20:53,2704.75
"1255",2010-01-12 21:20:54,2680.95
"1256",2010-01-12 21:20:55,2555.55
"1257",2010-01-12 21:20:56,2807.9
"1258",2010-01-12 21:20:57,2706.55
"1259",2010-01-12 21:20:58,2622.15
"1260",2010-01-12 21:20:59,2751.75
"1261",2010-01-12 21:21:00,2489.85
"1262",2010-01-12 21:21:01,2593.9
"1263",2010-01-12 21:21:02,2956.8
"1264",2010-01-12 21:21:03,2869.8
"1265",2010-01-12 21:21:04,2338.45
"1266",2010-01-12 21:21:05,2911.1
"1267",2010-01-12 21:21:06,2850.95
"1268",2010-01-12 21:21:07,2541.3
"1269",2010-01-12 21:21:08,2446
"1270",2010-01-12 21:21:09,2716.05
"1271",2010-01-12 21:21:10,2846.65
"1272",2010-01-12 21:21:11,2798.9
"1273",2010-01-12 21:21:12,2811.85
"1274",2010-01-12 21:21:13,2422.15
"1275",2010-01-12 21:21:14,2307.55
"1276",2010-01-12 21:21:15,2799.3
"1277",2010-01-12 21:21:16,3173.7
"1278",2010-01-12 21:21:17,2837.2
"1279",2010-01-12 21:21:18,2398.55
"1280",2010-01-12 21:21:19,2371.75
"1281",2010-01-12 21:21:20,2831.95
"1282",2010-01-12 21:21:21,2954.3
"1283",2010-01-12 21:21:22,2740.15
"1284",2010-01-12 21:21:23,2509.5
"1285",2010-01-12 21:21:24,2331.15
"1286",2010-01-12 21:21:25,2798.3
"1287",2010-01-12 21:21:26,2969.6
"1288",2010-01-12 21:21:27,2575.55
"1289",2010-01-12 21:21:28,2425.3
"1290",2010-01-12 21:21:29,2653.5
"1291",2010-01-12 21:21:30,3048.1
"1292",2010-01-12 21:21:31,2625
"1293",2010-01-12 21:21:32,2530.2
"1294",2010-01-12 21:21:33,3014.6
"1295",2010-01-12 21:21:34,2375.7
"1296",2010-01-12 21:21:35,2552.6
"1297",2010-01-12 21:21:36,2931.15
"1298",2010-01-12 21:21:37,2907.15
"1299",2010-01-12 21:21:38,2588.45
"1300",2010-01-12 21:21:39,2262.85
"1301",2010-01-12 21:21:40,2688.25
"1302",2010-01-12 21:21:41,3067.8
"1303",2010-01-12 21:21:42,2618.65
"1304",2010-01-12 21:21:43,2558.3
"1305",2010-01-12 21:21:44,2764
"1306",2010-01-12 21:21:45,2346.15
"1307",2010-01-12 21:21:46,2831.7
"1308",2010-01-12 21:21:47,3143.2
"1309",2010-01-12 21:21:48,2560.45
"1310",2010-01-12 21:21:49,2295.15
"1311",2010-01-12 21:21:50,2679.9
"1312",2010-01-12 21:21:51,2812.05
"1313",2010-01-12 21:21:52,2958.35
"1314",2010-01-12 21:21:53,2700.8
"1315",2010-01-12 21:21:54,2314.3
"1316",2010-01-12 21:21:55,2601.25
"1317",2010-01-12 21:21:56,2897.65
"1318",2010-01-12 21:21:57,3244.5
"1319",2010-01-12 21:21:58,2302.9
"1320",2010-01-12 21:21:59,2030.35
"1321",2010-01-12 21:22:00,2818.45
