"","DateTime","NA.SABA..BHZ.M"
"470",2010-01-12 22:18:10,-9458.9075
"471",2010-01-12 22:18:20,16446.47
"472",2010-01-12 22:18:30,-4241.545
"473",2010-01-12 22:18:40,1516.885
"474",2010-01-12 22:18:50,1855.9175
"475",2010-01-12 22:19:00,2516.01
"476",2010-01-12 22:19:10,-3411.77
"477",2010-01-12 22:19:20,18464.0825
"478",2010-01-12 22:19:30,840.0775
"479",2010-01-12 22:19:40,-16463.1375
"480",2010-01-12 22:19:50,4470.255
"481",2010-01-12 22:20:00,-7438.8925
"482",2010-01-12 22:20:10,10647.9125
"483",2010-01-12 22:20:20,4133.98
"484",2010-01-12 22:20:30,-1815.2475
"485",2010-01-12 22:20:40,5070.5925
"486",2010-01-12 22:20:50,-2899.8325
"487",2010-01-12 22:21:00,-254.535
"488",2010-01-12 22:21:10,4888.3925
"489",2010-01-12 22:21:20,2514.115
"490",2010-01-12 22:21:30,3790.7075
"491",2010-01-12 22:21:40,-3582.55
"492",2010-01-12 22:21:50,-3538.155
"493",2010-01-12 22:22:00,798.5525
"494",2010-01-12 22:22:10,16689.805
"495",2010-01-12 22:22:20,-12277.3625
"496",2010-01-12 22:22:30,6743.24
"497",2010-01-12 22:22:40,-13270.6125
"498",2010-01-12 22:22:50,27595.56
"499",2010-01-12 22:23:00,-12973.4175
"500",2010-01-12 22:23:10,2382.3975
"501",2010-01-12 22:23:20,130.6925
"502",2010-01-12 22:23:30,-1624.685
"503",2010-01-12 22:23:40,14248.6075
"504",2010-01-12 22:23:50,-7741.8125
"505",2010-01-12 22:24:00,799.34
"506",2010-01-12 22:24:10,3287.2925
"507",2010-01-12 22:24:20,887.6025
"508",2010-01-12 22:24:30,-6057.86
"509",2010-01-12 22:24:40,13086.2825
"510",2010-01-12 22:24:50,-4346.365
"511",2010-01-12 22:25:00,3172.4875
"512",2010-01-12 22:25:10,-3211.705
"513",2010-01-12 22:25:20,5924.1025
"514",2010-01-12 22:25:30,7573.9525
"515",2010-01-12 22:25:40,-1791.6
"516",2010-01-12 22:25:50,-8024.63
"517",2010-01-12 22:26:00,9283.2275
"518",2010-01-12 22:26:10,74.4075
"519",2010-01-12 22:26:20,-4712.485
"520",2010-01-12 22:26:30,6595.1725
"521",2010-01-12 22:26:40,5017.56
"522",2010-01-12 22:26:50,-8644.4625
"523",2010-01-12 22:27:00,8334.9025
"524",2010-01-12 22:27:10,751.555
"525",2010-01-12 22:27:20,-3659.4575
"526",2010-01-12 22:27:30,5848.56
"527",2010-01-12 22:27:40,-2163.08
"528",2010-01-12 22:27:50,235.4475
"529",2010-01-12 22:28:00,7116.1275
"530",2010-01-12 22:28:10,-3772.0625
"531",2010-01-12 22:28:20,5120.935
"532",2010-01-12 22:28:30,-841.7
"533",2010-01-12 22:28:40,-4603.735
"534",2010-01-12 22:28:50,10481.2775
"535",2010-01-12 22:29:00,-1143.7975
"536",2010-01-12 22:29:10,-2637.865
"537",2010-01-12 22:29:20,1892.6675
"538",2010-01-12 22:29:30,10109.915
"539",2010-01-12 22:29:40,-5114.755
"540",2010-01-12 22:29:50,4435.29
"541",2010-01-12 22:30:00,215.075
"542",2010-01-12 22:30:10,5323.89
"543",2010-01-12 22:30:20,-856.315
"544",2010-01-12 22:30:30,-3423.22
"545",2010-01-12 22:30:40,3499.9025
"546",2010-01-12 22:30:50,4496.485
"547",2010-01-12 22:31:00,-6025.215
"548",2010-01-12 22:31:10,3444.365
"549",2010-01-12 22:31:20,4012.215
"550",2010-01-12 22:31:30,2842.045
"551",2010-01-12 22:31:40,-1034.2625
"552",2010-01-12 22:31:50,2605.1875
"553",2010-01-12 22:32:00,-1921.27
"554",2010-01-12 22:32:10,10664.5
"555",2010-01-12 22:32:20,732.4675
"556",2010-01-12 22:32:30,2884.3625
"557",2010-01-12 22:32:40,-1021.4375
"558",2010-01-12 22:32:50,1532.8775
"559",2010-01-12 22:33:00,5064.1575
"560",2010-01-12 22:33:10,-913.935
"561",2010-01-12 22:33:20,-11.4725
"562",2010-01-12 22:33:30,6919.785
"563",2010-01-12 22:33:40,5106.9625
"564",2010-01-12 22:33:50,3929.425
"565",2010-01-12 22:34:00,-4670.01
"566",2010-01-12 22:34:10,8663.34
"567",2010-01-12 22:34:20,-3014.5
"568",2010-01-12 22:34:30,7947.6925
"569",2010-01-12 22:34:40,-2494.37
"570",2010-01-12 22:34:50,3259.5575
"571",2010-01-12 22:35:00,4115.5575
"572",2010-01-12 22:35:10,2275.7625
"573",2010-01-12 22:35:20,1066.8175
"574",2010-01-12 22:35:30,1002.26
"575",2010-01-12 22:35:40,4167.73
"576",2010-01-12 22:35:50,3456.0775
"577",2010-01-12 22:36:00,2006.0625
"578",2010-01-12 22:36:10,525.705
"579",2010-01-12 22:36:20,776.7675
"580",2010-01-12 22:36:30,2331
"581",2010-01-12 22:36:40,-29.985
"582",2010-01-12 22:36:50,-810.6825
"583",2010-01-12 22:37:00,3340.7475
"584",2010-01-12 22:37:10,-1217.7875
"585",2010-01-12 22:37:20,5619.3175
"586",2010-01-12 22:37:30,-3657.495
"587",2010-01-12 22:37:40,5744.8075
"588",2010-01-12 22:37:50,-156.0975
"589",2010-01-12 22:38:00,-1546.0225
"590",2010-01-12 22:38:10,3814.345
"591",2010-01-12 22:38:20,1179.605
"592",2010-01-12 22:38:30,-410.7375
"593",2010-01-12 22:38:40,-2749.18
"594",2010-01-12 22:38:50,-489.16
"595",2010-01-12 22:39:00,2054.6525
"596",2010-01-12 22:39:10,3893.675
"597",2010-01-12 22:39:20,-3259.805
"598",2010-01-12 22:39:30,3348.485
"599",2010-01-12 22:39:40,514.97
"600",2010-01-12 22:39:50,334.3175
"601",2010-01-12 22:40:00,-289.3675
"602",2010-01-12 22:40:10,5081.1825
"603",2010-01-12 22:40:20,-4064.2175
"604",2010-01-12 22:40:30,854.435
"605",2010-01-12 22:40:40,4240.555
"606",2010-01-12 22:40:50,-3921.9875
"607",2010-01-12 22:41:00,2455.3625
"608",2010-01-12 22:41:10,-2235.0625
"609",2010-01-12 22:41:20,6103.41
"610",2010-01-12 22:41:30,-5036.94
"611",2010-01-12 22:41:40,-2286.725
"612",2010-01-12 22:41:50,1329.09
"613",2010-01-12 22:42:00,2972.3375
"614",2010-01-12 22:42:10,-914.7225
"615",2010-01-12 22:42:20,4355.11
"616",2010-01-12 22:42:30,-2363.455
"617",2010-01-12 22:42:40,1556.31
"618",2010-01-12 22:42:50,-499.0775
"619",2010-01-12 22:43:00,-2027.995
"620",2010-01-12 22:43:10,4437.5475
"621",2010-01-12 22:43:20,2407.0775
"622",2010-01-12 22:43:30,-4268.28
"623",2010-01-12 22:43:40,321.175
"624",2010-01-12 22:43:50,-243.3775
"625",2010-01-12 22:44:00,4168.43
"626",2010-01-12 22:44:10,-1495.0475
"627",2010-01-12 22:44:20,1436.6775
"628",2010-01-12 22:44:30,2786.995
"629",2010-01-12 22:44:40,-972.2325
"630",2010-01-12 22:44:50,-2315.03
"631",2010-01-12 22:45:00,2757.8075
"632",2010-01-12 22:45:10,1707.34
"633",2010-01-12 22:45:20,3279.04
"634",2010-01-12 22:45:30,-5829.7275
"635",2010-01-12 22:45:40,5379.6275
"636",2010-01-12 22:45:50,-2084.46
"637",2010-01-12 22:46:00,2451.57
"638",2010-01-12 22:46:10,-1184.1325
"639",2010-01-12 22:46:20,1310.8225
"640",2010-01-12 22:46:30,2151.6075
"641",2010-01-12 22:46:40,-1688.9575
"642",2010-01-12 22:46:50,1042.9775
"643",2010-01-12 22:47:00,-725.8925
"644",2010-01-12 22:47:10,299.4225
"645",2010-01-12 22:47:20,1931.055
"646",2010-01-12 22:47:30,-335.11
"647",2010-01-12 22:47:40,816.2525
"648",2010-01-12 22:47:50,556.7775
"649",2010-01-12 22:48:00,52.4425
"650",2010-01-12 22:48:10,1036.8125
"651",2010-01-12 22:48:20,0.3575
"652",2010-01-12 22:48:30,835.195
"653",2010-01-12 22:48:40,-239.03
"654",2010-01-12 22:48:50,4369.365
"655",2010-01-12 22:49:00,-2000.7425
"656",2010-01-12 22:49:10,1632.935
