"","DateTime","CU.SDDR..BHZ.M.x","CU.ANWB..BHZ.M","CU.BBGH..BHZ.M","CU.BCIP..BHZ.M","CU.GRGR..BHZ.M","CU.GRTK..BHZ.M","CU.GTBY..BHZ.M","CU.MTDJ..BHZ.M","CU.SDDR..BHZ.M.y","DR.SDD..BHZ.M","G.FDF.00.BHZ.M","G.HDC.00.BHZ.M","II.JTS.00.BHZ.M","II.JTS.10.BHZ.M","IU.BBSR.00.BHZ.M","IU.BBSR.10.BHZ.M","IU.DWPF.00.BHZ.M","IU.SDV.00.BHZ.M","IU.SDV.10.BHZ.M","NA.SABA..BHZ.M","PR.ABVI..BHZ.M","PR.AGPR..BHZ.M","PR.AOPR..BHZ.M","PR.CBYP..BHZ.M","PR.CDVI..BHZ.M","PR.CRPR..BHZ.M","PR.HUMP..BHZ.M","PR.MPR..BHZ.M","PR.MTP..BHZ.M","PR.OBIP..BHZ.M","PR.PCDR..BHZ.M"
"2638",2010-01-12 21:43:57,3141.8,370.8,-1651.775,464.625,482.275,-794.85,-2473.775,3817.925,3141.8,-3159.98,184.4,2332.55,635.25,2292.6,30182.35,7722.125,116530.25,-293965.85,5331.525,692.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2639",2010-01-12 21:43:58,3783.7,-746.25,2302.65,1241.3,1858.1,-3206.425,-299.575,96.925,3783.7,-3304.98,303.6,1043.1,407.15,2198.725,75308.575,52175.225,116528.8,-294008,4970.45,1019.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2640",2010-01-12 21:43:59,1619.45,1203.1,-1073.075,3298.65,450.775,3895.025,2486.925,-1846.025,1619.45,-3677.48,-337.25,998.95,480.45,2277.45,13015.175,-9995.625,116529,-293929.65,5819.8,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2641",2010-01-12 21:44:00,2949.65,2333.9,-398.775,2636,2621.7,3205.075,-2208.625,5646.25,2949.65,-3411.98,-1089.15,1693.2,543.9,2339.55,-15823.775,-38291.375,116528.95,-294011.65,5463.15,770.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2642",2010-01-12 21:44:01,4546.175,1225.925,-2017.775,-1003.075,-623.975,-1163.55,-1619.075,4166.475,4546.175,-2979.46,-416.55,2183.15,3154.65,3533.8,43184.3,20186.7,116529.45,-294035.2,5086.1,582.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2643",2010-01-12 21:44:02,2864.175,462.925,2500.475,2658.325,2662.3,-3530.25,341.125,-535.075,2864.175,-3091.4,907.6,1902.25,4935.05,4241.725,44652.7,21260.6,116527.8,-294020.05,5458.45,524.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2644",2010-01-12 21:44:03,1694.725,-415.725,-2225.6,2042.775,325.475,157.175,419.275,-536.1,1694.725,-2629.74,-1086.85,1966.2,1011.55,2399.3,18017.975,-4987.35,116528.15,-294064.25,5057.2,1249.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2645",2010-01-12 21:44:04,3796.625,1363.575,3627.825,220.875,-725,5629.2,-21.225,4059.9,3796.625,-3098.96,-450,50.6,-1025.15,1537.25,17764.5,-5797.325,116528.85,-294007.2,5711.925,1098.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2646",2010-01-12 21:44:05,3819.225,1735.325,-816.775,1649.85,3586.575,-972.675,-3712.475,4820.175,3819.225,-2978.76,649.35,1863.95,757.1,2432.575,13580.875,-9328.125,116529.05,-294085.95,5322.35,215.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2647",2010-01-12 21:44:06,2686.575,851.15,-4676.175,2075.15,119.3,-735.325,-1074.45,-2967.375,2686.575,-2618.84,-499.7,1527.25,2215.5,3054.95,41969.75,18886.075,116528.75,-294139.75,4640.275,694.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2648",2010-01-12 21:44:07,3043.275,439.7,5129,1064.7,2381.5,-1341.425,2533.225,1629.55,3043.275,-2907.5,-566.9,2192.8,2434.3,3128.925,61079.35,37732.475,116528.65,-294044.9,5567.525,1358.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2649",2010-01-12 21:44:08,3412.875,646.55,-2815.125,2238.625,-502.35,-2542.825,-452.4,6584.925,3412.875,-2932.46,11.15,1607.6,469.8,2250.8,4874.75,-17923.275,116528.95,-294130.3,5203.525,873.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2650",2010-01-12 21:44:09,3136.775,1292.35,-1843.25,1086.5,2086.825,5570.55,-1500.9,-603.5,3136.775,-2844.92,-136.65,581.2,3153.05,3502.375,-5310.925,-28170.275,116528.6,-294123.3,5297.75,338.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2651",2010-01-12 21:44:10,2646.625,1060.525,3848.425,1326.725,172.375,2010.275,-609.125,700.475,2646.625,-2858.94,-931.9,2231.1,2570.75,3124.025,32884.825,9924.825,116531.25,-294140.2,5232.75,746.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2652",2010-01-12 21:44:11,2856.075,1635.975,-2662.7,2805.25,1663.075,-4710.65,-465.075,2708.25,2856.075,-2896.46,473.5,2463.55,-499.25,1767.6,63767.975,40387.15,116528.55,-294047.4,6346.25,1208.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2653",2010-01-12 21:44:12,4044.35,1350.675,-21.1,-1422.15,1121.875,231.2,-1049.625,2410.4,4044.35,-3117.12,126.15,359.05,203.8,2145.625,17323.05,-5907.475,116528.55,-294193.2,5499.675,726.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2654",2010-01-12 21:44:13,3028.6,-986.05,2167.225,2856.275,785.85,1908.25,-633.625,-243.9,3028.6,-2902.76,-322.75,1553.75,2037.75,3009.825,19337.225,-3877.35,116528.45,-294228.5,4702.85,671.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2655",2010-01-12 21:44:14,2824.6,372.2,-4716.75,2417.05,2009.9,423.075,-1362.675,3922.375,2824.6,-2715.42,198.05,2143.2,2185.3,3017.25,5107.5,-17849.625,116527.5,-294188.95,5140.25,774.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2656",2010-01-12 21:44:15,3223.975,2229.5,4378.55,1474.4,1036.225,986.875,37.375,1059.3,3223.975,-2766.6,-1160.45,298.55,3195.55,3507.65,53870.975,30961.65,116529.4,-294249.8,4530.475,1278.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2657",2010-01-12 21:44:16,2362.5,2489.65,-137.175,1084.85,597.075,-794.625,1290.725,4672,2362.5,-2935.68,68.45,2948.25,2532.3,3096.4,40624.875,17546.3,116529.9,-294168.25,5220.375,865.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2658",2010-01-12 21:44:17,3321.275,-535.15,-1736.625,312.6,349.675,164.75,-429.5,-1147.775,3321.275,-2649.56,54.05,1383.25,-1979.7,1037.65,3142.975,-19921.3,116530.65,-294068.4,6699.025,220.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2659",2010-01-12 21:44:18,3784.05,-478.95,-1603.825,4581.65,1393.925,-22.15,-2853.75,-414.65,3784.05,-2797.92,10,1822.4,-1709.2,1378.325,15046.75,-8080.75,116528.95,-294296.95,5197.525,848.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2660",2010-01-12 21:44:19,2708.575,1584.15,1615.775,-1202.95,2049.1,-1051.725,-1183.375,5709.825,2708.575,-2609.98,26.2,1955.15,4481.75,4201.4,38764.1,15423.25,116528.55,-294384.5,3767.35,1471.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2661",2010-01-12 21:44:20,3193.65,2881.65,2785.5,810.45,475,4197.625,737.3,3831.975,3193.65,-2374.52,-568.25,301.8,5957.25,4675.45,35236.2,12051.375,116527.4,-294204.65,5149.625,818.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2662",2010-01-12 21:44:21,3841.55,253.825,-4698.45,3391,944.725,-2685.625,-1052.475,-765.45,3841.55,-3000.3,142.6,1545.75,1799.15,2716.4,23272.375,132.65,116528.3,-294134.05,6551.05,501.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2663",2010-01-12 21:44:22,2368.975,-744.375,-986.825,1625.9,2013.8,48.175,-227.15,-3340.525,2368.975,-2693.32,-497.55,2283.6,-846.6,1572.425,22368.85,-1212.5,116527.7,-294275.8,5885.7,379.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2664",2010-01-12 21:44:23,3219.325,-362.025,4190.075,1714.9,558.325,-216.05,59.475,7653.375,3219.325,-2540.52,-418.45,1008.8,-1165.25,1482.45,22494.725,-921.525,116527.5,-294410.2,4466.025,1230.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2665",2010-01-12 21:44:24,2917.725,3298.75,-3466.4,394.925,-73.625,2134.9,-1295.55,4729,2917.725,-2863.12,314.55,4068.05,-1367.7,1512.675,27343.9,4608.65,116528.6,-294350.3,4572.75,1014.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2666",2010-01-12 21:44:25,3091.15,2461,1790.4,774.825,2930.625,-304.5,-1373.7,-4099.5,3091.15,-3067.4,36.05,876.7,4054.3,4008.45,40119.5,16779.175,116528.9,-294230.55,6129.525,1193.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2667",2010-01-12 21:44:26,3905.775,179.125,1302.55,2887.275,-101.475,-2202.075,-491.15,1531.075,3905.775,-2801.1,-1025,-70.45,5094.2,4312.1,15002.55,-8594.575,116529.65,-294368.7,5352.85,225.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2668",2010-01-12 21:44:27,2270.05,-1146.375,-5181.825,1102.95,2407.075,1679.725,723.45,7792.225,2270.05,-3091.42,-44.45,1128.1,1602.95,2664.925,17986.425,-4795.825,116528.25,-294397.2,5120.175,613.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2669",2010-01-12 21:44:28,2734.575,1360.075,1866.925,1812.075,-1038.325,2700.2,73.725,-2304.45,2734.575,-3100.3,849.05,3035.65,1325.75,2610.625,40396.825,17045.35,116529.5,-294434.75,4841.35,1443.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2670",2010-01-12 21:44:29,3601.7,1752.075,2849.45,283.75,2060.725,-2714.275,-1722.675,1097.475,3601.7,-2869.84,-702.2,1140,862.25,2333.425,34730.725,11130.375,116529.6,-294345.85,5958.175,1281.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2671",2010-01-12 21:44:30,3504.5,1291.45,7.5,2799.025,2094.675,1021.95,-1493.075,4344.2,3504.5,-2592.32,-1240.5,1693.85,-2168.35,1036.9,31265.85,7781.875,116528.7,-294465.95,5691.875,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2672",2010-01-12 21:44:31,3375.525,-144.35,-5608.2,1220.05,-100.9,1765.525,956.675,217.925,3375.525,-3205.88,455,2680.2,1112.1,2653.825,10500.45,-12741.325,116528.15,-294596.45,4468.45,497.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2673",2010-01-12 21:44:32,2708.4,602.375,1876.375,950.35,1725.025,-546.625,-600.975,3192.65,2708.4,-3039.5,977.2,602.15,4319.7,4049.725,24282.9,1045.175,116527.45,-294531.05,5142.575,1716.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2674",2010-01-12 21:44:33,2127.55,2187.9,2398.225,579.25,-703.8,-228.05,-2647.775,1423.725,2127.55,-2850.02,-971.3,1653,4014.25,3779.725,22323.825,-691.525,116528.05,-294485.25,6178.925,1150.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2675",2010-01-12 21:44:34,3143.95,1368.475,2900.85,3699.825,2835.8,226.225,1025.175,697.075,3143.95,-2797.98,-228.15,2278.05,1297.85,2535.325,30061.225,7063.125,116528.4,-294660.1,5344.525,249.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2676",2010-01-12 21:44:35,4054.3,119.025,-4753.25,2016.175,1094.85,1567.55,-518.8,4731.375,4054.3,-3173.74,280.15,1081.55,107.25,2005.375,55052.9,31371.425,116528.65,-294734.85,4543.225,465.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2677",2010-01-12 21:44:36,3703.075,381.075,-4797,278.35,1006.05,1963.925,-609.875,-1393.575,3703.075,-3415.4,0.5,437.1,-535.85,1780.275,9009.725,-14819.475,116528.7,-294714.35,4985.15,973.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2678",2010-01-12 21:44:37,2447.525,541.55,5712.45,-695.425,681,-2061.875,-897.75,2973.95,2447.525,-3318.18,-1152,3575.75,907.35,2494.45,4764.45,-17999.35,116528.8,-294771.95,4924.85,1318.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2679",2010-01-12 21:44:38,2864.025,1353.675,5117.425,3472.275,137.775,-2005.95,-1584.325,3599.875,2864.025,-3474.96,199.05,2769.8,1425.3,2709.825,32306.975,9118.7,116527.7,-294803.65,4910.875,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2680",2010-01-12 21:44:39,3651,1820.475,-9804.275,2234.675,2526.925,3300.9,574.7,-697.825,3651,-3207.96,359.5,-729.45,2643.4,3258.7,64326.525,40752.35,116529.6,-294751.55,5991.325,498.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2681",2010-01-12 21:44:40,3286.95,1230.275,1335.125,1630.35,1222.2,2665.625,-292.275,3485.65,3286.95,-3762.14,-798.2,297.4,2496.05,3136.725,6572.45,-17010.625,116529.35,-294863,5649.25,1159.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2682",2010-01-12 21:44:41,3133.95,-1128.15,2525.975,-325.225,847.925,-3056.45,-1111.35,520.6,3133.95,-4274.88,409.05,2173.9,1793.35,2819.575,-3311.15,-26095.475,116529.45,-294940.35,5232.5,934.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2683",2010-01-12 21:44:42,1894.45,1465.35,349.7,2717.65,675.4,572.55,-980.825,3492.4,1894.45,-3936.58,-591.45,2280.4,1142.9,2513.65,41544.575,18384.125,116529.85,-294934.65,5579.05,516.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2684",2010-01-12 21:44:43,3663.65,2514.3,1054.9,461.525,830.3,1029.85,1103.15,369.55,3663.65,-3888.42,-1071.35,2289.85,556.75,2255.425,46244.075,23037.05,116528.4,-294992.8,5410.875,1040.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2685",2010-01-12 21:44:44,3466.075,1026.775,-2319.625,2444.5,3144.175,931.4,-1292,962.8,3466.075,-3905.48,879.95,2213.9,1003.1,2528.175,39018,15367,116528.75,-295077.35,4963.275,979.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2686",2010-01-12 21:44:45,3291.625,-190.925,-2670.125,2095.95,-475.45,3327.5,-1965.7,5250.225,3291.625,-3859.66,-1145.3,501.75,2998.7,3379.725,-8596.85,-32088.025,116529.25,-295118.1,4558.3,816.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2687",2010-01-12 21:44:46,3112.275,-522.45,-467.675,208.975,-339.425,-5565.175,-450.55,-1168.7,3112.275,-4299.96,857.5,1214.45,2226.8,3014.75,27520.4,4820.1,116528.45,-294971.35,6306.3,762.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2688",2010-01-12 21:44:47,2766.775,1542.075,7059.225,1386.5,3372.175,2213.975,711.475,2882.2,2766.775,-4515.94,69.3,1618.65,1405.85,2606.55,55256.325,31803.525,116528.1,-295160.55,5539.8,749.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2689",2010-01-12 21:44:48,2606.7,2661.025,-2018.05,2379.25,431.1,421.825,-370.25,2729.95,2606.7,-4130.5,-1596.35,1426.35,269.6,2110.275,23313.025,-90.35,116529.15,-295265.3,4290.05,971.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2690",2010-01-12 21:44:49,3217.925,686.5,-3600.375,1031.525,1005.95,2881.7,-1165.15,2240.25,3217.925,-4053.94,13.95,2291.2,162.1,2115.95,12686.95,-10929.725,116529.05,-295154.95,5440.275,831.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2691",2010-01-12 21:44:50,3733.7,-466.35,-5203.35,1986.8,716.25,780.325,-696,-1530.725,3733.7,-4466.32,115.25,1959.55,2501.1,3199.675,12681.7,-10211.55,116529.65,-295156.85,6133.775,537.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2692",2010-01-12 21:44:51,2724.45,1369.9,9712.8,1752.025,877.2,-2421.575,-538.5,4080.15,2724.45,-4470.6,380.4,1740.95,1909.9,2886.125,57012.55,33383.625,116528.5,-295262.6,5798.1,1102.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2693",2010-01-12 21:44:52,2758.725,2407.225,647,-752.9,1605.025,-1355.675,-1378.175,3595.2,2758.725,-4800.96,-1183.8,2076.25,2330.05,3054.8,4237.475,-19330.775,116528.05,-295395.45,4471.325,1075.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2694",2010-01-12 21:44:53,4451.9,-660.125,-6621.825,3682.325,1197.75,2143.975,390.725,5.725,4451.9,-4568.32,51.05,-1316.15,1360.15,2622.275,21655.4,-1839.55,116529.1,-295340.75,4928.625,519.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2695",2010-01-12 21:44:54,3478.55,19.575,-678.075,1107.375,1005.875,4410.15,-1157.45,1575.3,3478.55,-4752.34,100.8,2059.15,1766,2788.35,62592.75,39113.65,116528.5,-295407.35,4691.45,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2696",2010-01-12 21:44:55,2089.925,1782.325,496.8,1282.75,953.575,315.15,-305.45,2374.575,2089.925,-4662,-196.5,5242.9,-211.85,1889.1,23156.6,-266.9,116528.5,-295406.25,4693.25,1561.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2697",2010-01-12 21:44:56,2552.475,2172.5,6741.8,1376.8,1490.875,-2618.225,-321.725,1582.2,2552.475,-4779.7,677.5,1212.95,1794.15,2908.45,-7424.8,-30532.85,116528.5,-295304.6,6177.425,1174.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2698",2010-01-12 21:44:57,3796.35,278.55,-4611.075,1594.825,623.475,-1560.375,-781.2,2596.7,3796.35,-4688.1,-1131.95,318.85,2752.4,3242.325,30177.225,6756.975,116528.8,-295418.55,5974.625,531.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2699",2010-01-12 21:44:58,3560.575,-548.225,-2494.8,2744.65,1309.45,1624.525,-1047.225,1473.5,3560.575,-4343.44,-275.15,771.05,1214.3,2535.9,48425.225,24746.35,116528.75,-295571.55,4521.275,417.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2700",2010-01-12 21:44:59,2886.675,2474.925,1170.425,385.925,800.625,3980.6,-814.175,-232.725,2886.675,-4335.08,-179.4,430.7,714.7,2351.3,27618.45,3957.975,116528.45,-295438.5,5631.675,935.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2701",2010-01-12 21:45:00,2805.225,1460.075,4321.35,-438.025,1632.95,-553.675,175.825,5630.45,2805.225,-4332.78,315.2,1372.95,1880,2897.3,9790.75,-12907.9,116528.75,-295425.4,6452.65,1439.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2702",2010-01-12 21:45:01,2890.225,-703.875,-2630.375,2661.825,1194.275,-1271.975,516.175,-1334.325,2890.225,-3881.16,-408.85,4270.75,2881.5,3312.675,34735.65,11239.05,116527.25,-295583.75,5478.75,613.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2703",2010-01-12 21:45:02,2679.525,463.3,-7495.35,3065.85,424.95,-546.8,-631.15,3702.8,2679.525,-4297.42,-403.8,1695.55,814.75,2314.325,34747.25,11277.125,116527.45,-295728.85,3783.025,447.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2704",2010-01-12 21:45:03,3905.525,2169.8,8215.025,778.925,1012.125,666.275,-2688.95,-512.425,3905.525,-3883.76,247.1,1272.1,-417.8,1870.45,32518.625,8876.125,116528.5,-295552.75,5047.8,943.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2705",2010-01-12 21:45:04,3908.45,1638.3,-412.3,-63.95,685.05,4584.3,-578.15,6301.25,3908.45,-3619.66,-462.5,1024.8,2535.95,3198.45,-461.925,-23579.225,116529.55,-295561.7,5759.75,1355.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2706",2010-01-12 21:45:05,1989.025,-29.575,-3837.6,1933.6,2714.175,-2237.175,1701.65,-1028.175,1989.025,-3723.74,262.45,489.45,1585.4,2716.475,32669.75,9634.775,116529.8,-295669.8,5148.225,735.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2707",2010-01-12 21:45:06,2455.275,-72.15,1164.625,3390.95,1188.675,-327.925,-1108.875,212.925,2455.275,-3946.16,-521.5,387.3,1235.55,2593.925,48373.3,24478.175,116529.65,-295739.3,4366.675,185.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2708",2010-01-12 21:45:07,4421.55,2008.625,3537.925,543.15,126.7,2594.05,-1308.425,5588.2,4421.55,-3801,-1538.7,2528.5,3136.9,3467.625,14311.5,-9019.1,116528.2,-295598.45,5701.3,841.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709",2010-01-12 21:45:08,3621.3,2353.5,-3026.275,1505.65,833,-633.5,-910.125,-791.575,3621.3,-4006.32,471.5,4828.3,2435.85,3063.575,3452.65,-19709.5,116528.5,-295628.9,6321.8,1496.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2710",2010-01-12 21:45:09,2378.575,-598.25,331.5,35.35,658.2,-154.975,-407.9,3349.85,2378.575,-3914.74,1572.1,791.7,640.25,2229.1,43237.825,19752.975,116530.25,-295809.45,4913.925,807.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2711",2010-01-12 21:45:10,2674.075,-673.1,-5429.3,3265.175,2546.325,1713.95,-131.1,1262.55,2674.075,-3569.08,-624.1,-698.05,-1612.75,1278.825,45108.85,21329.75,116530.45,-295855.95,4137.75,96.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2712",2010-01-12 21:45:11,3167.125,2049.7,8011.3,1471.575,920.05,-791.275,-1473.525,-191.65,3167.125,-3411.5,-1426.35,1620.05,463.95,2336.25,35109.225,10862.225,116529.9,-295675.65,5789.075,989.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2713",2010-01-12 21:45:12,4104.325,3423.5,227.95,870.1,-90.675,1586.8,-319.55,7214,4104.325,-3951.64,-761,1960.05,4372.35,4087.875,-3446.925,-26624.125,116529.6,-295730.55,6281.4,1365.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2714",2010-01-12 21:45:13,3258.025,-640.075,-4769.3,-221.3,2043.85,-581.85,-404.25,-1523.775,3258.025,-3748.14,469.2,1262.1,3910,3697.35,5084.9,-17874.3,116530.45,-295891.65,4798.025,483.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2715",2010-01-12 21:45:14,2462.35,-1586.375,-3821.4,4121.65,1813.75,655.3,-814.325,-1105.775,2462.35,-3403.44,942.4,1661.7,-705.95,1644.8,68763.075,45255.025,116529.4,-295841.8,5110,155.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2716",2010-01-12 21:45:15,2483.275,2501.375,6598.825,1208.95,-16.225,-1144.95,738.825,5810.425,2483.275,-3541,-1594.3,2002.6,650.85,2357.85,34841.075,11114.25,116528.5,-295796.2,5730.7,1277.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717",2010-01-12 21:45:16,3391.75,2862.95,-3515.825,1708.025,11.4,1259.5,-1392.8,1640.7,3391.75,-3204.6,742.6,3152.25,2517.25,3144.325,17785,-5972.875,116529.1,-295856.45,5670.225,1375.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2718",2010-01-12 21:45:17,2429.95,-345.05,5427.575,-115,3584.75,1630.4,-2507,25.6,2429.95,-3249,-136.75,1099.25,-297.75,1860.225,1562.85,-21550.525,116528.35,-295981.2,4546.375,569.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719",2010-01-12 21:45:18,3788.7,-666.025,-6780.85,2546.2,-54.675,980.15,1951.3,3049.1,3788.7,-3720.04,-730.3,612.25,2167.05,3087.475,29732.625,6804.45,116529.5,-295964.15,4389.625,177.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720",2010-01-12 21:45:19,4047.8,2108.725,255.775,797.4,1147.025,327.6,919.125,1902.9,4047.8,-3236.86,146.35,974.9,3331.3,3496.625,61908.6,37716.075,116528.7,-295873.6,5513.725,1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721",2010-01-12 21:45:20,2227.45,2231.45,4942.55,1561.2,214.875,1357.325,-3611.05,2903.925,2227.45,-3074.8,-529.15,2669.25,24.35,2000.925,9579.95,-14421.7,116528.3,-295890.45,5967.125,1185.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722",2010-01-12 21:45:21,2909,-586.475,-1854.025,2531.225,996.725,-3137.3,-822.65,-1227.6,2909,-3313.46,-446.75,1621.2,-99.95,2000.275,-5115.475,-28060.175,116528.55,-295964.45,5646.55,746.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723",2010-01-12 21:45:22,3855.975,75.65,-1964.025,708.575,2503.35,2037.75,961.9,3975.775,3855.975,-3522.34,59.35,1037.3,1806.85,2909.125,38703.125,15419.15,116529,-295977.5,5568.325,658.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724",2010-01-12 21:45:23,3450.7,2431.125,-871.95,130.125,-218.15,1565.2,-400.075,2904.675,3450.7,-3335.6,1061.35,1841.05,1351.45,2643.15,63768.125,39553.975,116529.2,-296010.1,5404.375,595.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725",2010-01-12 21:45:24,2310.95,1020.075,207.225,3132.075,2014.55,-1137.8,-2477.775,368,2310.95,-3218.14,-691.8,2358.85,3129.55,3504.625,21298.475,-3376.775,116528.05,-296035.75,5248.875,848.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726",2010-01-12 21:45:25,2568.55,1077.2,1221.775,3621.6,-353.125,2131.8,-82.025,978.1,2568.55,-2975.6,-615.55,1656.95,2786.15,3245.625,-17118.525,-39605.75,116529.3,-296144.35,4172.825,1253.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727",2010-01-12 21:45:26,3865.275,64.125,2347.125,-686.625,3049.725,-3724.55,1129.275,4038,3865.275,-3166.14,-1127.5,-78.45,437.65,2157.35,61115.425,37338.675,116528.6,-296063.5,4582.275,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
