"","DateTime","NA.SABA..BHZ.M"
"649",2010-01-12 21:10:48,-165.8
"650",2010-01-12 21:10:49,367.675
"651",2010-01-12 21:10:50,681.725
"652",2010-01-12 21:10:51,207
"653",2010-01-12 21:10:52,22.9
"654",2010-01-12 21:10:53,184.125
"655",2010-01-12 21:10:54,646.675
"656",2010-01-12 21:10:55,-118.275
"657",2010-01-12 21:10:56,-299.425
"658",2010-01-12 21:10:57,513.025
"659",2010-01-12 21:10:58,874.975
"660",2010-01-12 21:10:59,-69.6
"661",2010-01-12 21:11:00,-197.4
"662",2010-01-12 21:11:01,260.825
"663",2010-01-12 21:11:02,616.125
"664",2010-01-12 21:11:03,63.225
"665",2010-01-12 21:11:04,77.175
"666",2010-01-12 21:11:05,327.15
"667",2010-01-12 21:11:06,91.5
"668",2010-01-12 21:11:07,436.675
"669",2010-01-12 21:11:08,62.6
"670",2010-01-12 21:11:09,241.4
"671",2010-01-12 21:11:10,311.25
"672",2010-01-12 21:11:11,490.45
"673",2010-01-12 21:11:12,-167.175
"674",2010-01-12 21:11:13,341.425
"675",2010-01-12 21:11:14,-6.525
"676",2010-01-12 21:11:15,335.475
"677",2010-01-12 21:11:16,44.95
"678",2010-01-12 21:11:17,76.9
"679",2010-01-12 21:11:18,525
"680",2010-01-12 21:11:19,514.9
"681",2010-01-12 21:11:20,-154.45
